date,high,low,open,volume,rsi,macd,macd_hist,sma_20,news_sentiment,twitter_sentiment,news_heat,neutral_news_count,return_5d,return
2018-04-03,-1.395287147164971,-1.3941588931120692,-1.3890268843127531,1.288467560295048,-1.2259918752365777,-0.6752901606586372,-0.6737982060423722,-1.3334181993094685,-0.0743547024505867,0.0448526701213388,-0.987686881609938,-0.3664765282172172,0.6368268518293771,0.0125425220189212
2018-04-04,-1.3796803447417725,-1.3982461421414016,-1.4064286898443314,1.3037243729484749,-0.8830912045679219,-0.6623634245978159,-0.5094566953534034,-1.3359087974639712,-0.0982617336718036,-0.1084788902477626,-0.2328342758887612,-0.4643426251376806,0.0320238278159851,0.023538704823921
2018-04-05,-1.3709541112977075,-1.3633337992860328,-1.3611498879223896,1.0280020155437506,-0.7819632296642623,-0.6393855657622893,-0.3523953870759643,-1.3384923404697404,-0.0743547024505867,-0.1979223004630718,-0.7181243961449608,0.258360859813434,0.2698809986493782,-0.0209417022101212
2018-04-06,-1.379512583826551,-1.388027945606948,-1.378213902493924,1.6274011384496558,-1.2678801366600867,-0.6708387967338101,-0.3653167455133424,-1.3427062878619092,-0.0895682677731793,-0.251162425591232,-1.0954859936561816,-0.1481598504715679,0.9336745494908664,0.0108048503640754
2018-04-09,-1.375652917062652,-1.376106634714362,-1.3859857560265596,0.185485195776739,-1.069312708456449,-0.6749445295217504,-0.3060327037116839,-1.3476084961187194,0.0104065900610002,-0.0807940251811192,-1.2034145164011607,-1.3074966909139811,0.9300728075576776,0.0255854446863346
2018-04-10,-1.3655839037344994,-1.363504108892808,-1.36824577437123,0.9164491579498611,-0.4920099355058426,-0.6216051385450532,-0.1123619521455644,-1.3513400857397109,-0.0700079695012746,0.0767967451982349,-0.987686881609938,-0.4643426251376806,0.7451087031015606,0.0055052910192383
2018-04-11,-1.366758871959831,-1.3561811745076315,-1.3655426397507309,-0.1664128008458063,-0.6217665480648377,-0.5892111060357907,-0.0107479431323986,-1.354715170624234,-0.0656612365519624,-0.0765348151708664,-0.340633387935005,-0.2460259473920314,0.8465343129982115,0.0134024217403465
2018-04-12,-1.3585356720899662,-1.348857879906158,-1.3582775229107078,0.1387544305225369,-0.3463122842007176,-0.5346532603091401,0.1269677925246536,-1.3573644598974457,-0.0700079695012746,-0.1084788902477626,-0.3945976493074943,-0.3438920443124948,0.1377929503779836,0.03544112851743
2018-04-13,-1.3551794488061235,-1.350050012745822,-1.3440856966187995,0.2290251961511382,-0.4271866437928885,-0.4966849444631142,0.1949068361506599,-1.3602357050365323,-0.0678346030266185,-0.1148677052631418,-0.8798877695636941,-0.6374903350738852,-0.1837478599244709,0.0353215465566658
2018-04-16,-1.3543403247818468,-1.3434081614625817,-1.3478026409055048,0.0010094204444394,-0.2418141790022427,-0.4480551630853761,0.2763999784152997,-1.3626098890463052,-0.0960883671971475,0.1300368703263952,-0.8259235081912047,-1.382778303929722,-0.5213854378959027,0.0291805262692186
2018-04-17,-1.334034888858726,-1.3279104920301312,-1.336989842398666,0.8504498902176254,0.1754704207946467,-0.3675353257040763,0.422780042496962,-1.362746537395212,-0.0765280689252428,-0.063757185140108,1.115236972833594,-0.1858006569794385,-1.5718472050648655,0.0325479727793052
2018-04-18,-1.3363839195309593,-1.3248446538790115,-1.327190285462053,0.0232363505537467,0.0973878397246561,-0.3098100635528745,0.4818537744358345,-1.3630112609311655,-0.3199451140867236,-0.1063492852426362,0.5221477405311507,0.2433045372102858,-1.4913708912122898,0.0090169471286691
2018-04-19,-1.3467889121986505,-1.3347227918282023,-1.3363141326487995,0.4915662869892977,-0.2249659054723239,-0.2894144244790527,0.4340791861804625,-1.3635663819240142,-0.083048168349211,-0.1084788902477626,-0.4484324999812489,0.2207200533055635,-0.6407148098868333,-0.001658576347174
2018-04-20,-1.355850655945889,-1.3512420713244435,-1.3450992969527389,1.0077731857717958,-0.5948568365579737,-0.3044370755314565,0.3056918039485267,-1.3634211919579973,-0.0504476712293699,0.0746671401931085,0.0368576202749509,-0.3815328508203654,-0.2793727684683147,-0.0128685309609301
2018-04-23,-1.3615563967072877,-1.3558403444271192,-1.3532091296873885,1.4293568678032424,-0.687322683687167,-0.3242670855149813,0.1907433470571212,-1.361977879479574,-0.0569677706533381,-0.1638486203810492,-0.0171066410975385,-1.2773840457076846,-0.3666423546803484,-0.0477450657477257
2018-04-24,-1.3647450285587726,-1.3781503877952266,-1.355067724700234,1.191366079559684,-1.1067083864170644,-0.3776695695218733,0.0133159396198096,-1.363600548392456,-0.0743547024505867,0.1257776603161423,-0.2328342758887612,-0.5772650446612924,0.5446209601974639,-0.0450731598799313
2018-04-25,-1.3884066304150435,-1.3841108757349174,-1.3792276125815068,0.8609825121509557,-1.101983945674445,-0.418483686820323,-0.0965785832740311,-1.363387043014416,-0.1069551995704279,0.1151296352905103,0.3603843671124174,0.0776849885756553,0.5073449834507263,-0.0168304028951599
2018-04-26,-1.367933465263293,-1.360779226335043,-1.3670631665267432,1.0549996038228604,-0.5672363151476822,-0.4103580045923874,-0.0599034967560079,-1.36179854757992,-0.1482491625888934,0.1492033153725329,1.3309646076248167,0.0024033755599142,0.0259121825397901,-0.0048334329231555
2018-04-27,-1.360381955079413,-1.357884292019909,-1.3496614250155443,0.5303975857935022,-0.6168042530685477,-0.4068848559897071,-0.042407825132914,-1.3613971721900875,5.854589040411195,1.2928012031254148,2.031852951973504,0.1228539563851,0.6570339539221012,-0.0077308832202339
2018-04-30,-1.364577129355616,-1.3606090401816269,-1.3599672738225304,-0.1620293714235527,-0.7977015747823742,-0.4173262495984656,-0.0638348620691141,-1.3600307342656583,-0.0591411371279942,0.1577217353930385,-0.2328342758887612,-0.9461449484384238,1.076322387202488,0.0225241033909586
2018-05-01,-1.3670941934511749,-1.363504004616243,-1.3716246421399922,-0.0709841482998535,-0.4190185240510391,-0.3972977775738177,-0.0034064551207007,-1.358502016131047,-0.0308873729574651,0.1257776603161423,-0.5563610227262276,0.0701568272740812,0.756879672296773,0.021286498234492
2018-05-02,-1.3565219281122474,-1.3485172731671962,-1.3491542178389628,0.5516486994589862,-0.451632547129201,-0.3829972816819335,0.0303540165147496,-1.3578017086771534,-0.0374074723814334,0.1215184503058895,-0.7719592468187153,-0.2460259473920314,1.171790850959421,0.0053023773904499
2018-05-03,-1.3622275235320027,-1.3614602659694726,-1.3625012209852418,0.9004178878013365,-0.3790427874207881,-0.3660869698377918,0.0640064506464547,-1.3572038831037243,-0.0569677706533381,0.0661487201726029,-0.1788700145162717,-0.087934560058975,1.5092487563045676,0.0262563436386844
2018-05-04,-1.3432645128960612,-1.3495389790728607,-1.359122198352101,0.1717927872634096,0.1813930704324974,-0.3106922629450271,0.1889017846551749,-1.3541549919565845,-0.0417542053307455,0.0895743752289934,-0.5023967613537382,-0.0502937535511045,0.8728496393430342,0.0401772002429328
2018-05-07,-1.3320211013189902,-1.31888442505108,-1.3282043391026872,0.5770044378484888,0.3669779481697108,-0.2518497333471391,0.2975955022221442,-1.351131739680664,0.032140254807561,0.0278158300803275,1.2770003462523274,-1.2246869165966658,0.6535956935788142,0.029571335939253
2018-05-08,-1.3338671102240514,-1.321609395707683,-1.3275285618481192,0.8387710711915504,0.4265250998998388,-0.2015365111451773,0.3628366067772625,-1.3493382874951825,-0.0700079695012746,0.0001309650136842,1.7083262051360375,3.3900759612682645,0.2943382191394323,0.0433468626726603
2018-05-09,-1.3207775390541965,-1.3127534244473529,-1.3202635716120577,0.7250652217612891,0.7467044391171813,-0.135707401323548,0.454529762047996,-1.3464943671189162,-0.0678346030266185,-0.0339427150683382,0.7917102259961276,0.9584798608598264,0.058049085152812,0.0545508519492696
2018-05-10,-1.3048352336483402,-1.2933387593246175,-1.303537434421184,0.2840891240525929,1.0493007799894285,-0.0564922643403091,0.5619623694426875,-1.3435565134892398,-0.0700079695012746,0.0320750400905803,-1.5807761139123813,0.1153257950835259,-0.4867235719502275,0.033421671778522
2018-05-11,-1.3028215795699474,-1.287889197054458,-1.2949210522417332,-0.1504899547465952,0.9819624140731946,-0.0006948975914533,0.588291609205479,-1.3405161884940149,-0.0700079695012746,0.0384638551059596,-0.8259235081912047,-0.3664765282172172,-0.5691188431321369,0.0261421894540996
2018-05-14,-1.298290287181435,-1.2853342415284796,-1.2915417139719618,0.061757866359912,0.9748231226187885,0.0390909479544463,0.5685929478109205,-1.3379199364592584,-0.0700079695012746,0.051241485136718,-0.7181243961449608,-1.2773840457076846,-0.3062296559349483,0.014214429495287
2018-05-15,-1.3147364494623333,-1.301513654747589,-1.3038756506921012,0.7017230728590409,0.5075606039935021,0.0444255208868149,0.4651281355724209,-1.3369463568423563,-0.0721813359759306,0.098092795249499,0.1986209936936842,-0.5772650446612924,-0.0641583731038812,0.0063693593948912
2018-05-16,-1.3107087044498529,-1.296233897634779,-1.3048890745259265,-0.4726797618571884,0.639206399142797,0.0547209550032413,0.3949856221802652,-1.3355543115914568,-0.054794404178682,-0.0403315300837175,0.3064201057399279,0.258360859813434,0.0221731248416524,-0.0117177172795454
2018-05-17,-1.3097019652874673,-1.3010026265648784,-1.3057339868322138,0.1654112575038037,0.38413914013129,0.0466740232637338,0.2921757052222732,-1.3338291713130264,0.0017131241623759,0.0001309650136842,0.1986209936936842,0.6949942153047325,0.1449309264223418,-0.0144533347303241
2018-05-18,-1.3180928054070338,-1.3021948826519265,-1.311478395610183,-0.2864382234360658,0.1814006370234035,0.0266578264540716,0.1794564745550258,-1.3315574726886903,-0.0569677706533381,-0.063757185140108,-0.5023967613537382,-0.1406316891699938,0.2510750003159093,-0.0057251123723938
2018-05-21,-1.308527168368726,-1.2969151318352894,-1.3018479508320928,0.241168689674272,0.4757238073785431,0.0268646447363755,0.1407647439908352,-1.3285683763662952,-0.0700079695012746,0.0342046450957068,-0.8798877695636941,-0.7428845932959227,-0.1771517693935241,0.0023119316975632
2018-05-22,-1.306849077178725,-1.295212270727845,-1.296610660210299,-0.3626293518037888,0.4008734392933302,0.0198112416885571,0.091328323206722,-1.3246825504461874,-0.0656612365519624,0.0725375351879821,-0.8798877695636941,0.1981355694008411,0.0876395342074387,0.0051782363888879
2018-05-23,-1.3073526336360943,-1.302535357313375,-1.313674638076409,0.7685122872362765,0.6505192315478711,0.0272813292747174,0.0887530187617378,-1.320369724284916,-0.0700079695012746,0.0256862250752011,-0.8798877695636941,0.2960016663213046,-0.1251636997546448,0.0092539361154166
2018-05-24,-1.3063455568791549,-1.297255867775787,-1.2957657541423415,0.2274607920110406,0.5847603250695044,0.026574460398109,0.0658759190080325,-1.317132959621011,-0.0613145036026502,0.1044816102648782,-1.419012740493648,-0.3363638830109207,0.4228464298170044,0.0127780410388524
2018-05-25,-1.3053384483299406,-1.2890809478308212,-1.2959344756999802,-0.0527843971650548,0.541386385722743,0.0204592821974616,0.0338057914966926,-1.3138363896174448,-0.0700079695012746,0.0256862250752011,-1.6347403752848708,-0.494455270343977,0.690987447375523,-0.0014395785806209
2018-05-29,-1.3093663152256985,-1.3004916552925216,-1.3035375895847503,3.0355972017860133,0.2108322735314418,-0.0007152075752618,-0.0301882330462588,-1.3104971430730752,-0.0678346030266185,0.0001309650136842,-1.365177889819894,-0.9085041419305532,0.9690445977356988,0.0073517962222608
2018-05-30,-1.3058422396033638,-1.2901032330972175,-1.2981311649754383,0.0360923449723704,0.5099353394426495,-0.0040747298247025,-0.0360301945597349,-1.307422658619353,0.0060598571116881,0.22799870056221,-0.8798877695636941,-0.5471523994549958,0.943763169191878,0.0002864849239512
2018-05-31,-1.2992972392051974,-1.2863562629540726,-1.2954277556027658,0.8599292499576227,0.5215057543308278,-0.0096085459512057,-0.046239070602156,-1.304271296106664,0.0060598571116881,0.3770710509210586,-0.5023967613537382,-0.2987230765030502,0.6848991414863356,0.0184810493953755
2018-06-01,-1.286879447189089,-1.2776711411628827,-1.2871494768909948,0.4632366318186196,1.126255630401617,0.0218279766861516,0.0397127381034602,-1.30023177365315,-0.0634878700773063,0.2897572457108759,-0.6641601347724715,-0.1029908826621233,0.116185363515259,0.0273836385413375
2018-06-04,-1.2763064467725551,-1.2614916765274136,-1.2719433523799937,0.0311048387039405,1.360080703892585,0.0614127966485523,0.1292180809715204,-1.296781496601261,-0.0721813359759306,0.0363342501008332,1.4387637196710603,-0.3363638830109207,-0.0917617270049586,0.0366154546629176
2018-06-05,-1.271104483438108,-1.2539984919537488,-1.2623133770224295,1.168287246205769,1.4571846289880293,0.0963679049270328,0.1890360576624678,-1.2935191000760808,-0.0156738076348726,0.22799870056221,0.1986209936936842,2.9383862831738177,-0.0500232172202248,0.0357760822558239
2018-06-06,-1.2653985472940883,-1.2536574944828127,-1.2591029480636935,1.2325207508491818,1.632452427053418,0.1345587252124157,0.2451278989860114,-1.2899834033481148,-0.0656612365519624,0.1130000302853839,0.4142192177861716,0.7025223766063066,-0.4001331668463708,0.027181499806951
2018-06-07,-1.2660703472612072,-1.2601296627758514,-1.2538660331311566,1.5166072492009623,1.06381775900895,0.1401959930598397,0.2071266957626156,-1.287660455021116,-0.0743547024505867,0.0256862250752011,-0.7181243961449608,0.5067901827653797,0.0549719722623483,0.0082995504766163
2018-06-08,-1.2749644729829694,-1.2630247962728565,-1.27211265307245,0.0267368984315888,0.9505053165920712,0.1354458159514111,0.1502814260762059,-1.286208618450443,-0.080874801874555,0.0618895101623501,-0.7181243961449608,0.055100504670933,-0.0102393449292412,0.0013954687070465
2018-06-11,-1.271943355285316,-1.2553607034109886,-1.264340457397283,-0.3730845279876094,0.9902949658905088,0.1292129136971036,0.1010304958250456,-1.284603018751893,-0.0700079695012746,-0.0083874550068213,0.8456744873686171,1.380056893747977,-0.0102737809383857,0.0027812350756593
2018-06-12,-1.2689229168587792,-1.2517845570095116,-1.2614685414141165,-0.2972031826179254,1.1639814635662122,0.1307984801677772,0.0815339714735619,-1.282690004956698,-0.0982617336718036,0.004390175023937,-0.340633387935005,0.4842056988606574,-0.312149225821704,-0.0088428165737859
2018-06-13,-1.2645601644441966,-1.2528067947794146,-1.2577520487437095,0.7600242330900044,0.7790737131985951,0.1147295769434748,0.0209920884662053,-1.2805293228199932,-0.080874801874555,-0.0573683701247287,-0.340633387935005,0.055100504670933,-0.0945172091933903,0.006267195719714
2018-06-14,-1.26456015973548,-1.2494006312539367,-1.259272670993376,0.2470855449368193,1.0482109200929457,0.1140548189196,0.0117489224251233,-1.2781978433908003,-0.0678346030266185,-0.0467203450990967,-0.1788700145162717,0.6799378927015842,-0.537493982615327,0.0041021052389298
2018-06-15,-1.27035911709391,-1.255658886343784,-1.2597098735145829,1.0979355273510834,0.7645789931775219,0.099510694386911,-0.0309541765572636,-1.2757945821321357,-0.0678346030266185,0.0363342501008332,-0.8798877695636941,0.5444309892732503,-0.5201601367604008,0.0041009619239531
2018-06-18,-1.2700225235355114,-1.2606153812821883,-1.2685265610806604,-0.2233509158853977,0.8108554363069196,0.0860221150885792,-0.0624294537929305,-1.2730750882669166,-0.083048168349211,-0.0680163951503608,-0.3945976493074943,-1.156933464882499,-1.1699314700192032,-0.0059216488780818
2018-06-19,-1.27659039174993,-1.26881893286826,-1.2736130442709734,0.4994502642893935,0.421379214085098,0.0586109976946052,-0.1230536056994552,-1.271185130178473,-0.0700079695012746,0.0278158300803275,-0.6641601347724715,0.3411706341307493,-0.9012189127146882,0.0013039835398536
2018-06-20,-1.268843687784004,-1.2520700365099022,-1.2620837438093129,0.2684915501013229,0.5223710483968765,0.0378260342582064,-0.1546840965409323,-1.269081207560638,-0.0700079695012746,0.0214270150649483,-0.2866691265625155,0.6046562796858431,-1.3624600619982798,-0.0134033531104175
2018-06-21,-1.2691802174379712,-1.2630078607759978,-1.2576751870366298,0.7876104090653887,-0.0319051606843406,-0.0007134629123607,-0.225187895287088,-1.2678842034945337,-0.0678346030266185,0.0342046450957068,-0.6101958733999822,0.6573534087968619,-0.7825697059457002,-0.0128278495587008
2018-06-22,-1.280463863787998,-1.2689898940429654,-1.2686962396542272,0.923264383906722,-0.2456768032857644,-0.0421267413003809,-0.2889069926022643,-1.266816021174542,-0.0678346030266185,-0.0488499501042231,-0.8259235081912047,0.3411706341307493,-0.6995924130903665,-0.0344010026387388
2018-06-25,-1.2961256162923454,-1.29958206529473,-1.2853117734683717,1.284905055817598,-1.3210994577938664,-0.1263862315849915,-0.4489599493841347,-1.266965003520417,-0.0700079695012746,0.0831855602136142,-0.340633387935005,-1.1192926583746283,0.1963738943113349,-0.0254794377180687
2018-06-26,-1.299999112889799,-1.2883022942844753,-1.2968411923009986,0.639286309604255,-1.082502096945873,-0.1852968509796475,-0.5124692819515811,-1.2665494680431302,-0.1352089637409569,-0.0807940251811192,-0.3945976493074943,0.0024033755599142,-0.2852340497712016,-0.040793172582922
2018-06-27,-1.2986515523213116,-1.300949138232228,-1.2920935634225417,1.9086376332194763,-1.6205284181848054,-0.2644114971384512,-0.6147120615820637,-1.2673836654328543,-0.0917416342478354,0.0469822751264652,-0.7181243961449608,-0.1406316891699938,0.5593052284376311,-0.0215401480488629
2018-06-28,-1.3057248136589408,-1.3021456147928452,-1.3134569789888986,1.249481369991824,-0.9593175185350236,-0.299171945435658,-0.5835895829835799,-1.2675150458086315,-0.0743547024505867,0.0129085950444427,-0.5563610227262276,0.258360859813434,0.542268833189206,-0.0187852068113703
2018-06-29,-1.2999991609804613,-1.2874477540126303,-1.2931112587355895,0.042969527528839,-0.9771426764429488,-0.3275992575149906,-0.5425687325649791,-1.2686884123426094,-0.0721813359759306,0.0150382000495691,-0.8259235081912047,-0.3965891734235136,0.7896848645017717,0.0109619016170567
2018-07-02,-1.2993255188407686,-1.2987277050838435,-1.3083706229376748,0.4357743690424511,-0.52607386666198,-0.3292132968850436,-0.4414909523060973,-1.269817244700549,-0.0743547024505867,-0.0339427150683382,-1.0954859936561816,-1.2246869165966658,0.588153944940922,-0.0050280341810444
2018-07-03,-1.2952837446353938,-1.2912077380355418,-1.284125026340572,-0.5221056391943311,-1.03453069870062,-0.3578235121946754,-0.4293554621816891,-1.2718709200377536,-0.0678346030266185,0.0150382000495691,-1.0416511429824271,-0.5471523994549958,0.835967995137617,0.0230116379287239
2018-07-05,-1.2964625404169423,-1.2864222956401314,-1.294467500806438,0.6083854555498522,-0.3933089163333074,-0.3473134380446137,-0.3200548264639559,-1.2734860883102517,-0.0678346030266185,-0.0105170600119477,-1.1494502550286712,-1.1268208196762024,0.886768169884626,0.0224460100781029
2018-07-06,-1.281474062051887,-1.2758258704809862,-1.2844640133071232,0.4754730602411651,0.0559929867660274,-0.3115721075579183,-0.1683807075924718,-1.2739031098957263,-0.0700079695012746,-0.0488499501042231,-0.987686881609938,-0.7805253998037933,0.4935148413409308,0.0306605059241908
2018-07-09,-1.273895982416391,-1.259419170610821,-1.2647965849920355,-0.1556013742142408,0.3212036334638658,-0.2657442772999981,-0.0213632501824565,-1.273754856584057,-0.0917416342478354,-0.0871828401964985,-0.8259235081912047,-1.171989787485647,0.1901315481847471,0.0239694483851606
2018-07-10,-1.2680012081140917,-1.2501896567577897,-1.2619137718481546,0.2727510663243609,0.4029528993789822,-0.2247885464849504,0.0838473485581364,-1.2735292275073773,-0.0700079695012746,0.0342046450957068,0.7377459646236381,0.0174596981630624,0.3446232179135016,0.0321971589144403
2018-07-11,-1.2713701051644262,-1.2580520301113352,-1.267848629624471,0.5022692895715495,0.1977243245802077,-0.2030224057614998,0.1191630619465901,-1.2738425019174442,-0.0569677706533381,0.1662401554135441,-0.6101958733999822,0.0927413111788035,0.4139241618460003,0.0338837829469496
