date,sig1,sig4,delta_twit,gap,rsi,macd_signal,return
2015-05-11,-0.18315820485588655,-0.20443412892643154,3.7217889845026497,1.5357935884727592,-0.1317133273251631,-0.15797496386565565,-0.38627386
2015-05-12,-0.18315820485588655,-0.20443412892643154,-3.307833931317309,-0.842536080685028,-0.32222368817500263,-0.1623537991395573,-0.6158769
2015-05-13,-0.18315820485588655,-0.20443412892643154,-0.8213805322400864,-0.7546479341705213,-0.1659154130630766,-0.1665480064601343,0.5049348
2015-05-14,-0.18315820485588655,-0.20443412892643154,0.33923568611805427,-0.3534194392129897,0.22526718242967053,-0.1668721469097415,1.3473392
2015-05-15,-0.18315820485588655,-0.20443412892643154,0.292843593238381,-0.03969696839381498,0.0423750793979303,-0.16634892242126262,-0.51825047
2015-05-18,-0.18315820485588655,-0.20443412892643154,-0.5641892804861085,-0.318264180607187,0.10427017252877971,-0.1649162541719938,0.20384789
2015-05-19,-0.18315820485588655,-0.20443412892643154,0.49875937391482533,-0.08287679689876837,0.16162746773138048,-0.16264876125449956,0.18082857
2015-05-20,-0.18315820485588655,-0.20443412892643154,-0.19956370837920318,-0.7852177242625238,0.13335088005222806,-0.16033049176780145,-0.067687035
2015-05-21,-0.18315820485588655,-0.20443412892643154,0.5182928867062666,-0.06606341234816707,0.12330534341691378,-0.1583355076648311,-0.0225842
2015-05-22,-0.18315820485588655,-0.20443412892643154,-0.4730328874593821,-0.4741701100763992,-0.22551079464338275,-0.1590131504643033,-0.79042315
2015-05-25,-0.18315820485588655,-0.20443412892643154,-0.14177706637118914,-0.0603315767059166,-0.22551079464338275,-0.16150452780480912,0.0
2015-05-26,-0.18315820485588655,-0.20443412892643154,0.8479209150618396,-0.8486500387034286,-0.7791470404410418,-0.16892448023738046,-1.3658047
2015-05-27,-0.18315820485588655,-0.20443412892643154,-0.9857875982347178,-2.2246727152196875,-0.03496551344015206,-0.17412829791464676,1.8693686
2015-05-28,-0.18315820485588655,-0.20443412892643154,0.12925042361005967,-1.2414718413856596,-0.28223253665381715,-0.17956171648665642,-0.63434243
2015-05-29,-0.18315820485588655,-0.20443412892643154,0.23261526213143685,0.5380720643450305,-0.5889611411339768,-0.1872964323927907,-0.8435905
2015-06-01,-0.18315820485588655,-0.20443412892643154,1.359861729470865,0.619846252841137,-0.3191932341886295,-0.19430087624523593,0.6898165
2015-06-02,-0.18315820485588655,-0.20443412892643154,-1.0508993075395225,0.3649706279490669,-0.3980549750154511,-0.20113709519234885,-0.20552874
2015-06-03,-0.18315820485588655,-0.20443412892643154,-0.4990775711813039,-0.15471580361497406,-0.14973155197544646,-0.20589836902111236,0.6178498
2015-06-04,-0.18315820485588655,-0.20443412892643154,0.029141170553922728,-0.4799019457186496,-0.33995644996052515,-0.21042816646906246,-0.45485497
2015-06-05,-0.18315820485588655,-0.20443412892643154,-0.06201522247280361,-0.4042417152409437,-0.3001771417052219,-0.2143820877031109,0.09138584
2015-06-08,-0.18315820485588655,-0.20443412892643154,0.018560517791891988,-0.3946886558371929,-0.9314194946767342,-0.22225769648647836,-1.6206384
2015-06-09,-0.18315820485588655,-0.20443412892643154,-2.566374341608847,-1.7038399165271958,-0.9554906529228824,-0.23239609301259512,-0.06960034
2015-06-10,-0.18315820485588655,-0.20443412892643154,2.675118257427916,-0.4791377009663496,-0.10201177986973617,-0.2379851382968128,2.0199656
2015-06-11,-0.18315820485588655,-0.20443412892643154,-0.1442187554701193,-0.2670597822030829,0.17169453853426161,-0.23829657825043285,0.7737875
2015-06-12,-0.18315820485588655,-0.20443412892643154,0.04786078697905402,-2.4615885884327056,0.2193961343914222,-0.2349018514803895,0.1355052
2015-06-15,-0.18315820485588655,-0.20443412892643154,-0.05143456971077288,-2.4233763508177026,-0.36689763983246587,-0.23324222885998172,-1.3982832
2015-06-16,5.459760870591764,-0.20443412892643154,1.0733702085297252,-1.3614582674967688,0.3384676436250494,-0.2270060892725049,2.1042943
2015-06-17,5.459760870591764,-0.20443412892643154,-0.9776486345716172,-0.9694007095668381,0.5140252218927228,-0.21655837432485522,0.6048441
2015-06-18,-0.18315820485588655,-0.20443412892643154,-5.303507821509568,-4.719931831479383,-0.976331496525949,-0.21763798128959513,-4.8318806
2015-06-19,-0.18315820485588655,-0.20443412892643154,4.118156514895646,-2.8651098176471375,-1.478547794707471,-0.23312156072231868,-2.6906908
2015-06-22,-0.18315820485588655,-0.20443412892643154,1.0554644884709041,-1.7764431679957018,-1.5180307119346526,-0.2574524728910946,-0.24043918
2015-06-23,-0.18315820485588655,-0.20443412892643154,0.07227767796835571,-0.3717613132681912,-1.350973030983207,-0.2846266118230837,0.5302429
2015-06-24,-0.18315820485588655,-0.20443412892643154,-0.04817898424553265,-1.3171320718633657,-1.569923946863146,-0.3152367446069943,-1.2227237
2015-06-25,-0.18315820485588655,-0.20443412892643154,0.06332481793894508,-0.6724916232982647,-1.6286662504682614,-0.3470898457666022,-0.33980608
2015-06-26,-0.18315820485588655,-0.20443412892643154,0.09588067259134737,-0.8314545317766774,-1.6592817175474532,-0.3782356566167105,-0.1704812
2015-06-29,-0.18315820485588655,-0.20443412892643154,-0.22805008120005515,-0.0855516535318186,-1.9008854379345494,-0.4105460225488393,-1.3905942
2015-06-30,-0.18315820485588655,-0.20443412892643154,-0.16782175009311093,0.265236687773909,-1.94974989380504,-0.4422441049014928,-0.2968788
2015-07-01,-0.18315820485588655,-0.20443412892643154,0.04297740878119367,-0.9747504228329386,-1.9752667497492686,-0.47180075177339736,-0.14887452
2015-07-02,-0.18315820485588655,-0.20443412892643154,0.5850323887436912,0.28205007232451035,-1.8465310398506436,-0.4971762641128086,0.29821396
2015-07-03,-0.18315820485588655,-0.20443412892643154,-0.06445691157173376,-0.7538836894182211,-1.8465310398506436,-0.5180042608333121,0.0
2015-07-06,-0.18315820485588655,-0.20443412892643154,-0.3761792198684854,-0.9296599824472351,-1.8787160271960013,-0.5346226946050194,-0.14865994
2015-07-07,-0.18315820485588655,-0.20443412892643154,0.014491035960341707,-0.9625225067961377,-1.8657121873210056,-0.5469868080877793,0.02490282
2015-07-08,-0.18315820485588655,-0.20443412892643154,-0.014809233226820328,0.11085924780929689,-2.0848201831149824,-0.5577752783870513,-0.97111464
2015-07-09,-0.18315820485588655,-0.20443412892643154,0.3245855515244732,-1.0752486077603964,-1.5526335570875127,-0.5637010682266632,1.0309219
2015-07-10,-0.18315820485588655,-0.20443412892643154,3.039743829534822,-0.16541523014717494,-1.3332658959480754,-0.5643897311963545,0.4479885
2015-07-13,-0.18315820485588655,-0.20443412892643154,-2.3873171410206346,-0.6954189658672666,-0.8336783383804994,-0.5582468966698361,1.0901809
2015-07-14,-0.18315820485588655,-0.20443412892643154,0.4076029808880989,-0.4795198233424998,-0.8504233982382042,-0.5475339971940969,-0.04901886
2015-07-15,-0.18315820485588655,-0.20443412892643154,-1.2901848392346789,-0.11459295411922088,-0.8385725527333606,-0.5337439795532657,0.02452135
2015-07-16,-0.18315820485588655,-0.20443412892643154,0.07960274526514624,-0.599506249453609,-0.632078136054045,-0.5170006715848161,0.4167676
2015-07-17,-0.18315820485588655,-0.20443412892643154,0.37830271170093704,-0.421055099791545,-1.1412612175056287,-0.5021588385548879,-1.3671815
2015-07-20,-0.18315820485588655,-0.20443412892643154,-0.7928941594192345,-0.5620582565909061,-1.4947368786366075,-0.491630378285789,-1.1633694
2015-07-21,-0.18315820485588655,-0.20443412892643154,0.34167737521698444,-2.505150539313809,-1.7325968012306,-0.4860341406367586,-0.90157986
2015-07-22,-0.18315820485588655,-0.20443412892643154,-0.15642720096477014,-1.1042899083477988,-1.8269106645492803,-0.48419337325049205,-0.37907958
2015-07-23,-0.18315820485588655,-0.20443412892643154,-0.23049177029898532,-1.0439145729160941,-2.0742140992430205,-0.48687345189750425,-1.065445
2015-07-24,-0.18315820485588655,-0.20443412892643154,0.41818363365012984,-1.6174802595172892,-2.0742140992430205,-0.491673462088521,0.0
2015-07-27,-0.18315820485588655,-0.20443412892643154,-0.21665553207171434,-0.3488339706991893,-2.3407194671441016,-0.5000436490813049,-1.2564123
2015-07-28,-0.18315820485588655,-0.20443412892643154,0.8153650604094373,-1.1883568311008055,-1.3288552813154941,-0.5047740338504979,1.9994855
2015-07-29,-0.18315820485588655,-0.20443412892643154,-0.58535058601017,-1.4623385748003772,-0.7900038599885842,-0.503158471843137,1.2983799
2015-07-30,5.459760870591764,-0.20443412892643154,3.267634812101637,0.07264701019429369,-0.8976978542130764,-0.4979189885284914,-0.35184622
2015-07-31,-0.18315820485588655,-0.20443412892643154,-2.650205667338783,-0.99194592975969,-0.6021074979041962,-0.4882632706625706,0.7313967
2015-08-03,-0.18315820485588655,-0.20443412892643154,-0.915792510732053,0.15136421968120006,-0.794111523871559,-0.4772137624472575,-0.5758643
2015-08-04,-0.18315820485588655,-0.20443412892643154,2.337351265409243,-0.19598502023917735,-0.836253600572173,-0.4656327349575539,-0.12590885
2015-08-05,-0.18315820485588655,-0.20443412892643154,-1.8794458084431598,0.05392301376294241,-0.8541094322010565,-0.4539265708566516,-0.05043149
2015-08-06,-0.18315820485588655,-0.20443412892643154,-0.6048840988016113,-0.5234638965997531,-1.1354571103256155,-0.44426709488737565,-0.8072674
2015-08-07,-0.18315820485588655,-0.20443412892643154,0.5191067830725767,-0.5819286201507077,-0.8355577591609059,-0.43441357668499614,0.6103754
2015-08-10,-0.18315820485588655,-0.20443412892643154,1.0147696701554012,-0.2964832051666351,-0.45314785898032517,-0.422429119894526,0.834167
2015-08-11,-0.18315820485588655,-0.20443412892643154,-0.5055887421117845,-0.5032114106638014,-1.0884114352065823,-0.41383246692264886,-1.8049657
2015-08-12,-0.18315820485588655,-0.20443412892643154,-0.4966358820823738,2.6764288812805987,-0.9612747186019358,-0.40671230887698545,0.28083324
2015-08-13,-0.18315820485588655,-0.20443412892643154,0.7860647912222752,0.5384541867211807,-0.925209250781386,-0.400312088662003,0.07637739
2015-08-14,-0.18315820485588655,-0.20443412892643154,-0.8938173088416814,-0.35341943921298974,-0.8000833348469308,-0.39369477552202653,0.2543807
2015-08-17,-0.18315820485588655,-0.20443412892643154,-1.1575197315261399,-0.5322527112512038,-0.42662759828919944,-0.3849807646733317,0.7866025
2015-08-18,-0.18315820485588655,-0.20443412892643154,3.226939993786135,0.6786930987682418,-0.2995024029820665,-0.37437760969016853,0.2769351
2015-08-19,-0.18315820485588655,-0.20443412892643154,1.43148460970615,-0.4065344494978441,-0.6298195558243741,-0.3647134689139675,-0.753206
2015-08-20,-0.18315820485588655,-0.20443412892643154,-3.2280720874189233,-0.6415397108301123,-1.4056179589323279,-0.3615015803848575,-2.2767484
2015-08-21,-0.18315820485588655,-0.20443412892643154,-0.24107242306101603,-0.9181963111627341,-2.0307553668792346,-0.3689970269336869,-2.7957618
2015-08-24,-0.18315820485588655,-0.20443412892643154,0.06088312884001494,-0.19980624400067756,-2.581318787908821,-0.3917374349827787,-3.9147735
2015-08-25,-0.18315820485588655,-0.20443412892643154,0.4898065138854147,-2.3045362918350434,-2.7559986499773217,-0.4264408716623175,-1.746124
2015-08-26,-0.18315820485588655,-0.20443412892643154,-0.021320404157300774,-0.021737216714763585,-1.4642743700832623,-0.4572193734801762,4.1184783
2015-08-27,-0.18315820485588655,-0.20443412892643154,-0.5560503168230079,-0.332402708524738,-1.5016659637428849,-0.48398401808386615,-0.24383664
2015-08-28,-0.18315820485588655,-0.20443412892643154,0.6590969580779064,0.33516508260936456,-1.025153514654523,-0.5022442630952618,1.7381787
2015-08-31,-0.18315820485588655,-0.20443412892643154,-0.46896340562783184,0.11582683869924727,-1.2020450132409024,-0.5159320017282256,-0.9877145
2015-09-01,-0.18315820485588655,-0.20443412892643154,-0.14910213366797967,-0.17764314618397586,-1.6531522177023705,-0.5321791663015608,-2.9118419
2015-09-02,-0.18315820485588655,-0.20443412892643154,-1.2787902901063382,-1.9208854261804134,-1.133809436348811,-0.5438553265778627,2.0549893
2015-09-03,-0.18315820485588655,-0.20443412892643154,1.0359309756794626,0.9454145173209627,-1.0333842365092865,-0.5504094866075204,0.4081726
2015-09-04,-0.18315820485588655,-0.20443412892643154,-0.017250922325750498,1.4421736063160018,-1.3141740648383677,-0.5566479370266759,-1.7073214
2015-09-07,-0.18315820485588655,-0.20443412892643154,0.07960274526514623,1.480385843931005,-1.3141740648383677,-0.5616292937182041,0.0
2015-09-08,-0.18315820485588655,-0.20443412892643154,-3.1686576526782892,-2.5357203294058115,-0.3967502990788902,-0.5559636229544561,3.8875103
2015-09-09,-0.18315820485588655,-0.20443412892643154,3.1056694352059364,-1.8647134368863587,-0.6935959604034214,-0.5468958721653651,-1.56582
2015-09-10,-0.18315820485588655,-0.20443412892643154,0.009607657762481367,0.1150625939469472,-0.39608400850672637,-0.5321957776735021,1.4019966
2015-09-11,-0.18315820485588655,-0.20443412892643154,0.012049346861411537,-1.472655878956428,-0.22508080973603603,-0.5121128814359367,0.82423687
2015-09-14,-0.18315820485588655,-0.20443412892643154,0.11948366721433899,0.5923334417583347,-0.4261118336026023,-0.49133895046775466,-0.94935894
2015-09-15,5.459760870591764,-0.20443412892643154,0.14390055820364073,-1.1417379012105016,-0.17808267604131608,-0.4679372693851314,1.1448383
2015-09-16,5.459760870591764,-0.20443412892643154,0.20982616387475525,-1.9029256745013616,-0.020914943266208765,-0.4418270505571244,0.7370353
2015-09-17,-0.18315820485588655,-0.20443412892643154,-4.356132451124662,-4.68095534911208,-0.8412087619256894,-0.42452544019597593,-3.997904
2015-09-18,-0.18315820485588655,-0.20443412892643154,4.827874146318015,-1.2315366596057586,-1.001969018762695,-0.4154814747378868,-0.97985864
2015-09-21,-0.18315820485588655,-0.20443412892643154,-0.9817181164031675,-1.691612000490395,-0.7242862662352637,-0.40885108643389767,1.2369514
2015-09-22,-0.18315820485588655,-0.20443412892643154,0.11460028901647866,-0.6411575884539623,-1.020549362021841,-0.40770479837941226,-1.7377198
2015-09-23,-0.18315820485588655,-0.20443412892643154,0.9781443336714486,-0.1470733560919734,-1.109657160152742,-0.4109191481263753,-0.5526304
2015-09-24,-0.18315820485588655,-0.20443412892643154,-0.20037760474551336,-0.5337812007558039,-1.0608566675334,-0.4158586443526672,0.19450188
2015-09-25,-0.18315820485588655,-0.20443412892643154,-0.8987006870395416,-0.3457769916899891,-1.065895959329862,-0.4212719099834927,-0.027740002
2015-09-28,-0.18315820485588655,-0.20443412892643154,0.48329534295493426,0.008068328624938795,-1.3665838060219182,-0.4301054094451036,-1.6920984
2015-09-29,-0.18315820485588655,-0.20443412892643154,-0.4372214473417396,-0.6186123682611105,-1.30902113589081,-0.4397361728455264,0.19751787
2015-09-30,-0.18315820485588655,-0.20443412892643154,-0.04248170968136226,-0.30718263169883603,-0.8256616986914147,-0.44506540646236886,1.7178297
2015-10-01,-0.18315820485588655,-0.20443412892643154,-0.027017678721471174,-0.267824026955383,-0.7348055470003075,-0.44618763345661244,0.3322363
2015-10-02,-0.18315820485588655,-0.20443412892643154,-0.026203782355161125,0.1517463420573501,-0.2689522550468044,-0.4400520193045644,1.7935872
2015-10-05,-0.18315820485588655,-0.20443412892643154,-0.6065118915342314,-0.8929762343368323,0.1637989587438679,-0.42482661538376576,1.8975377
2015-10-06,-0.18315820485588655,-0.20443412892643154,0.6175882433960935,-0.5047399001684015,0.24516967727567132,-0.4033911304912774,0.37243366
2015-10-07,-0.18315820485588655,-0.20443412892643154,0.09262508712610712,0.061565461285943,0.19012869576424685,-0.37924375130301746,-0.18552542
2015-10-08,-0.18315820485588655,-0.20443412892643154,-0.06364301520542372,-0.25406762141398187,0.3360115596172629,-0.3528902617165745,0.6107211
2015-10-09,-0.18315820485588655,-0.20443412892643154,-0.017250922325750498,0.8972670979260589,0.5576113705675219,-0.3239980703448025,0.95010996
2015-10-12,-0.18315820485588655,-0.20443412892643154,0.018560517791891988,-0.14974821272502364,0.5015689327479105,-0.2952055255205366,-0.15747547
2015-10-13,-0.18315820485588655,-0.20443412892643154,0.0006547977330707448,-1.260577960193161,0.29220237149918993,-0.26923548256631585,-0.57834387
2015-10-14,-0.18315820485588655,-0.20443412892643154,-0.14747434093535955,-0.9766610347136887,-0.19890422556562684,-0.24984952092366355,-1.4807045
2015-10-15,-0.18315820485588655,-0.20443412892643154,-1.4594752834271707,-0.16235825113797472,0.02267919573483621,-0.23374530316979733,0.77831745
2015-10-16,-0.18315820485588655,-0.20443412892643154,1.6260058412542537,-0.8425360806850283,-0.13430266762558252,-0.22168075654560412,-0.4793644
2015-10-19,-0.18315820485588655,-0.20443412892643154,-4.392757787608614,-1.054996121824445,-0.5432063111394585,-0.21596445006974205,-1.3379693
2015-10-20,-0.18315820485588655,-0.20443412892643154,2.7630190649894026,-0.19139955172537698,-0.5511409572844296,-0.2146340947678405,-0.027120113
2015-10-21,-0.18315820485588655,-0.20443412892643154,1.9377281495510053,-0.5639688684716563,-0.7453688733526239,-0.21768297637036485,-0.6511152
2015-10-22,-0.18315820485588655,-0.20443412892643154,-0.3045563396332004,-0.3461591140661391,0.2119421310677054,-0.2159806592568611,3.1949759
2015-10-23,5.459760870591764,-0.20443412892643154,0.723394771016401,0.10207043315784621,0.39640959555931016,-0.20966852458711943,0.7409334
2015-10-26,-0.18315820485588655,-0.20443412892643154,-0.7635938902320724,-0.32858148476323773,0.5868834568993101,-0.19896515701004286,0.7880211
2015-10-27,-0.18315820485588655,-0.20443412892643154,-0.00015909863323931167,-0.7592334026843216,0.5571122631031459,-0.18634279547029214,-0.07818341
2015-10-28,-0.18315820485588655,-0.20443412892643154,0.004724279564621028,-0.4504785227550973,0.8941876444699576,-0.16988656634686158,1.4084578
2015-10-29,-0.18315820485588655,-0.20443412892643154,-0.006670269563719765,-0.6274011829125613,0.8723985776691204,-0.1521653941238495,-0.05143881
2015-10-30,-0.18315820485588655,-0.20443412892643154,-0.017250922325750498,-1.0634028140997456,0.8491242161001182,-0.13489619001283895,-0.05146861
2015-11-02,-0.18315820485588655,-0.20443412892643154,0.480039757489694,-1.286180159395213,1.3741461303263156,-0.11330725788659698,2.3429394
2015-11-03,-0.18315820485588655,-0.20443412892643154,-0.2744421740797284,-0.04160758027456513,1.583652910235757,-0.08758369665501617,1.1320829
2015-11-04,-0.18315820485588655,-0.20443412892643154,0.14227276547102063,-0.11115385273387059,1.7047451767471695,-0.05918867699877126,0.69651604
2015-11-05,-0.18315820485588655,-0.20443412892643154,-1.5058673763068442,0.2969528449943615,1.54223757973422,-0.03182900382773013,-0.32114983
2015-11-06,-0.18315820485588655,-0.20443412892643154,0.621657725227644,-0.8860980315661316,1.6689104158174397,-0.005314184970494714,0.6691456
2015-11-09,-0.18315820485588655,-0.20443412892643154,0.5370125031313979,-0.06186006621051673,1.036205435845931,0.015478106842383184,-1.2801588
2015-11-10,-0.18315820485588655,-0.20443412892643154,0.826759609537778,0.1593887895803507,0.8331214902635995,0.029887119418941604,-0.44887662
2015-11-11,-0.18315820485588655,4.891551157585161,-2.417431306574107,0.8078504619069518,-0.025481642481346354,0.03338703570385714,-2.2044003
2015-11-12,-0.18315820485588655,-0.20443412892643154,2.0573709153985837,-0.31176810021263635,-0.3573614509146116,0.02666825028731681,-1.050204
2015-11-13,-0.18315820485588655,4.891551157585161,-0.45105768556901066,1.2373560126995857,-1.2015199920312163,0.004914249156928597,-3.4429252
2015-11-16,-0.18315820485588655,-0.20443412892643154,5.307259106074639,-0.9629046291722877,-0.5885128110747141,-0.020501034511251435,2.1983862
