date,sig1,sig4,sig7,delta_twit,gap,z_diff,rsi,macd,sma_20,return
2015-03-05,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.03565475938386717,-0.3817419642582853,0.005461134348688727,0.3366302512912644,-0.01005116876141991,-1.244108452502873,-0.45128465
2015-03-06,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.019136485065252187,-0.37034040876365715,0.005251690926188301,-0.408456936236602,-0.04428864915314452,-1.2438322615164303,-2.8931737
2015-03-09,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.026769692716442407,-0.3861271779100654,0.00505589062789157,-0.7881776225203794,-0.0814691916560118,-1.2437596767618146,-1.8695593
2015-03-10,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.06379080383071224,-0.42384001531537413,0.004872517816258502,-1.193005190595432,-0.1225062243819375,-1.244294230823778,-2.3719132
2015-03-11,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.06800435173608836,-0.3501684259654688,-0.01638808483978479,-0.9190004065128181,-0.15119371894603514,-1.2447102146196056,1.1791468
2015-03-12,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.12131475174063694,-1.0798679776216733,0.5190373923948257,-0.5179263372098064,-0.16703093273213893,-1.2449482033642612,1.8469214
2015-03-13,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.02950239617724773,-0.3720944942243692,-0.4486713367817627,-0.9104768647982815,-0.18975390150215143,-1.2457320635268208,-2.2126853
2015-03-16,-0.21017527955029383,4.216731188706273,-0.2176336378080759,-1.7904554262002572,-0.6588874670507862,-0.49460718117381053,-1.4375899726180952,-0.22379253840731825,-1.246980865107567,-3.7477314
2015-03-17,-0.21017527955029383,4.216731188706273,-0.2176336378080759,0.9357791962545733,5.8540318485729825,-2.784268773738061,-1.5344412196833137,-0.2539873764893718,-1.2484365279004987,-0.8175969
2015-03-18,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.8069457295769141,-0.6001256041169332,3.5344244485732803,-1.293982492065353,-0.2731850077595755,-1.2499063377350104,1.0991096
2015-03-19,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.01492293715987606,0.7838478243848587,-0.7026835804337197,-1.1844265886504233,-0.2859304521100945,-1.2513039875153626,0.4939556
2015-03-20,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.03269307049472557,-0.7185263727149952,0.7636331676764637,-1.0201223175094785,-0.29253100574853935,-1.2527162116128934,0.7255316
2015-03-23,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.008770573953256632,0.25674514344089366,-0.49758257623775815,-1.1436852852616421,-0.3002982689947487,-1.2540416997543824,-0.7693291
2015-03-24,4.757933483612686,-0.23715052139873494,-0.2176336378080759,0.16129755174404833,-0.037941213958727384,0.20688193127197438,-0.47338464068684527,-0.29315708694649184,-1.2550774160030642,3.124702
2015-03-25,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.09785022605584048,-4.868692572759659,2.35321058597033,-1.0784447274703064,-0.30271438272569623,-1.2566785287976923,-3.7715614
2015-03-26,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.06675249271985384,-0.13441591429788904,-2.369995619251398,-1.1898405483440042,-0.31286723070512384,-1.258511404434306,-0.8275032
2015-03-27,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.07688941840351311,-0.38349604971899737,0.15328603295155638,-1.3013454434353742,-0.32337103059869005,-1.2602132613669386,-0.83441734
2015-03-30,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.2234930184160217,-1.3824477195944986,0.5556715676600569,-0.9089054167652342,-0.3233127835139012,-1.2618455016940366,1.8805742
2015-03-31,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.3066492927403224,-0.17739100808533378,-0.6839423777635995,-1.1141283417494137,-0.3279661355363057,-1.2634873643389226,-1.3914943
2015-04-01,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.01492293715987606,-0.8632384232237377,0.3347926615422424,-1.235164721824387,-0.33406507021140097,-1.2650904588048937,-0.8567631
2015-04-02,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.019136485065252184,-0.1203832306121928,-0.3620562711853978,-1.1820893192278406,-0.3369269100473407,-1.2666063957837734,0.23237467
2015-04-03,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.025288848271871615,0.45057158684957305,-0.28161603746109987,-1.1820893192278399,-0.33813122468463747,-1.267739458566814,0.0
2015-04-06,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.8202733295780513,0.449694544119217,0.24465351274583033,-0.7120646964092888,-0.3302106427644426,-1.2683993705748648,1.9875646
2015-04-07,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.7701536038909808,-0.02741670119445522,0.016848930495601686,-0.6493044627015438,-0.32195214813485296,-1.2687276309464735,0.27229786
2015-04-08,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.04602067049586272,-0.11775210242112474,0.036780361605540914,0.18166400346978334,-0.297632277513205,-1.2686948046121806,4.2247176
2015-04-09,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.038387462844672496,-0.887795619673706,0.4074838543837369,0.08633631585605119,-0.2797443346139938,-1.2689443949689125,-0.41916966
2015-04-10,4.757933483612686,-0.23715052139873494,-0.2176336378080759,0.1450082628537696,-1.114072644105558,0.16014187076853603,0.6372449024212341,-0.2510379467258047,-1.2684868133085305,3.4289002
2015-04-13,4.757933483612686,-0.23715052139873494,-0.2176336378080759,0.33899888509254356,-2.4226203977967327,0.740866509228988,1.1791114164122973,-0.2093984736593177,-1.2669952134089384,4.423964
2015-04-14,4.757933483612686,-0.23715052139873494,-0.2176336378080759,0.4915258628833352,-5.273009271453782,1.3265414571167526,1.2706172763614811,-0.17336490022610387,-1.2652919427229694,0.8489847
2015-04-15,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.8886211594566442,-4.038133107112512,-0.8203380164680434,1.0918824449215303,-0.14904462273839875,-1.263810812165022,-0.6788969
2015-04-16,4.757933483612686,-0.23715052139873494,-0.2176336378080759,4.591984129899862,-1.4578733944051157,0.2029606019356046,2.276567382819448,-0.04889683343300422,-1.259938478785459,18.211853
2015-04-17,4.757933483612686,-0.23715052139873494,-0.2176336378080759,-3.0906368485334133,-5.674694841956836,0.8656916948809336,2.3451521173652488,0.036339950220637164,-1.2558846138914606,1.6902328
2015-04-20,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-1.5698096039592089,-0.09407194870151236,-2.879534476780811,2.1819765074223088,0.09595602989537312,-1.2518552287000368,-0.72785616
2015-04-21,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.0028471961749734678,-0.8939349187861981,0.35964611828071824,1.9078954391238991,0.13217114098752478,-1.2483983167447559,-1.2249112
2015-04-22,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.08600347049927415,-0.4229629725850181,-0.2196371847656725,1.7976961460430225,0.1536168956408139,-1.244551736971047,-0.4924655
2015-04-23,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.08873617396007946,-0.49488047647421135,0.05575455904061206,1.8144435984100618,0.16717671419961408,-1.2405673454650326,0.24745464
2015-04-24,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.01936547049358844,-2.9725261897299537,1.0701485616127937,1.784559127183126,0.17246240695099085,-1.2365030080599826,-0.11894107
2015-04-27,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.18795275174632262,0.10238562289823502,-1.2876784852963679,1.886719547842007,0.1791315212731169,-1.2324419288046977,1.3762593
2015-04-28,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.0963693816112697,-1.0930236185770137,0.4878482388624537,1.7402386664303635,0.1766467524586222,-1.2282999136070576,-0.5334854
2015-04-29,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.12006289272440236,-1.5438235819800055,0.161682896356723,1.7295470798935069,0.169685760784703,-1.2240628174063608,-0.037312508
2015-04-30,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.007518714937022092,-0.4431349553832064,-0.4878777864395433,1.4012330415604828,0.1534686268055462,-1.2200325824178502,-1.1281967
2015-05-01,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.05490573716328748,-0.2194890591424225,-0.10613200059736151,1.4118039341195918,0.13671542346357757,-1.2159873462327377,0.09526014
2015-05-04,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.15241248507662358,-2.114778399441771,0.8666999963357245,1.2939873110507714,0.11720800242170526,-1.2122352831096608,-0.38238168
2015-05-05,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,1.0616509740430906,-0.3221030585940763,-0.5144015857870684,1.5216342302930612,0.10789662157800502,-1.208214383805748,1.9192696
2015-05-06,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.7449792483332771,-1.3271940275820697,0.24059747663409978,1.2413900974572207,0.09181408032492153,-1.2048415193575417,-0.8858919
2015-05-07,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.423636003861415,-0.9605901662932553,-0.28683840565594904,1.3495086344969998,0.0798273424927707,-1.2012832985156556,0.8384943
2015-05-08,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.014693951731539806,0.23218794699092526,-0.5310935653506479,1.5503438829781466,0.07560970692331152,-1.1978866595577955,1.6559482
2015-05-11,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.3523264850936807,-0.833418970391633,0.5655058603769778,1.8278208057676186,0.08320824697090133,-1.1946248629946332,2.6705384
2015-05-12,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.2383014628617295,-1.11144151591449,0.19005245947084703,1.47675504754427,0.07942644503646401,-1.1916555273675087,-1.0687411
2015-05-13,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.6057798705436226,-1.0377699265645848,-0.19700936152811166,1.284052195724218,0.06940563366749936,-1.1886941182276682,-0.60483813
2015-05-14,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.007518714937022092,-1.0360158411038727,-0.006096512690843157,1.430909884867843,0.06435992148096645,-1.1879923246931918,1.1618495
2015-05-15,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.11983390729606616,-2.4226203977967327,0.6315744001404342,1.8858161662271278,0.08193209351083623,-1.186812288138102,4.498601
2015-05-18,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.05467675173495123,-0.37735675060650525,-0.8964880305710643,1.950517726599479,0.09634952702742602,-1.1853837934967124,0.753355
2015-05-19,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.059119285068663575,-3.025148753551315,1.1647843769066208,1.8734883298796419,0.10242605478775874,-1.1837979592217445,-0.22495389
2015-05-20,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,2.058259285239235,0.7882330380366389,-1.1436767616786938,1.9513037294068818,0.10801171888263274,-1.181991114315956,0.8191705
2015-05-21,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-2.1014327595601237,0.0015257089072932865,-0.1984793348888885,1.974536031628261,0.10976958171513923,-1.1801811594301512,0.23971796
2015-05-22,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.11391052951778298,-0.4694462372938868,0.23481973417447824,1.9003543784012449,0.1060026520151641,-1.1783849260931192,-0.18455982
2015-05-25,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.2725898705151941,0.13395916119105156,-0.3317635435104193,1.9003543784012449,0.09904159105063037,-1.1768061635561502,0.0
2015-05-26,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.008999559381592883,0.4532027150406411,-0.13377832452541516,1.4918086732242581,0.08403759080750885,-1.1753094708166711,-0.9519875
2015-05-27,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.08748431494384493,-0.3317505286279925,0.32136408811683154,1.772501088681826,0.08091078573486818,-1.1734375401698642,2.1186948
2015-05-28,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.22497386286059243,-1.0430321829467206,0.36382207848233133,1.6111400531474718,0.07241143259200418,-1.1714552468309345,-0.3895223
2015-05-29,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.14079471494839346,-1.5561021802049895,0.17945684625335465,1.444182501154995,0.05976180126044402,-1.169558416535207,-0.39741397
2015-06-01,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.06823333716442462,-0.6027567323080012,-0.43613970525568974,1.3721482063039085,0.045381029157345563,-1.1676307429631447,-0.16665459
2015-06-02,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.06800435173608836,-0.051096854914067624,-0.22090888641777656,1.3972851783152527,0.031639949750793164,-1.1659792615660527,0.14284849
2015-06-03,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.18943359619089342,-0.07389996590332402,0.06041113103741679,1.2255193397377875,0.015576036779338002,-1.164249670940926,-0.36062002
2015-06-04,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.16152653717238458,-0.5141754165420437,0.1552122672654065,1.346955676120249,0.0035993051971431513,-1.1625461169892612,0.6080508
2015-06-05,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.010251418397827429,-0.7755341501881361,0.11433577876050666,1.5755739253654213,-0.001241669109580181,-1.160887275438189,1.2439251
2015-06-08,-0.21017527955029383,-0.23715052139873494,4.594877933722119,0.8039840406877726,0.8952322511400728,-0.5212877526719478,1.1147843302551517,-0.01350815237968937,-1.1598321751000495,-0.9459555
2015-06-09,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.7864428927812593,-0.7413294837042516,0.43596629106527496,1.6529933700319719,-0.0068571317046559254,-1.1580349533044008,3.1758785
2015-06-10,4.757933483612686,-0.23715052139873494,-0.2176336378080759,0.9787236851471263,-0.06074432494798384,-0.05230477831266192,2.07499678932762,0.018364969456555722,-1.1554600948718072,3.7008286
2015-06-11,4.757933483612686,-0.23715052139873494,-0.2176336378080759,-0.5287759594259414,-4.367024130996017,1.9597181342244372,1.749038203924688,0.029950825634371177,-1.1532299103741448,-0.81061125
2015-06-12,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.3895765816362867,-0.7150182017935711,-1.943140198940576,1.4729249755805718,0.03139493474757907,-1.1518806526751992,-0.71058273
2015-06-15,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.1378330260592519,-2.0814507756882428,0.6258894139008008,1.086593986183716,0.02280750297506132,-1.150857669120498,-1.0454834
2015-06-16,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.14056572952005728,-1.0377699265645846,-0.4909631261641706,1.381195551213326,0.025253768354507468,-1.1494305884305318,1.9708872
2015-06-17,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.09169786284922103,-2.210376057050577,0.6689599341228575,1.0132393675609364,0.017426531742845724,-1.1483447854584663,-1.05111
2015-06-18,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.2148369371769331,-0.7764111929184921,-0.8317100511380703,1.094715173436272,0.011426344699381795,-1.1472077579461246,0.50008297
2015-06-19,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.3197479073131232,-1.5946920603406542,0.5234335558533727,0.7741176981969166,-0.0019972418887858833,-1.146210815224731,-0.919801
2015-06-22,-0.21017527955029383,-0.23715052139873494,4.594877933722119,2.1456291074689116,1.7363162295514911,-1.0717546476766948,1.2150402608214117,0.0016035807239654048,-1.144710163698588,2.7088761
2015-06-23,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-2.0111012484413053,-1.918320827842024,1.2811484429554816,1.3481268985486474,0.00757553167752151,-1.1428639884404266,0.93199015
2015-06-24,4.757933483612686,-0.23715052139873494,-0.2176336378080759,-0.251858048291203,-5.74222713219425,1.7190357587432539,1.2108772468015314,0.006917234644875979,-1.1414601157287232,-0.3787458
2015-06-25,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.005808885064115037,-1.8832391186277835,-1.8989954312838786,0.5109857880883972,-0.0101199421928816,-1.1403935540247399,-2.1175563
2015-06-26,-0.21017527955029383,4.216731188706273,-0.2176336378080759,-0.6487243594361756,2.1581737828527343,-2.091529434387891,-0.0034534599581852034,-0.038134274542649234,-1.1396136542335475,-1.8999159
2015-06-29,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.24718652952915432,-2.899731643110405,2.4422312410009948,-0.22597880410634993,-0.06814552314164368,-1.1389741104156375,-0.92077255
2015-06-30,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.32567128509140636,-1.6087247440263504,-0.5312476063346171,0.13817034619193413,-0.08293817620602074,-1.1380394168165464,1.7533422
2015-07-01,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.02825053716101321,-3.1110989411262047,0.6783476329292226,0.07913260979676574,-0.09779887388215261,-1.1370832187951256,-0.22681355
2015-07-02,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.21779862606607472,-2.275277219096922,-0.4668688399938511,0.173262664902524,-0.1084142253664466,-1.1361530554662878,0.43634176
2015-07-03,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.15412231494953063,-0.7176493299846392,-0.7730431018427183,0.173262664902524,-0.11829736177588183,-1.1354430529711834,0.0
2015-07-06,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.2649566628640039,-1.8674523494813748,0.6242547381721802,0.3049482206891775,-0.1239914012805253,-1.134459122643884,0.560534
2015-07-07,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.8869113295837371,-0.4457660835742744,-0.39793778250225925,0.1375624414099018,-0.1330307162486465,-1.1341339732427314,-0.5075395
2015-07-08,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.8708510261217947,0.7601676706652465,-0.8443495962243075,-0.06405391347160919,-0.145281118197949,-1.1346023085008936,-0.620991
2015-07-09,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,2.615056796397853,0.8171754481383874,0.7877916375297898,0.5090466255775169,-0.1412735899470937,-1.1344769456026087,2.3741484
2015-07-10,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-2.31911689291203,-2.1402126386220957,0.9648210062007457,0.8238806468082317,-0.12934895470071436,-1.1339203195964844,1.5684247
2015-07-13,-0.21017527955029383,-0.23715052139873494,4.594877933722119,0.02505986284353536,2.9159387018803313,-2.8656324330685434,1.430991582815504,-0.09569439288087737,-1.1324038190575314,3.9685607
2015-07-14,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,1.1815993740533248,-5.880799883590501,4.93816630627382,1.189452151828222,-0.07579386025605224,-1.1313938560185282,-0.7080078
2015-07-15,4.757933483612686,-0.23715052139873494,-0.2176336378080759,-1.3299128039387405,-3.932010936739435,-1.4286926623156002,0.5075397850425025,-0.07703350213457501,-1.1306295021656596,-2.2330344
2015-07-16,4.757933483612686,-0.23715052139873494,-0.2176336378080759,3.0252507075439623,-2.8751744466604356,0.2617021926450538,2.077820847777349,0.037552212949702554,-1.1264563398248477,18.016922
2015-07-17,4.757933483612686,-0.23715052139873494,-0.2176336378080759,-1.5890605817386292,-3.81624129633244,-0.056956000663526046,1.8777905203431482,0.11718700829440243,-1.122316566189874,-0.89802146
2015-07-20,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.8205023150063876,-1.0123356873842602,-1.5107063334780493,1.1342666765612424,0.14740048447502876,-1.1195164322939917,-3.6769152
2015-07-21,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.5613545372064989,-1.4455947961801319,0.04322496541826533,1.2726873616957708,0.17961437084038767,-1.1165060409688932,1.7729521
2015-07-22,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.0013663517304027093,1.1057225064255163,-1.1334946969098463,1.1027858184506154,0.19329323646447172,-1.113622709164935,-0.8976996
2015-07-23,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.16744991495066777,0.4619731423442012,0.2574550486318436,0.867795384589726,0.18970298889306114,-1.1106100566664678,-1.2556076
2015-07-24,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.15116062606038902,-3.013747198056687,1.4953872547886597,0.7397534216998866,0.17687642338585102,-1.10739082721195,-0.6902814
2015-07-27,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.07837026284808392,0.16114748583208807,-1.377351317648292,0.27324803436123213,0.14267318557418635,-1.104578245670574,-2.661419
2015-07-28,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.06675249271985383,-1.762207221838653,0.8329609283947591,0.3257865496749147,0.11457119268143974,-1.1019928974932818,0.4416108
2015-07-29,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.06356181840237599,-1.7244943844333445,-0.000958613658825736,0.346967843576866,0.08964262357814427,-1.0993297285039363,0.16838312
2015-07-30,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.003076181603309711,-1.7262484698940563,-0.00548505274511936,0.8265087266421124,0.09605726654210239,-1.0958600584994238,4.183781
2015-07-31,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.07688941840351311,-1.300882745671389,-0.18043335273990485,1.071762559895978,0.11545987731429977,-1.0918456467722957,2.4650455
2015-08-03,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.28716932953256574,-4.57137508716897,1.4681021605649103,0.7630067682123226,0.11491534023718847,-1.0882823099142387,-1.5309274
2015-08-04,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.2385304482900659,-0.7308049709399793,-1.724290160910446,1.4180243879265275,0.16745657857031349,-1.082922318782364,7.6314926
2015-08-05,4.757933483612686,-0.23715052139873494,-0.2176336378080759,0.06800435173608836,-2.0568935792382743,0.5846033248559617,1.5675455387400647,0.2209220722351807,-1.0769394798692455,2.11308
2015-08-06,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.007289729508685847,-0.4071762034386098,-0.7087207649704509,1.7158091269710802,0.27569847594432545,-1.0708536352485778,2.214861
2015-08-07,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.04009729271757956,-0.07039179498189996,-0.138415998675569,1.2434744503832318,0.2932014533065778,-1.065645599325007,-2.3171246
2015-08-10,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.03713560382843794,-0.33613574227977255,0.10618452357225767,1.1662581905819949,0.29751555667418217,-1.0612989624969689,-0.39669275
2015-08-11,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.21927947051064553,-2.2849246891308383,0.7951680259004377,1.118168349893611,0.2927763016947558,-1.056867997669391,-0.23571849
2015-08-12,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.02654070728810615,-0.33964391320119663,-0.8362662983725478,0.7505578018933365,0.2681069727758328,-1.0524347904867948,-1.8168449
2015-08-13,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.1775868406343271,-0.5685520658241165,0.14054497827281173,1.0204155439095524,0.2643184401446698,-1.0508659343256617,2.6719809
2015-08-14,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.008999559381592883,-1.2035310026018715,0.2698574034882558,0.9633778591963901,0.2532770386436176,-1.049158416635135,-0.2747953
2015-08-17,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.05194404827414589,-2.733970567073118,0.6342661053846302,1.1272824801103474,0.2520286054077611,-1.0462247348489757,1.59657
2015-08-18,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.06800435173608838,-0.7562392101203038,-0.8578633862514488,0.8942898781877421,0.23667186760765802,-1.043938800492981,-1.0449886
2015-08-19,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.026540707288106143,-1.0316306274520926,0.1218530612004244,0.5538611201748004,0.20591812711976398,-1.0418469922781368,-1.6041934
2015-08-20,-0.21017527955029383,4.216731188706273,-0.2176336378080759,-0.004557026047880505,1.1662384548200813,-0.9375598771999655,-0.6714155922285285,0.11308376753726047,-1.041373562199209,-7.840407
2015-08-21,-0.21017527955029383,-0.23715052139873494,4.594877933722119,-1.9533483151030442,-4.6204894800689065,1.9884305633041,-1.3743431890810627,-0.020420675536120654,-1.0424392750965445,-7.582897
2015-08-24,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,1.5177510629708948,-4.608210881843922,0.3299573164689226,-1.8032949885970293,-0.174632703557698,-1.0443310145332645,-6.810313
2015-08-25,-0.21017527955029383,4.216731188706273,-0.2176336378080759,-0.3762489816351497,3.173789264605,-3.23396173801106,-1.2916310963691404,-0.2654336603322915,-1.0453967274306,4.789424
2015-08-26,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,0.9653960851459892,-3.6934553140825983,2.9349135750903192,-0.5152112979522339,-0.27913878272939413,-1.0447925593382443,8.481085
2015-08-27,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.15116062606038902,-2.0884671175310907,-0.68041270146829,0.018188752154764013,-0.2394614326490906,-1.043584223153533,6.83738
2015-08-28,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.014922937159876073,-0.7413294837042516,-0.5369757198991704,0.0157932108788503,-0.20864738512101544,-1.0429265713284115,-0.025504827
2015-08-31,-0.21017527955029383,-0.23715052139873494,-0.2176336378080759,-0.20891355939864997,1.7442096141246954,-1.0030937292783353,-0.19651365389744305,-0.20220592438246332,-1.042437294217553,-2.210319
