date,sig1,sig4,sig5,sig6,sig8,news_heat,delta_twit,gap,rsi,macd,macd_signal,sma_20,return
2015-03-24,-0.11534196721631887,-0.18944573480940763,2.685066263302147,-0.08993461677306268,-0.15582333415782523,-0.5947174832890552,0.10625788556714537,-2.6395189053288393,-0.1365127397253223,-0.11749627765520745,-0.08003358899016089,-1.0540274573874204,-0.40876865
2015-03-25,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.19096639293485226,-0.07613236660826847,-1.6553560112390469,-0.7552393927153143,-0.15046020979293628,-0.09576389756177402,-1.0548938616383188,-2.6126802
2015-03-26,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.011485574902730533,-0.2231612433619184,-1.505566652804453,-0.58322123059648,-0.17015810284640526,-0.11257838271579304,-1.055882769353552,0.69702864
2015-03-27,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.12309812188200377,0.20489751174364468,-1.0620497243145228,-0.7571061246339313,-0.19413739997950785,-0.13117966582342788,-1.0567171400429818,-0.7968426
2015-03-30,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.05638269615011797,-0.13196611727421148,-0.6091709609224304,-0.1662987484512315,-0.18809774626670495,-0.1447636411799797,-1.057152739545737,2.531445
2015-03-31,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.25768181866673806,0.27562026258717254,-0.5892770617553359,-0.5120685087160819,-0.199358457623466,-0.15804912540770227,-1.0579422666996088,-1.5351772
2015-04-01,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.10127981739750541,-0.07054899154167416,-0.9333244944097936,-0.5433476924315033,-0.20987128350421483,-0.17093520393110373,-1.058629303996813,-0.14466047
2015-04-02,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.4152366652569336,-0.02960424105331597,-1.3429047713793862,-0.33739366951293076,-0.20961092464425915,-0.1811881531545339,-1.0588038610999668,0.8611679
2015-04-03,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-1.3573225427500735,-0.06496561647507987,-1.4412040378520887,-0.33739366951293076,-0.20953060987241112,-0.18937326446401792,-1.0590088472829862,0.0
2015-04-06,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.5947174832890552,-0.40741262055953026,-1.5816315613845202,0.04779940124646627,-0.19324374008164996,-0.19242365250694993,-1.0589752128341834,1.6198516
2015-04-07,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.07820100063461634,0.6069005165384342,-1.4072673863317509,-0.23845297923119446,-0.19158510967951198,-0.19450776231475156,-1.0587349855641968,-1.0522127
2015-04-08,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.5268492122362067,-0.40927374558172835,-1.191945183582022,-0.32440449159390083,-0.19391673665418344,-0.1966757807566544,-1.0581968832654063,-0.3253758
2015-04-09,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.8857031813430222,0.07461876018977769,-0.395018987535472,-0.1286742349352539,-0.18831485403232287,-0.1972071582951584,-1.0578589695196086,0.7643342
2015-04-10,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.7511194845582878,-0.031465366075514055,-0.5401274285189848,-0.019796673965030594,-0.17994309248674695,-0.19583437533364065,-1.057296846722266,0.4266739
2015-04-13,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.6165357877735536,0.4021767640966434,-0.47225412547830947,-0.08230150225654168,-0.1758591843941126,-0.19385910570061715,-1.0569925580801722,-0.19669533
2015-04-14,-0.11534196721631887,-0.18944573480940763,2.685066263302147,-0.08993461677306268,-0.15582333415782523,0.25768181866673806,-0.08729911674145709,-2.406643262137557,-0.22308975444554274,-0.17759728168842182,-0.19265215660285895,-1.0571110632798666,-0.43358207
2015-04-15,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.23586351418223972,0.10625788556714541,-1.1357741741690492,-0.1088277014364703,-0.175581930118962,-0.19125378873099416,-1.0573817117223274,0.38003922
2015-04-16,-0.11534196721631887,-0.18944573480940763,2.685066263302147,-0.08993461677306268,-0.15582333415782523,-0.05638269615011797,0.09136888538956053,-2.2041935823783008,-0.27585358730205223,-0.17942710148463167,-0.19096086758215267,-1.0575939036954853,-0.48114657
2015-04-17,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.033303879387228896,-0.2548003687392861,-0.7917267415145915,-0.6395115457593055,-0.1943432987187635,-0.19392987168082695,-1.057778071873475,-1.1254668
2015-04-20,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.10127981739750541,-0.10963261700783428,-0.7940672002401322,0.04246200133894958,-0.18337520669871687,-0.19394961273955333,-1.0577156164206787,2.2845626
2015-04-21,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.5947174832890552,0.3091205129867383,-0.8947069254383749,-0.13410150822731143,-0.18076124685684739,-0.19340404234838646,-1.0576803818033953,-0.5407512
2015-04-22,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.23586351418223972,-0.11335486705223045,-0.8163015581327672,0.22332991818316347,-0.16539437509043223,-0.1896674600133068,-1.0568412106085237,1.3474107
2015-04-23,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.5716386665261661,-0.4558018711366809,-1.1299230273551981,0.4224633207882417,-0.1455259511567369,-0.18241133333978476,-1.055971612490348,0.81635714
2015-04-24,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.5716386665261661,0.5119831404063313,-0.24288917037533753,0.5348167534896043,-0.12590128965819594,-0.17239192061103742,-1.0548457825419653,0.4704237
2015-04-27,8.669871202426636,-0.18944573480940763,2.685066263302147,-0.08993461677306268,6.4175240852384325,1.1997676961598782,0.23095326205441805,-1.992382067716883,0.925510004075017,-0.09251630158762263,-0.15720676803804015,-1.0538400543674888,1.8191576
2015-04-28,8.669871202426636,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,1.1548705749124908,2.294940911672111,-5.506580844115988,0.3440620190019307,-0.08464990695678705,-0.14336929150227706,-1.0528583488481256,-1.5755713
2015-04-29,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.011485574902730533,-1.833034387563275,-6.957665253951116,-0.1133146977121406,-0.09549722028531353,-0.1346288345600656,-1.0521552954890407,-1.4705896
2015-04-30,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.7062223633109004,-1.241196630504279,-1.8566354616355323,-0.7837002792385301,-0.13352698720406397,-0.13580358495106631,-1.0521825271073604,-2.7129948
2015-05-01,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.25768181866673806,-0.050076616297495075,-2.558773079297691,-0.10116625146434563,-0.13370970306190202,-0.13678262456814924,-1.051601197256275,3.036356
2015-05-04,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.05638269615011797,0.5119831404063313,-1.7630171126139114,-0.14736859943780875,-0.13685446329028614,-0.13824121200245387,-1.0513849933602557,-0.19387603
2015-05-05,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.21278469741935063,-0.09102136678585328,-0.5810854562159441,-0.6467693907040651,-0.16362662896690486,-0.14515756186758091,-1.051418629246766,-2.2533
2015-05-06,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.05638269615011797,-0.4464962460256904,-0.6477885298938492,-0.7704383778781414,-0.1916119365679029,-0.1567006510351985,-1.0515131189798848,-0.6279826
2015-05-07,-0.11534196721631887,-0.18944573480940763,2.685066263302147,-0.08993461677306268,-0.15582333415782523,0.12309812188200377,-0.027743116031117877,-1.8519545441844514,-0.6206371183110659,-0.20763955020916788,-0.16937714659220854,-1.0516375202181587,0.6159544
2015-05-08,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.033303879387228896,-0.20082774309554113,-1.7243995436424924,-0.19447280378822995,-0.20125685068174062,-0.1781476208035074,-1.0514688720929517,1.884079
2015-05-11,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.3255500897195866,0.7297347680035089,-1.4330124323126967,-0.42820231781001095,-0.20698855221940746,-0.1863949167626732,-1.0514692523665934,-1.0186493
2015-05-12,-0.11534196721631887,-0.18944573480940763,2.685066263302147,-0.08993461677306268,-0.15582333415782523,0.07820100063461634,0.24956451227639906,-1.6939735802104656,-0.5092767548440944,-0.21531237216240343,-0.1947803427814224,-1.051454722175445,-0.36019683
2015-05-13,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.5050309077517082,-0.30691186936083287,-1.9327003702155996,-0.48023308372852774,-0.22071998875734,-0.2026500010404667,-1.0514937437143614,0.11520386
2015-05-14,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.25768181866673806,0.13975813596671116,-1.0035382561760096,0.061378107369844746,-0.20117745800432082,-0.2047488543180514,-1.0509622721226977,2.3331404
2015-05-15,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.5050309077517082,0.028090634634825147,-0.7940672002401322,0.02301249856425993,-0.18754188885775855,-0.20349961833036206,-1.0502323401024918,-0.13958216
2015-05-18,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.25768181866673806,0.31656501307553075,-0.6161923370990519,0.2658187447156392,-0.16575010407147217,-0.19782031568816638,-1.049730462282619,1.1027455
2015-05-19,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.5716386665261661,-0.4353294958925018,-1.1357741741690495,0.23714117230949627,-0.1502706821638475,-0.1899525767479875,-1.0491373856421626,-0.09216666
2015-05-20,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.2806529684721991,-0.09474361683024947,-0.9602397697535097,0.23458691145973903,-0.13902367308088528,-0.1812430242971891,-1.0488197651381463,-0.0076949596
2015-05-21,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.5050309077517082,0.18256401147726747,-0.82800385176047,0.4785543889509731,-0.12038423838790907,-0.17027245419324255,-1.048456421221564,1.0226011
2015-05-22,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.2806529684721991,-0.001687365720344437,-1.1638596788755358,0.674174792440782,-0.09762100418389827,-0.1566074597864269,-1.0480058206784444,0.8752465
2015-05-25,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-1.312533088460114,-0.2138556182509279,-0.1129937111078382,0.674174792440782,-0.08118646993121285,-0.1421460514453046,-1.0479347763608655,0.0
2015-05-26,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.21278469741935063,-0.010992990831334946,-0.26863421635628343,-0.11970656311111347,-0.09351192203433038,-0.1332238880475941,-1.0479986041054992,-2.2031069
2015-05-27,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.011485574902730533,-0.17849424282916398,-0.6372564656289168,0.3321879900561862,-0.08500404789208833,-0.12425904135704409,-1.0473649704544845,1.8708587
2015-05-28,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.3255500897195866,0.2309532620544181,-0.8876855492617532,0.26553379004427646,-0.08202520309479812,-0.11644743957786957,-1.046215034463952,-0.20068884
2015-05-29,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.5498203620416678,-0.25666149376148417,-1.2902444500547243,-0.10140341675908818,-0.09339952433398982,-0.11264086048694251,-1.0459148806687137,-1.138258
2015-06-01,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.7293011800737895,0.2216476369434276,0.9624470732780349,-0.04888031724233591,-0.10169680842978475,-0.1113774877364812,-1.0455336897697114,0.19574165
2015-06-02,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.5050309077517082,0.06345201005658907,-0.5471488046956062,-0.19285940469643226,-0.11420093904023232,-0.11305212507083302,-1.0447805308655103,-0.44049025
2015-06-03,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.05638269615011797,-0.2119944932287298,-0.8713023381829698,-0.15542381143495826,-0.1239150014716926,-0.11647798693451177,-1.043875132392138,0.12310743
2015-06-04,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.3704472109669739,-0.12079936714102288,-1.2762016977014812,-0.35738173948112933,-0.138772112769154,-0.12240932839105731,-1.0432157781534177,-0.5840719
2015-06-05,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.5498203620416678,0.16953613632188078,-1.2867337619664136,-0.54093636801435,-0.15708521172482298,-0.13108724718215664,-1.0430501398689243,-0.5488634
2015-06-08,-0.11534196721631887,-0.18944573480940763,2.685066263302147,-0.08993461677306268,6.4175240852384325,0.9306003025904096,0.07275763516757956,-1.9350408289411403,-0.7528737140005481,-0.1790294726425682,-0.14274224121240542,-1.0428121309816558,-0.6606996
2015-06-09,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,2.9044586331140363,0.009479384412844155,-0.9871550450972258,-0.8462614585342554,-0.19976746858166877,-0.1565198429406531,-1.0425620597282137,-0.29734373
2015-06-10,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,2.9044586331140363,-0.07613236660826846,-1.0983268345604011,-0.4120558964286556,-0.204443856818568,-0.16854620618001653,-1.0421005153553782,1.1458278
2015-06-11,-0.11534196721631887,-0.18944573480940763,2.685066263302147,-0.08993461677306268,6.4175240852384325,2.9044586331140363,0.10067451050055107,-1.752485048348979,-0.49196167096920773,-0.21063532153159933,-0.17949695020554784,-1.042158406086768,-0.22501945
2015-06-12,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.3704472109669739,-0.11521599207442856,-1.1790726605915491,-0.8625113278467034,-0.22708224893775353,-0.19178961974418404,-1.0424157140410608,-1.1042833
2015-06-15,-0.11534196721631887,-0.18944573480940763,2.685066263302147,-0.08993461677306268,-0.15582333415782523,-0.7293011800737895,0.14161926098890928,-1.7243995436424924,-0.9244402593523158,-0.24191415410726275,-0.20480899417658271,-1.0429415821676276,-0.19658804
2015-06-16,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.5947174832890552,-0.13382724229640958,-1.930359911490059,-0.6979705243503193,-0.24779102706601547,-0.21648658672847146,-1.0433388013490241,0.53577423
2015-06-17,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.5050309077517082,-0.053798866341891266,-1.2527971104460758,-0.7816659726004812,-0.2545101777937073,-0.2272716378768547,-1.0437826590438295,-0.23510456
2015-06-18,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.4601337865043209,0.5845670162720572,-0.4781052722921607,-0.5804739096819349,-0.25469613917170464,-0.23593961509437159,-1.0443471303364218,0.4556179
2015-06-19,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.8638848768585238,-0.07613236660826851,-0.620873254550133,-0.946281527465772,-0.2648031370116495,-0.24504453405281545,-1.0453023820372391,-1.0009348
2015-06-22,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.1678875761719632,-0.3981069954485398,-0.6384266949916869,-0.5976889571064209,-0.2640483766024594,-0.2521663799860092,-1.0460952087298916,0.7977843
2015-06-23,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.4601337865043209,-0.025881991008919754,-0.6302350894522951,-0.7653363947129426,-0.26765088545744276,-0.2586375166809296,-1.0465117284160204,-0.45450926
2015-06-24,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.25768181866673806,0.09695226045615486,-0.3283159138575669,-0.4047806177093973,-0.26120120354326726,-0.2624293189413506,-1.0471445396983279,0.85018873
2015-06-25,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.2806529684721991,0.11184126063373966,-0.4968289420964849,-0.5918791365078075,-0.26061718008806267,-0.2653373382804067,-1.0478328357084743,-0.4761517
2015-06-26,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.19096639293485226,-0.14499399242959818,-0.41257242797702587,-0.8125844887554696,-0.2657672637876208,-0.2687697644929064,-1.048400520996249,-0.58823824
2015-06-29,-0.11534196721631887,-0.18944573480940763,2.685066263302147,-0.08993461677306268,-0.15582333415782523,0.1678875761719632,-0.07799349163046658,-1.6120575248165474,-1.363358608521045,-0.2872394507798536,-0.2761269838104178,-1.0493662277062221,-1.7514825
2015-06-30,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.48195209098881925,0.21792538689903135,-2.3024928488510032,-1.0444577524626633,-0.2960634184312496,-0.2839077581755645,-1.050095537917921,0.7187009
2015-07-01,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.1678875761719632,-0.10032699189684376,-1.5839720201100609,-0.6601624083765216,-0.2926129755721518,-0.2893913747856169,-1.050661615129824,0.9368062
2015-07-02,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.9535714523958707,0.024368384590428952,-0.9028985309777668,-0.7038013660418981,-0.29038139703768534,-0.2932990234685108,-1.0511312056328495,-0.12637973
2015-07-03,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-1.3573225427500735,-0.02029861594232545,-0.7402366495527001,-0.7038013660418981,-0.2878362181630899,-0.29587855029362226,-1.0514866148415756,0.0
2015-07-06,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.9535714523958707,-0.23246686847290887,-0.6360862362661465,-0.8359498405062812,-0.288632534637349,-0.29811318539646925,-1.0517760850321611,-0.34799576
2015-07-07,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.19096639293485226,0.27562026258717254,-0.9918359625483071,-0.9296396295371046,-0.29098659306152197,-0.30040644136001726,-1.0520543001293503,-0.24603009
2015-07-08,-0.11534196721631887,-0.18944573480940763,2.685066263302147,-0.08993461677306268,-0.15582333415782523,0.3024712729566975,-1.0066948777073188,-2.328237894831949,-1.6846380416298568,-0.3172593438196143,-0.30788327375974983,-1.0530690563882594,-2.482301
2015-07-09,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.3024712729566975,0.5678168910722743,-2.11057523335668,-2.099135790089176,-0.3569581035207286,-0.3223902816329025,-1.0544392189804797,-2.039653
2015-07-10,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,0.5716386665261661,-0.22130011833972024,-2.24281115134972,-1.0601395555175255,-0.36054590620771726,-0.3347663896437858,-1.0550647964373516,2.6734352
2015-07-13,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.14606927168746484,1.5560742778594654,-0.08490820640135185,-0.47551135879728323,-0.342512840011765,-0.3407945691075167,-1.0552674269365836,1.9305706
2015-07-14,-0.11534196721631887,-0.18944573480940763,2.685066263302147,-0.08993461677306268,-0.15582333415782523,-0.19096639293485226,-0.3534399949157853,-2.576326519739245,-0.4863682758660906,-0.32739807626276973,-0.3423711283347219,-1.0555874548818585,-0.03979206
2015-07-15,-0.11534196721631887,-0.18944573480940763,-0.37243028735170974,-0.08993461677306268,-0.15582333415782523,-0.10127981739750541,-0.43905174593689805,-1.0000275680876989,-0.20832466658572407,-0.30455167635926783,-0.33872597707010144,-1.055664643961419,0.9632945
