date,sig1,sig4,sig5,sig8,neutral_news,delta_twit,z_diff,rsi,macd,sma_20,return
2015-04-03,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.21873040493666682,-0.004549409845351274,-0.22148767490360882,-2.1177369551514684,-0.48467502964143333,-1.2066204188681036,0.0
2015-04-06,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.9874490007611315,0.04574495527529483,0.013041640101055185,-0.7716138096904727,-0.4655978494108854,-1.20704056593422,3.114915
2015-04-07,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,-0.158438750362199,0.06349590767081699,0.9861405359734795,-0.7835205224713315,-0.4493055400161359,-1.2072015450099012,-0.036102533
2015-04-08,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.09814709578773118,-0.07111548132855937,-0.8613641174612374,-0.8751872586542804,-0.4371256251816053,-1.207381843012101,-0.26487112
2015-04-09,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.06046481167868879,-0.02821734637271415,0.007945865906801942,-0.8138824489580337,-0.4251839871332114,-1.207233744343763,0.14486313
2015-04-10,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.44482410959092117,-0.031175838438634508,-0.014812837839741497,-0.5670038028259399,-0.4102596154676327,-1.207124278287807,0.5785942
2015-04-13,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,-0.9648396302957061,0.04722420130825501,0.2026715180992387,-0.5254323213915748,-0.39684162792912403,-1.2070598878553989,0.09586811
2015-04-14,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.2485299180154588,-0.02082111620791325,-0.2847079807874472,-0.6435145497319037,-0.3875113618248707,-1.2070743835075235,-0.26340485
2015-04-15,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,0.3841861408080114,-0.010466393977191993,0.26183277045051917,-0.02111883595768423,-0.36835842301563426,-1.2071532598594117,1.4525771
2015-04-16,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.8815922910473709,0.0265147568468125,0.18211646404667445,-0.13225917868585838,-0.35458425070044386,-1.2071934983582624,-0.22482872
2015-04-17,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.35404031352077747,-0.004549409845351274,0.6636974392075369,-0.7203781409561318,-0.35344558477683785,-1.207600772878018,-1.2926877
2015-04-20,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.4372876527691127,-0.006028655878311454,-1.2607841338054653,0.37797581223741894,-0.32851852915283797,-1.2075846683447646,3.099835
2015-04-21,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,0.2786757453026927,0.01616003461609124,0.3004677860783838,0.10796869547717211,-0.31388856274485727,-1.2076699888308156,-0.6292999
2015-04-22,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.1430195225101401,-0.02969659240567433,0.38419770512440127,0.35876963653975774,-0.2961061421338458,-1.2071790027061375,0.82092285
2015-04-23,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.06046481167868879,0.027994002879772682,-0.4264575463230831,0.5970934739466619,-0.27596461621466806,-1.2064932367774377,0.82587004
2015-04-24,7.491662031885847,-0.0741656932483308,3.3446474652295817,7.3375745311376575,0.6931808705021589,5.337008015173857,2.491135614560849,2.176297576397792,-0.17752866292187652,-1.2042717466453898,10.452234
2015-04-27,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.9874490007611315,-5.306167191974635,-2.054531673363104,2.2068081990623627,-0.09912980864345333,-1.2019955231110315,0.334239
2015-04-28,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.39172259762981987,0.04574495527529484,-0.4343759853998941,2.4064379561801283,-0.01960041966525804,-1.1992589121400437,2.3422837
2015-04-29,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,7.3375745311376575,0.06011849747024685,0.05166193940713555,0.15488411518447678,2.3275261246966927,0.0375030666593956,-1.196573808573793,-0.1932621
2015-04-30,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,4.597065504198951,-0.12288909248216563,-0.34914110615642246,1.9740493105117,0.07041706963471821,-1.1938854797586347,-0.8561015
2015-05-01,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,2.0874253825367277,-0.004549409845351272,-0.0917309221799652,1.977603576993672,0.09199239519487755,-1.1911923280434153,0.030839443
2015-05-04,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.4297511959473042,-0.013424886043112353,-0.3085705081749967,1.6132617015023423,0.09654167384231546,-1.1890368435885572,-0.8529365
2015-05-05,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,1.3111703298904542,0.004326066352409804,0.16607089729446098,1.0865851841862768,0.08356731608805983,-1.1870825797028917,-1.326704
2015-05-06,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,1.6352379732282187,0.033910987011613394,0.29371283271830545,0.17517937497906283,0.04452327161021676,-1.1855178735536067,-2.773106
2015-05-07,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,0.2485299180154588,-0.011945640010152171,0.505653973567914,0.3583954726993131,0.01745435389747708,-1.1838372718131707,0.9075284
2015-05-08,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.18104812082762442,-0.008987147944231815,-0.6141423593591329,0.7719875893251369,0.011646897054570806,-1.1818958797252006,2.2483945
2015-05-11,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-1.1155687667318757,-0.01638337810903271,-0.04398588577237954,0.5230966914415505,-0.0036996726667935928,-1.180089711887545,-0.7958114
2015-05-12,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,-0.4674334800563466,0.014680788583131063,0.6125163188711416,0.5096552302896107,-0.01973279000899188,-1.1782545624782856,-0.04222393
2015-05-13,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.022782527569646403,0.06645439973673735,-0.4181315828497024,0.6287451566065368,-0.030703695413057376,-1.1765256666033796,0.58078766
2015-05-14,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,-0.037855441213263355,0.7247188844040174,0.903414630012892,1.0563117035702503,-0.022523937262720846,-1.1744136432759527,2.2992134
2015-05-15,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.014899756539395986,-0.7175459977321579,-1.1004147393439923,0.7451099397001106,-0.027348411343640466,-1.1722629805981586,-0.8723378
2015-05-18,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.9874490007611315,-0.057802267031917744,0.02457694592014027,0.5398524364684378,-0.03973564124601101,-1.1706194093269608,-0.59012175
2015-05-19,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.0450455838266299,-0.014904132076072536,-0.2326055937894687,0.4510707589956093,-0.05489049452963264,-1.1689277868630923,-0.24994016
2015-05-20,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.17316534979737402,-0.013424886043112353,0.10794306454982111,0.45107075899560806,-0.0698230608791789,-1.1673488467201072,0.0
2015-05-21,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.022782527569646403,-0.045968298768236306,0.3526573328791892,0.31933578885831015,-0.0873689189216241,-1.1659360484467842,-0.33628345
2015-05-22,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.34685017090741094,0.02207701874793196,-0.392463559978727,-0.09467755756527894,-0.1134167593668444,-1.166150217926169,-1.0965765
2015-05-25,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-1.2512249895244283,0.04870344734121519,-0.045646967249769764,-0.09467755756527894,-0.13621675138616632,-1.1664158955589563,0.0
2015-05-26,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.7839646665723027,-0.20128913222905515,0.3749239149629776,-0.34448841778304956,-0.16194241198624323,-1.167144220099405,-0.6609857
2015-05-27,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,0.007363299717587508,0.1877525744394721,0.2314464045266001,0.31128528794512694,-0.16508246294435505,-1.1675114301849274,2.1893144
2015-05-28,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.08272786793567229,0.041307217176414286,-0.038500744940145125,0.17784458019932775,-0.1723038070509722,-1.1677952764204296,-0.3360629
2015-05-29,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.34685017090741094,-0.06519849719671864,-0.40998265000964984,-0.2907652409798678,-0.19058854978127107,-1.1682751328909144,-1.2434125
2015-06-01,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.06765495429205533,0.007284558418330163,-0.5421370593725351,-0.04658594854972136,-0.19958755378091778,-1.1685014827758484,0.7895827
2015-06-02,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,1.2960974162468373,0.008763804451290342,0.3037462674516474,-0.2905641087794237,-0.21377834279950245,-1.1686222349569866,-0.65636635
2015-06-03,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,0.4444777953824792,-0.003070163812391093,0.8655156704247182,-0.34624151065484304,-0.22743911265315772,-1.1683406994760699,-0.14919043
2015-06-04,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.045391898035071834,0.014680788583131063,-0.10487807623280866,-0.7261829462453823,-0.24829214921961937,-1.1683531621283318,-1.0458887
2015-06-05,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.00017315710422096986,-0.010466393977191993,-0.3206671923320195,-0.8880126190689945,-0.2695515196894999,-1.1687749701077959,-0.47454834
2015-06-08,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.9648396302957061,-0.02082111620791325,0.04748993242014928,-1.1776681174443153,-0.2943995154500079,-1.1692072923388062,-0.88859797
2015-06-09,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.09814709578773118,0.025035510813852323,-0.21969231982712795,-1.2332830454355714,-0.31567557304249133,-1.169659101945965,-0.17493367
2015-06-10,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,0.18823826344099098,0.014680788583131063,0.3203735685218101,-0.40692831062345536,-0.3146869239801789,-1.1698883660094908,2.1029592
2015-06-11,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.4595507090260962,-0.022300362240873433,-0.37816114735789136,-0.5414538104920363,-0.3171531283655909,-1.1705252557166668,-0.36473274
2015-06-12,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,0.0751914111138638,0.001367574286489444,0.6507155545217594,-0.898169359059654,-0.327843425573166,-1.1711776173351545,-1.0120511
2015-06-15,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-1.1306416803754926,-0.014904132076072532,-1.0489275631551138,-1.2380489072697338,-0.34531739769217346,-1.1718986191830387,-1.0767937
2015-06-16,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,3.4590605241058703,-0.00011167174647073478,0.08604187451792825,-0.9234485703233222,-0.3521951396699063,-1.1724657018663838,0.78065395
2015-06-17,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.7534725250766268,0.017639280649051424,0.11488437973095329,-0.8012697180649833,-0.35466694009848587,-1.1729874195671515,0.3054738
2015-06-18,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,1.8010400233080053,-0.010466393977191993,1.1556946148191212,-0.20242164349249883,-0.3423827912139082,-1.1732142515923585,1.6314983
2015-06-19,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.3163580294117351,-0.010466393977191993,-0.5174747690722553,-0.683424844438845,-0.34400194169438836,-1.1734734895829728,-1.3270617
2015-06-22,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.7915011233941112,0.010243050484250522,-0.9575098519710442,-0.5804782772903238,-0.34263173047763706,-1.1736905986955601,0.2820015
2015-06-23,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.11322000943134813,0.011722296517210701,0.7923047248464954,-0.8245870198687648,-0.3472532326736977,-1.1739109495276856,-0.69218874
2015-06-24,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.19612103447124138,0.005805312385369984,-0.23203844602162227,-1.027128500290057,-0.35568466268920457,-1.1745509435743688,-0.59900284
2015-06-25,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,0.2786757453026927,-0.08147020355928061,0.549305902984533,-1.012874923911813,-0.36164463659765383,-1.1751342273687555,0.032877922
2015-06-26,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.1430195225101401,-0.03413433050455487,-0.80982664561821,-1.3057891555183485,-0.37308653144702686,-1.175652702975652,-0.85433125
2015-06-29,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-1.0477406553355995,0.08864309023114005,-0.29287494010588255,-1.8672923882675136,-0.3979353830842452,-1.17657947989638,-1.9664168
2015-06-30,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,0.6328892159276912,-0.19093440999833391,1.4232983598053073,-1.9883464470098524,-0.4206199351332838,-1.1774770888279136,-0.4958272
2015-07-01,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.18823826344099098,0.17739785220875084,-0.13915406661819613,-1.668807326976302,-0.43183120735422725,-1.178256419167536,0.66816807
2015-07-02,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.4372876527691127,0.0043260663524098035,-0.06244515572215022,-1.6974852952662824,-0.4402103701031483,-1.1788915517579095,-0.10124445
2015-07-03,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.2108476339064164,-0.44684397370044504,-0.6920578336443942,-1.6974852952662824,-0.4454432373092882,-1.179455397588039,0.0
2015-07-06,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,-1.0854229394446417,0.47028856673486646,0.4952176498560429,-1.7047941199384,-0.44833629959662596,-1.1798896206795362,-0.022524595
2015-07-07,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.06765495429205533,-0.023779608273833613,-0.5375114350459842,-1.773934550255079,-0.4508420646369655,-1.1803270892338968,-0.20275116
2015-07-08,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.2560663748372673,-10.560449101049194,0.3601121033514162,-1.8217456012492703,-0.45246103932858445,-1.1810950802931206,-0.13543367
2015-07-09,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,7.3375745311376575,1.7106025414463035,2.5900481319668027,2.2675548168674635,-1.41512758870068,-0.44708200877414284,-1.181717249000001,0.63290596
2015-07-10,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.2786757453026927,7.413869445449951,-2.1505378683352636,-1.287601862263166,-0.4397938837908041,-1.1821579551562424,0.20215511
2015-07-13,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.21873040493666682,0.5442508683828754,-0.8289294428357274,-0.19584850882092705,-0.41556589067972627,-1.182136896706549,2.084732
2015-07-14,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,1.3940713549303474,0.033910987011613394,1.055556367590922,-0.11765444479252744,-0.39405385840727114,-1.1822049507312347,0.17566681
2015-07-15,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.7082537841457759,-0.017862624141992894,-0.43654511385070516,0.021819524740829415,-0.37380574359870644,-1.1822730013869278,0.30688047
2015-07-16,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.43694133856067074,-0.02377960827383361,-0.4164247664706145,0.7719088135392463,-0.34073036886101765,-1.1822924464635023,1.9667864
2015-07-17,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.045391898035071834,0.05905816957193646,-0.09139923239043585,0.7194966889024298,-0.3153576366310083,-1.182123941058371,-0.08572936
2015-07-20,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,7.3375745311376575,-0.4674334800563466,-0.0030701638123910957,1.3775885592316854,0.9383474454753903,-0.2900240241789419,-1.181900348506707,0.64350367
2015-07-21,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.851446463760137,-0.11401361628440458,-0.24734386813762443,1.1798284472479301,-0.2639006825210146,-1.1814564032512553,0.76726675
2015-07-22,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.4520142522042877,-8.973218107682921,2.6474556209742706,-0.644232249436544,-0.27627464745464053,-1.1814871947205463,-3.6801994
2015-07-23,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.8891287478691794,7.866518731535765,-5.763234200975379,-0.212076623446342,-0.2759689928151675,-1.181338131771662,1.2516499
2015-07-24,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.00017315710422096986,0.8933529321614779,2.078232349688697,-0.3518653880471291,-0.2794117503070502,-1.1811177801908714,-0.3686905
2015-07-27,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.5126522209871974,0.48951876516334875,0.26205064709778414,-0.8078741703373716,-0.2935156721181271,-1.1808002159545135,-1.2842834
2015-07-28,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.8891287478691794,-0.2072061163608959,0.0713444873788959,-0.8153343659256382,-0.3050899747705596,-1.1804146010624625,-0.022047758
2015-07-29,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,3.6474719446510826,0.017639280649051424,0.0033357606108261884,-0.07734849356110352,-0.2968057018087564,-1.1798167343964763,2.095282
2015-07-30,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,3.888638562948954,0.017639280649051424,0.015406974432099312,0.2988354053305046,-0.27971139434125475,-1.179013094903642,1.2745738
2015-07-31,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,2.0120608143186427,-0.09626266388888242,-0.18165676220105778,0.14103765370139443,-0.2701428543625809,-1.1782677865228732,-0.3839612
2015-08-03,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.15809243615375707,0.18479408237355174,0.09980517371569084,0.2140828801447308,-0.26121891488644455,-1.177483592106613,0.23554564
2015-08-04,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,0.3163580294117351,-0.02377960827383361,0.7804090690257632,0.6630322771919047,-0.24144099420895762,-1.1764336736403345,1.5594959
2015-08-05,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,1.703066084624495,-0.06371925116375846,-0.8030215357286922,0.6861034663948605,-0.22613923085875498,-1.1753513525776407,0.08413792
2015-08-06,-0.13348172885319995,-0.0741656932483308,3.3446474652295817,-0.13628481670017936,1.3413161571776882,-0.054843774965997384,0.3531331276368111,-0.18948830151088125,-0.23300362169573638,-1.1746708542560242,-2.017659
2015-08-07,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.9042016615127964,0.1729601141098703,-0.7782697290207959,-0.10558569370140622,-0.2371929775416533,-1.1739806337704535,0.25740862
2015-08-10,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,-0.7764282097504942,0.34455265393325113,0.09240400889476878,0.28658194252481284,-0.23055056857790696,-1.173400582711625,1.2623072
2015-08-11,-0.13348172885319995,-0.0741656932483308,-0.2989851726963273,-0.13628481670017936,0.43694133856067074,-0.4601571879970866,0.35959479408848094,-0.45022142536374826,-0.24340988012211986,-1.1731445849432185,-1.9438028
