date,sig1,sig4,sig7,sig8,news_sent,neutral_news,delta_news,delta_twit,gap,z_diff,rsi,macd,macd_hist,sma_20,return
2015-03-05,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.3951191229640824,-0.6849798666589468,0.0003260568532584705,-0.06949068366196337,-0.30714099599623707,0.010127049300236994,1.0786446305850828,0.08605918715268211,-0.17661341568432165,-1.5382872322938401,1.3351798
2015-03-06,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.3951191229640824,-0.5618471736166235,0.0003260568532584705,0.13385829773403018,-0.2172305974689401,0.00959627024773533,0.3612672857903365,0.06262176918857906,-0.20123274685987827,-1.5380368591034062,-1.9957244
2015-03-09,-0.1430696489513435,-0.1925228634476322,8.435513898799652,-0.15582333415782523,0.3951191229640824,-1.0133337147718091,0.0003260568532584705,-0.6658900452059174,-0.664947684013031,0.009109255181341312,0.23131033884653135,0.03874508141765524,-0.22205202903668633,-1.5376921076045145,-0.402534
2015-03-10,-0.1430696489513435,5.194188275056526,-0.11854642313401878,-0.15582333415782523,-2.09285559863624,-1.0133337147718091,-2.2015249953420635,0.00966529567338986,1.9828218073112436,-1.3874472740568964,-0.4597283031629934,0.0029390303823124083,-0.2692272488710065,-1.5378422899762192,-2.390635
2015-03-11,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,2.5305083334796774,-0.6747188089054199,4.091990915917161,0.5664866675496674,-2.5448089756704935,2.7037750943755694,-0.6698451960394503,-0.03248663524998767,-0.30599425593477414,-1.5382202255306368,-0.8497715
2015-03-12,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.3501817539042642,-0.7260240976730546,-1.9292572028510828,-0.2278026423326697,-0.3832895988305803,-1.2755964438132974,-0.13399824914115022,-0.04985033702654113,-0.2891985706478145,-1.538346493352742,2.1481037
2015-03-13,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.239423153184129,-0.8183736174547971,0.7873023446993809,0.17753056219491464,-1.2080798873615999,0.5259029294721309,-0.38818166157313216,-0.07104520041918226,-0.2855635735210006,-1.5388313001480585,-0.97798705
2015-03-16,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.6025223647786282,-1.0749000612929707,-0.5633294573766658,-0.06130213407554751,-0.5732023793933402,-0.3765251305155532,-0.203475549217742,-0.08486149122552615,-0.26377841439511845,-1.5391967358750047,0.7474899
2015-03-17,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.6586940761034011,-0.8799399639759587,0.05003787289796013,0.3044530807843603,-0.4282447980942289,0.037340620414558025,-0.30924465858409594,-0.09936189254920726,-0.24810049887547034,-1.5393479955951435,-0.3830254
2015-03-18,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,2.489027685116768,-0.9004620794830127,1.6201664627406127,-0.16638852043455088,-2.483339621575301,1.0966849395026899,-0.0842623890140112,-0.1069089062990004,-0.21776878807474018,-1.5392719347957005,0.86443424
2015-03-19,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.20759202515676398,-0.5208029426025158,-2.0187384717315457,-0.055843101017936964,-0.09887915450953913,-1.3762993312262402,-0.2367224708059497,-0.11697939445713294,-0.1999594152517086,-1.5395199404052156,-0.50514936
2015-03-20,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.7053598055116739,0.012772060580885284,0.44084922672630666,-0.09815060721441882,-0.693388728445135,0.306200286881165,0.13074934188120219,-0.11764618377373942,-0.16165372159816238,-1.5397427360613742,1.4065981
2015-03-23,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.01055894543294546,-1.0030726570182822,-0.6145708677612046,0.11611644029679583,0.12222702962391553,-0.41472360521545726,-0.1515489842473475,-0.12454535448898119,-0.1469539403215381,-1.5399595011519387,-0.8930266
2015-03-24,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,6.4175240852384325,3.0438313569706783,-0.6234135201377852,2.684764123267146,-0.35745467745092063,-3.3384058606308185,1.8336223633709023,-0.23618539152143322,-0.1325275834947667,-0.13796498540330318,-1.540153425593823,-0.27191043
2015-03-25,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.3959833031383097,-0.18218803673612663,-2.3430124717769836,0.28398170681832063,-0.3364994934745381,-1.606099738067792,-0.4943634437516536,-0.1445943485240371,-0.1412235995196107,-1.5407744075074439,-0.8366883
2015-03-26,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,6.4175240852384325,1.5444787546863572,-0.6336745778913121,1.016741495674927,0.22393234318460448,-1.4053322922939353,0.7005859108342393,-0.7754813979010906,-0.16048071102043096,-0.15360245647673926,-1.5415263967144013,-0.9731591
2015-03-27,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.6068432656497647,-0.2437543832572883,-0.8294788725082993,-0.2605568406783331,-0.5851292689938999,-0.558647983620891,-0.49534744333032266,-0.1684249648804916,-0.14318664363425207,-1.54194009937495,0.87382793
2015-03-30,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,-0.14240094540528206,-0.9107231372365396,-0.6627530894660693,0.026042394846221516,0.2277341299365599,-0.4715738859605177,-0.16712733219778697,-0.16876328533399976,-0.11539515751908566,-1.542416934653733,1.0875463
2015-03-31,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,6.4175240852384325,1.5297876917244935,-0.13088274796849192,1.4802085806455298,-0.003982286970636586,-1.5502898735930464,1.073127933508395,-0.38269120814542945,-0.1734191898440986,-0.10420797112222831,-1.5429560389482462,-0.66471696
2015-04-01,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.6656075174972192,0.28982061992611274,-0.764471113065228,-0.040830760109507896,-0.6603604187820464,-0.560939024156516,-0.5402506993854927,-0.18038780504751212,-0.10117500503765377,-1.5434932048774568,-0.49583912
2015-04-02,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.2870966011856732,-0.32584284528550383,-0.33465510357103856,0.024677636581818874,-0.2420018297162566,-0.23567672893025282,-0.36023554046134904,-0.18303410153442312,-0.08769051663545523,-1.5441646075596696,0.538826
2015-04-03,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.7259565912740846,-0.6336745778913121,1.2737133447675384,0.04787852707666376,-1.7374502950172155,0.9157406083175257,-0.36023554046134904,-0.1854094950101668,-0.07620985421014387,-1.5445024631667044,0.0
2015-04-06,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,-0.2417816654414186,-1.1467274655676594,-1.741117099051135,0.1024688576527694,0.42039926963791036,-1.2559488570381978,0.07027120940090249,-0.1799927845856205,-0.047090194345866095,-1.5445679633658578,1.2867808
2015-04-07,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.4789445998641281,-0.7260240976730546,0.6381668965652761,-0.08996205762800297,-0.4053084719393062,0.5030412931018651,-0.20037220735906494,-0.18023256950328417,-0.03826590715962016,-1.5443568004871504,-0.69754124
2015-04-08,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.5411655724084918,-0.4900197693419349,0.05539145308738948,-0.0340069687874947,-0.49430141742040623,0.06295510945787727,0.35186523551846866,-0.17004824536648122,-0.004537689237084885,-1.5437177165342013,1.8135071
2015-04-09,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,6.4175240852384325,2.3395245149754498,-0.479758711588408,1.5918689674536288,0.017853845259805667,-2.39159431695561,1.2505951609193728,0.5197804113103343,-0.15882953667271313,0.025091229502709016,-1.5433169429167397,0.6138444
2015-04-10,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.7537538952684012,0.08459946485557389,-1.403076749947164,-0.0913268158924056,-0.7695373312794783,-1.1140573200993535,0.4190744144823014,-0.1520211945112257,0.03751098956029419,-1.5427967990927869,-0.2320528
2015-04-13,6.989602667859272,-0.1925228634476322,-0.11854642313401878,6.4175240852384325,1.8962000855968577,-0.9517673682506473,1.0113879154854974,0.1625182212864856,-1.873233345854358,0.8148900213861876,0.384667211151004,-0.14779979409860144,0.04082842848174606,-1.542408523579039,-0.075787306
2015-04-14,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.7710374987529467,-0.46949765383488107,-0.9954398583806106,-0.04901930969592373,-0.7117377893690732,-0.7894118141803559,0.6068175215071385,-0.14085995993926756,0.050437154686588985,-1.54184011540712,0.7192135
2015-04-15,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,3.9702325037423156,-0.6336745778913121,2.8316051798914947,0.10792789071037996,-4.035670175740468,2.131062352402991,0.3943765032654862,-0.13882287467042995,0.045581061614541764,-1.5414817893179595,-0.43103695
2015-04-16,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.9793049207417197,-0.6234135201377852,-2.6466369482346224,0.13658781426283545,-0.7686198782332815,-1.984776715668166,0.6116066085534654,-0.1339489511558612,0.048953885427585345,-1.540930186919733,0.67543983
2015-04-17,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.5506715543249917,-0.9107231372365396,-0.3790133394263108,0.1638829795508882,-0.2034688017759865,-0.2896923852666881,-0.5274971316963901,-0.14751635140152336,0.004472308347036242,-1.541056452156202,-2.7147472
2015-04-20,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.30092348397330954,-1.0543779457859168,-0.22070032525318406,-0.18549513613618782,-0.06309848570785971,-0.1568137234272109,0.500170858783613,-0.13685699437711138,0.030868195804448807,-1.5404358985963182,3.7144542
2015-04-21,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,4.869844065112908,-0.9209841949900666,4.043808694212295,0.8462621117522088,-4.344851852308825,2.9180770382809835,0.5980768350851127,-0.1267007606788416,0.0506977272364683,-1.539699423206811,0.42874813
2015-04-22,6.989602667859272,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,2.0318763729505394,-0.3874091918066655,-2.5112678491590503,-0.8910751588323532,-1.931032887764763,-1.8213395769485932,0.4635630866727822,-0.12186359879331085,0.05295316786361948,-1.5388875351506788,-0.352782
2015-04-23,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.0285631906726744,-0.21297120999670746,-0.8876034574221041,-0.17321231175656407,-0.9823864379971611,-0.6191293985690327,0.4762395495241756,-0.11877339744001143,0.050288138844274494,-1.5379118884088154,0.04874468
2015-04-24,6.989602667859272,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,4.378125545977589,0.49504177499665164,2.964679887457312,1.5463831013907636,-3.498960143715277,2.1542130999309568,2.275526883220594,-0.03049084965488308,0.26611015171245167,-1.5346996637322563,14.131141
2015-04-27,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,5.394401430868864,-1.0851611190464976,0.8997275286773987,-0.3751965348881549,-4.830184513746991,0.3408988552889742,1.82822836092784,0.026323754016836336,0.35826093581855706,-1.531942944559244,-1.4693499
2015-04-28,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,2.6713697018787226,-0.21297120999670746,-2.409549825559892,-0.9170055658560036,-2.5558184122248564,-1.5637659976773557,1.2485778703030983,0.053563575496040565,0.3563181565283954,-1.529477541264674,-2.109176
2015-04-29,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.891015004551494,-0.7465462131801085,-0.6902857875831346,-0.09815060721441879,-1.7934149308352267,-0.47741486847210346,1.2501725264098242,0.07200156804216888,0.3322455470999738,-1.5269300431575517,0.013971329
2015-04-30,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.352630756007902,-0.5002808270954618,-0.4761425800059587,-0.2005074770446169,-1.356707280845499,-0.32770530121810837,0.7880147199435052,0.07127123078071926,0.263947668759981,-1.5247955987162811,-1.767695
2015-05-01,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.25685029508771856,-0.19244909448965358,-0.9694367546033821,-0.03810124358070262,-0.21906550356133392,-0.6404624418717663,0.8241390110201564,0.06921746240832348,0.2059235319821003,-1.5226141844689232,0.25840998
2015-05-04,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.03994107135667278,-0.8902010217294858,-0.19163803279628158,6.451324303653855,4.34801576040687,-0.13067912667034687,0.8301215368782497,0.06469968944222494,0.15320037287588176,-1.5206318659359324,0.040209293
2015-05-05,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.7795357620761756,-0.6952409244124738,1.5398627598991714,-6.3460139416497094,-1.7649738864031226,1.0204202254301158,0.7043307529650804,0.05511783918548578,0.09806603288280286,-1.5186159341317997,-0.43731332
2015-05-06,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.7917778229344012,-0.7157630399195277,-0.8738371083635713,-0.10497439853643202,-0.7869689391572197,-0.5835517225880963,0.55892292544202,0.041299177252483374,0.043119204494900636,-1.5169826747676796,-0.49621463
2015-05-07,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.3207996279805369,-0.8696789062224318,-0.4164884007523166,0.18162483698812257,-0.16493577383571642,-0.2766724789476381,0.8779201840564288,0.03988126643211628,0.03088752313314743,-1.515114983522434,1.8563628
2015-05-08,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,3.1000030682954507,-0.7362851554265816,2.459913755311111,0.8380735621657929,-2.5521486000400686,1.5935564884296158,1.1257809326455295,0.04666573612797644,0.04208694972668243,-1.5129154689595055,1.5952945
2015-05-11,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.3223844499099477,-0.9722894837577013,-1.5728617216690677,-1.0261862270082147,-1.3548723747531053,-1.042817004636619,1.0615694736005206,0.047736971409985826,0.0364298904294481,-1.5107396560621256,-0.1936853
2015-05-12,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.8393077325169014,-0.838895732961851,-0.42719556113117546,0.08472700021553507,-0.7851340330648258,-0.28056319776342736,0.9164210235146889,0.04275881648296432,0.01642762957359651,-1.5087612125359826,-0.42277575
2015-05-13,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.63867439367713,-0.9004620794830127,0.7077634390278583,0.12157547335440641,-1.5521247796854403,0.4622030766985691,0.5913434727841331,0.02943973719419595,-0.02091339801340618,-1.506890073775748,-0.96283555
2015-05-14,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.301644125728493,-0.7260240976730546,-0.29794483941495126,-0.22234360927505917,-1.3438629381987424,-0.20831527592897395,0.8350443925802074,0.024811444388840802,-0.028551922400916543,-1.5048974101121546,1.2673616
2015-05-15,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.5876877633977207,-0.5926303468772044,0.2534739200962774,0.009665295673389822,-1.6411177251665403,0.1867091260768787,0.36105405163017185,0.008612515017723596,-0.06426477830492112,-1.502723751049764,-1.4527559
2015-05-18,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.15991857715522,-1.0851611190464976,-0.3782485422563922,0.5705809423428753,-0.8034830939887639,-0.26973715860564657,0.30529123708771094,-0.007763421342455815,-0.09328791342252021,-1.501184004667839,-0.17841458
2015-05-19,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.054632134318536446,-0.6747188089054199,-0.9778495234724855,-0.5294142187656533,0.013967570172680481,-0.6521901870476546,0.044162056474353804,-0.028459037415476125,-0.12755778548807709,-1.499868346760194,-0.8301139
2015-05-20,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.6621507968003102,-0.5823692891236775,0.5379784673059544,0.05470231839867697,-0.594303799455869,0.3662984403826142,0.17018201699095495,-0.043347152462571294,-0.1401159131509002,-1.498400568115542,0.50982237
2015-05-21,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.7095371679637663,-0.5926303468772044,0.9272602267944638,0.20209621095416222,-1.5704738406093783,0.6117174427330455,0.5891858942624162,-0.044654027983397446,-0.11541650096199098,-1.496606135701932,1.8331647
2015-05-22,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,2.2254527319774495,-0.36688707629961165,0.4569099672945951,-0.13909335514649807,-2.2117735199010164,0.2902349267493866,0.27538775284763833,-0.05386410713415506,-0.11587633599280356,-1.4973589893732726,-0.9267211
2015-05-25,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,-2.5024770012199675,-1.1262053500606055,-4.183879259770781,-7.299979968467155,-2.099844248264994,-2.6743324453565425,0.27538775284763833,-0.06285408810322982,-0.11568111015935871,-1.4978300061086334,0.0
2015-05-26,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,-2.2596423722621033,-0.7055019821660008,0.21523406160035324,6.762489187937658,2.1883312896593505,0.24943326227918697,0.09746217963152717,-0.07497499920443762,-0.12353502532369236,-1.4979954868281014,-0.50510764
2015-05-27,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,3.6936948479895877,-0.7260240976730546,5.2690137604217115,0.10792789071037999,-4.059523954941588,3.141138265434283,0.457169946264287,-0.07662315777575132,-0.10302492099204301,-1.4979071433946318,1.3984561
2015-05-28,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.7553387171978119,-0.4900197693419349,-1.7151139952739065,0.41909277499418207,-1.7200186871394743,-1.030482844017195,0.05767833611772771,-0.0870765572556876,-0.10914395263862954,-1.4977007260203066,-1.1241972
2015-05-29,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.9378242723788106,-0.32584284528550383,-0.7231720658896296,-0.09951536547882148,-0.9190821778095742,-0.43557174100959717,0.22359156964455731,-0.09246795383874895,-0.10108867232657108,-1.4974266485786878,0.6235719
2015-06-01,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.35191011425271873,-1.033855830278863,-0.5182064243514752,0.09018603327314564,-0.2364971114390752,-0.3088040760448584,0.32885507734990016,-0.0953613249184719,-0.08825356012165268,-1.497087065766643,0.39374828
2015-06-02,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.20413530445985484,-0.9004620794830127,-0.13045425920280274,-0.02581841920107883,-0.09704424841714526,-0.12141418430781656,0.33340163855704846,-0.09881913607212159,-0.07942952017430721,-1.496664745180501,0.016224384
2015-06-03,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.35709519529808237,-0.46949765383488107,0.13569515592883055,0.006935779144584524,-0.2548461723630133,0.10180349568071731,0.6850346214548283,-0.09396013835394271,-0.051092765799532876,-1.4959110322160492,1.2993336
2015-06-04,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,2.529644153305449,-0.8183736174547971,1.923026142028333,0.22256758492020184,-2.411778283971942,1.174677471541983,0.14414801864703658,-0.10063143301060333,-0.05792218309263302,-1.4957429658603394,-1.3307691
2015-06-05,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.2654920968299913,-0.7978515019477432,-2.0034425283331756,-0.32333572084085455,-0.22548767488471233,-1.232651624068926,-0.17726763531872128,-0.11313834011668666,-0.07831540650186226,-1.496033417274398,-0.8890748
2015-06-08,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,-0.014502279619645488,-0.7362851554265816,-0.2474682262003311,-0.01899462787906564,0.05892276943632894,-0.14451886548382512,-0.4500745503870647,-0.12947570168103875,-0.10442972715656011,-1.496436344726849,-0.80806017
2015-06-09,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.5463506534538554,-0.7465462131801085,0.49667942013035604,-0.024453660936676204,-0.5530184123770082,0.3062306040476107,-0.2948066224834735,-0.14006609358346025,-0.11061827566650537,-1.4966750851398314,0.4675269
2015-06-10,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.9551078758633561,-0.7465462131801085,0.3620751182247026,0.06425562624949546,-0.9438534100568906,0.2351076507309853,0.09449026090167262,-0.14081404783576296,-0.0903884603359857,-1.4965070187841216,1.2433052
2015-06-11,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,6.4175240852384325,1.481393601967766,-0.03853322818674943,0.46608753333361674,0.008300537408987186,-1.4970775969136259,0.276811867166509,0.24574159413082158,-0.13871438393063587,-0.06691933073584641,-1.4964772839673424,0.51071644
2015-06-12,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.0942408839139472,-0.44897553832782716,-0.34230307527022347,-0.09542109068561354,-1.150280345451195,-0.21675510059502615,-0.034110515189447486,-0.1426856466924038,-0.06367573882606936,-1.4963083565947641,-0.7044375
2015-06-15,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.02006492734944548,-0.8799399639759587,-0.9503168253554202,0.09428030806635355,0.053418051159147474,-0.5915688685460808,-0.5503775422141589,-0.1564137386334652,-0.0860425007980685,-1.4963760140764217,-1.4537573
2015-06-16,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.8184238699164028,-0.6952409244124738,1.5918689674536286,-0.02172414440787092,-1.870480986715767,1.005003883273784,-0.26740980782155865,-0.16211421471505352,-0.08339825235844944,-1.4961368427240656,0.8473635
2015-06-17,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.5869671216425373,-0.4079313073137194,-1.0895099102805843,-0.023088902672273565,-0.5787070976705218,-0.6889329464979999,-0.22423433586723596,-0.1662536325687256,-0.0772890800392166,-1.4959666199477306,0.12872219
2015-06-18,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,1.1581902168067655,0.11538263811615472,0.5058569861693779,0.03013666963942944,-1.1649595941903452,0.32209216846471866,0.5558136966037357,-0.15173109258608716,-0.024657441175504214,-1.4956322109938056,2.7068138
2015-06-19,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.6517806347095828,-0.5413250581095697,-0.44784508471897455,0.176165803930512,-0.5089806661595566,-0.2835382518155514,0.1694390711277131,-0.14806003813823362,-0.010314307895921766,-1.4953180561904407,-1.0173261
2015-06-22,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,-0.11993226087537294,-0.9107231372365396,-0.6826378158839498,-0.1909541691937984,0.1818614776267145,-0.43168811279304237,0.25658254197034874,-0.1437243310470715,0.002860629955081012,-1.4949448626928903,0.31499863
2015-06-23,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.12117400773403654,-0.20271015224318054,0.21370446726051617,-0.00944132002824715,-0.08053009358560097,0.15021264220271244,0.8043501830553789,-0.12578280633868355,0.048209374547769,-1.4940605750982332,2.223289
2015-06-24,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.3786996996537642,0.41295331296843607,0.2282356134889674,-0.17594182828536936,-0.4722825443116803,0.14631226673893946,0.3631181897470121,-0.12080093869752245,0.0513326974136537,-1.4936546310701673,-1.1547327
2015-06-25,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.7433837331776739,-0.35662601854608467,0.3230704625588597,0.21028476054057807,-0.7181599606924516,0.1973099589675895,0.3011942322132641,-0.11907577480331076,0.045499483704874,-1.4930715675120305,-0.16784668
2015-06-26,-0.1430696489513435,-0.1925228634476322,-0.11854642313401878,-0.15582333415782523,0.9974527044004924,-0.3976702495601924,0.22517642480929342,0.08472700021553509,-0.9310090674101338,0.14778924481042685,0.1294137998483161,-0.12190873792611012,0.029171510957650727,-1.4926893242876345,-0.45444965
