date,sig1,sig4,neutral_news,delta_news,delta_twit,rsi,macd,macd_signal,return
2015-03-16,-0.11370770504641621,-0.27745901235129633,-0.687777596117976,3.3971684144088434,-0.26650540658918664,-0.5064465371203987,-0.1872908952795075,-0.1547658846025731,0.025618076
2015-03-17,-0.11370770504641621,-0.27745901235129633,-0.5499204200539781,-0.48367386944848406,0.22742257516607778,-0.037208368192167364,-0.18332208369851272,-0.1620296182116682,1.6587615
2015-03-18,-0.11370770504641621,-0.27745901235129633,-0.20527747989398357,0.8791732375659291,-0.20221636769405696,0.43326843031081563,-0.16380135269602378,-0.16370118642241974,1.9467115
2015-03-19,-0.11370770504641621,-0.27745901235129633,-0.4809918320219792,-2.2903709737369025,0.214878372454833,0.889841903011227,-0.12907199108912137,-0.1576739950570517,2.2741318
2015-03-20,-0.11370770504641621,-0.27745901235129633,-0.5728966160646444,2.2548237098863235,0.7103743795490028,1.1132889690485661,-0.09151673016329105,-0.14488855717967863,1.2688875
2015-03-23,-0.11370770504641621,-0.27745901235129633,-0.8103173081748629,-1.9560608796362895,-0.11283892337643767,1.2401246368389447,-0.05679766195742556,-0.12729794368463615,0.75178146
2015-03-24,8.794478787447106,-0.27745901235129633,0.25424644031934246,1.0057842944806297,-0.5863825757259293,1.4096541609072422,-0.021945119215627962,-0.10583488609418383,1.0422826
2015-03-25,-0.11370770504641621,-0.27745901235129633,0.31551629634778594,-0.14225079462232623,0.14902130822079776,0.4374545274112414,-0.023371988310374563,-0.0889670110976181,-2.8015494
2015-03-26,-0.11370770504641621,-0.27745901235129633,1.6787705929806533,-0.12233444859080035,-0.39665150971835156,0.45945207119760456,-0.025913959976251677,-0.0760117423993259,0.10854006
2015-03-27,-0.11370770504641621,-0.27745901235129633,0.6295243084935588,0.135155453673927,0.047099661191933644,0.5335954339621883,-0.027099354063967258,-0.06589889315159232,0.34935474
2015-03-30,-0.11370770504641621,-0.27745901235129633,-0.84861096819264,0.24042756841199228,0.16783761228766492,0.48980692730283665,-0.03155575119459889,-0.0587536036469804,-0.1260519
2015-03-31,-0.11370770504641621,-0.27745901235129633,-0.3661108519686477,0.3563691542383751,-0.04227778312568562,0.08845851877706114,-0.048153247104503236,-0.05655691158021895,-1.1779606
2015-04-01,-0.11370770504641621,-0.27745901235129633,-0.25888860391887164,-0.3791130527829732,-0.11754299939315449,-0.12442269444970942,-0.06934183733470588,-0.05929265022529716,-0.66897273
2015-04-02,-0.11370770504641621,-0.27745901235129633,-0.2818647999295379,-0.08961473725329354,0.6053166818423278,-0.16773477681596555,-0.08904385407890016,-0.06565910190209245,-0.13469458
2015-04-03,-0.11370770504641621,-0.27745901235129633,-0.5422616880504226,0.48298021115307527,-0.49386908073049884,-0.16773477681596555,-0.10614592861993195,-0.07437879991131209,0.0
2015-04-06,-0.11370770504641621,-0.27745901235129633,-0.7873411121641966,-1.10961617329644,0.18194984033781536,0.16347131675915363,-0.11127637271145384,-0.08244248151626696,1.0851622
2015-04-07,-0.11370770504641621,-0.27745901235129633,-0.5575791520575335,-0.5171048788585453,-0.2304408237943578,0.10659047651227468,-0.11802921505929062,-0.0903253835097771,-0.14556646
2015-04-08,-0.11370770504641621,-0.27745901235129633,-0.3507933879615368,0.37913069256011894,-0.07834236592051447,0.08400547087833717,-0.12515090048751354,-0.09814187589000098,-0.05466342
2015-04-09,-0.11370770504641621,-0.27745901235129633,-0.45035690400775746,-0.3086945436000782,-2.9478287361177653,0.028218530845364895,-0.1331406866692882,-0.10608932346419168,-0.12762547
2015-04-10,-0.11370770504641621,-0.27745901235129633,-0.5728966160646444,-2.584848375774463,2.817800435038131,-0.044100945015334785,-0.14199475670801212,-0.11432480869590665,-0.15820265
2015-04-13,-0.11370770504641621,-0.27745901235129633,-0.8179760401784183,3.3616035107811184,0.12079685212049691,0.38762367996396263,-0.1393192749622527,-0.12034585444386249,1.1823535
2015-04-14,-0.11370770504641621,-0.27745901235129633,-0.6265077400895325,0.7632316517395465,0.26191913262200106,0.5894942916530062,-0.13275852160478258,-0.12377146727214804,0.60836077
2015-04-15,-0.11370770504641621,-0.27745901235129633,-0.18230128388331726,-0.40969886990281656,0.10198054805362967,0.11157722975689956,-0.1377003454045355,-0.1275598833388963,-0.9698808
2015-04-16,-0.11370770504641621,-0.27745901235129633,-0.029126643812208586,-0.22831786140142013,-1.2057525845936417,-0.1053311546357125,-0.14703076820024893,-0.13256915512997727,-0.47760606
2015-04-17,-0.11370770504641621,-0.27745901235129633,-0.17464255187976183,0.0341511273711887,0.8765850654729967,-0.8290285967105391,-0.1722389839180159,-0.1419220362614443,-1.8648982
2015-04-20,-0.11370770504641621,-0.27745901235129633,-0.5269442240433118,0.26603429902395415,0.3089598927891691,0.13719009195576173,-0.16723000411347713,-0.1483421747676958,2.865982
2015-04-21,-0.11370770504641621,-0.27745901235129633,-0.389087047979314,0.41469559618784374,-1.8470749482060327,0.3161276737186235,-0.15824785157064217,-0.15157359819257457,0.63786507
2015-04-22,8.794478787447106,-0.27745901235129633,-0.13634889186198468,-0.0021250743290907636,1.7311588751765496,0.6332381074681298,-0.14097282493755717,-0.15049552535124466,1.2078404
2015-04-23,-0.11370770504641621,-0.27745901235129633,1.127341888724662,1.587626117830207,1.5429958345078774,-0.28760097129906265,-0.15294396265401233,-0.15217157606313747,-2.6231766
2015-04-24,-0.11370770504641621,-0.27745901235129633,-0.3737695839722031,1.3109311676065076,-1.3358986877228067,-0.5876951057708066,-0.17294531208554298,-0.15775375162067112,-1.0678351
2015-04-27,-0.11370770504641621,-0.27745901235129633,-0.8562697001961955,-3.240665198669708,0.293279639400113,-0.44875669964945036,-0.18514377029993148,-0.1648062049183329,0.4660964
2015-04-28,-0.11370770504641621,-0.27745901235129633,-0.17464255187976183,-0.002836372401645082,-0.6255832091985694,-0.8565272777402183,-0.20880818008598398,-0.17546626343744268,-1.5016496
2015-04-29,-0.11370770504641621,-0.27745901235129633,-0.212936211897539,-0.3734226682025372,-1.1555757737486623,-0.9243379251560896,-0.2300159994349815,-0.1884914801328137,-0.26649237
2015-04-30,-0.11370770504641621,-0.27745901235129633,-0.17464255187976183,-0.020618824215507484,0.5833643270976492,-1.412812010603592,-0.26534502424529705,-0.20640325946967414,-2.1065056
2015-05-01,-0.11370770504641621,-0.27745901235129633,-0.5958728120753107,0.060469156055705006,-0.15047153151017215,-1.3163836497500574,-0.29026021392634277,-0.22601600975114114,0.27929544
2015-05-04,-0.11370770504641621,-0.27745901235129633,-0.38142831597575855,0.08749848281277582,0.5629799976918765,-1.3681539843938006,-0.3111345697652321,-0.24613266810479878,-0.22787452
2015-05-05,-0.11370770504641621,-0.27745901235129633,0.18531785228734357,-0.34497074530035743,0.02201125576944402,-1.708092828062939,-0.3403806359669875,-0.2684276945414372,-1.5860915
2015-05-06,-0.11370770504641621,-0.27745901235129633,-0.029126643812208586,-0.2503681016506095,-0.09872669532628728,-1.446833184897569,-0.35615322026688523,-0.28960833070643205,0.69624186
2015-05-07,-0.11370770504641621,-0.27745901235129633,0.6831354325184468,0.3784193944875644,0.1160927761037801,-1.2903996295985514,-0.3635559218799076,-0.3081226005920406,0.4161358
2015-05-08,-0.11370770504641621,-0.27745901235129633,0.25424644031934246,-0.021330122288061974,-0.007781225669762405,-1.2480242330148064,-0.3669581246184482,-0.3236554618990343,0.108385086
2015-05-11,-0.11370770504641621,-0.27745901235129633,-0.7490474521464194,-0.12020055437313683,-0.012485301686479211,-1.4131720116197226,-0.3736249635815318,-0.3374954704264281,-0.6368637
2015-05-12,-0.11370770504641621,-0.27745901235129633,-0.44269817200420203,-0.2048450250071218,-0.26807343192809213,-1.5885069284564395,-0.3833241558451039,-0.35062421465217863,-0.7050395
2015-05-13,-0.11370770504641621,-0.27745901235129633,0.11638926425534467,0.5434405473202073,0.2431028285551338,-1.0658423128261003,-0.3784506229847199,-0.3600937654891113,1.2651682
2015-05-14,-0.11370770504641621,-0.27745901235129633,0.10873053225178923,-0.16287843872640653,0.06434793991989525,0.0900927342350211,-0.3407551024364506,-0.3596759789781422,3.7353396
2015-05-15,-0.11370770504641621,-0.27745901235129633,-0.09039649984065207,0.5014739610394922,0.6413812646371565,-0.2654640795292762,-0.3204740225622422,-0.35504109725790717,-1.1675119
2015-05-18,-0.11370770504641621,-0.27745901235129633,-0.7490474521464194,-1.202796220801079,-0.6396954372487198,-0.10959623967711503,-0.29855061612385675,-0.34668428001194745,0.57199
2015-05-19,-0.11370770504641621,-0.27745901235129633,-0.24357113991176074,0.9047799681778909,0.04396361051412243,-0.207202100245376,-0.2834038045951951,-0.33678690784370346,-0.30909777
2015-05-20,-0.11370770504641621,-0.27745901235129633,0.22361151230512075,-0.3072719474549691,-0.014053327025384806,-0.2398509783632126,-0.2718682218001386,-0.32642286160881057,-0.09921193
2015-05-21,-0.11370770504641621,-0.27745901235129633,-0.42738070799709116,-0.43103781207945135,-0.01875740304210161,-0.27016194157260615,-0.2631831962598082,-0.31628994374720604,-0.08690357
2015-05-22,-0.11370770504641621,-0.27745901235129633,-0.5346029560468673,0.3862436732856639,-0.05168593515911924,-0.24395791561391159,-0.2554001027208516,-0.3065331854675407,0.07455349
2015-05-25,-0.11370770504641621,-0.27745901235129633,-0.6571426681037542,0.15578309777800742,-0.280617634639337,-0.2439579156139104,-0.24907246124355376,-0.2973859870171531,0.0
2015-05-26,-0.11370770504641621,-0.27745901235129633,-0.6341664720930879,-0.4609123311267401,0.25094295524966187,-0.8059932715867238,-0.2572182781798209,-0.29179556862935446,-1.4961541
2015-05-27,-0.11370770504641621,-0.27745901235129633,-0.4963092960290901,0.4673316535568764,-0.17242388625485053,-0.23504039414219144,-0.24997863796189393,-0.28578805053251055,1.5314817
2015-05-28,-0.11370770504641621,-0.27745901235129633,-0.3048409959402042,0.002854012178790847,0.20390219508249377,-0.4189668580619114,-0.24859564532007872,-0.2806887690882248,-0.50280094
2015-05-29,-0.11370770504641621,-0.27745901235129633,-0.6341664720930879,0.22122252045302093,-0.006213200330856803,-0.8221474620423664,-0.2578697422578407,-0.27857593883475845,-1.1915803
2015-06-01,-0.11370770504641621,-0.27745901235129633,-0.8869046282104173,-0.9175656937067262,0.13490908017064732,-0.32355912044009383,-0.2527721115671169,-0.2758047095961721,1.3890624
2015-06-02,-0.11370770504641621,-0.27745901235129633,-0.06742030382998576,0.8130225168183612,-0.08304644193723128,-0.2572130366486507,-0.2468728842831441,-0.27233678065448186,0.19304752
2015-06-03,-0.11370770504641621,-0.27745901235129633,-0.013809179805097717,0.3976244424465357,-0.1269511514265881,0.4817322088491165,-0.2201628961754969,-0.26389851930009267,2.4799585
2015-06-04,-0.11370770504641621,-0.27745901235129633,-0.31249972794375963,0.049799684967387604,0.40617746380131636,0.29552841120711704,-0.203700195267849,-0.2536569542890361,-0.47307014
2015-06-05,-0.11370770504641621,-0.27745901235129633,0.13936546026601096,-0.28735560142344335,-0.32295431878978825,0.3273515934198376,-0.19017103336538635,-0.24259481046207,0.10968447
2015-06-08,-0.11370770504641621,-0.27745901235129633,-0.618849008085977,-0.07823396809242159,0.012603103736010408,-0.3458969660146921,-0.19626237123124893,-0.23503677846932058,-1.7896295
2015-06-09,-0.11370770504641621,-0.27745901235129633,-0.45035690400775746,-0.05974021820600471,-0.003077149653045596,-0.3458969660146921,-0.20147894503111105,-0.23009654008767289,0.0
2015-06-10,-0.11370770504641621,-0.27745901235129633,-0.3661108519686477,0.16431867464866134,0.5849323524365548,0.23135560552446935,-0.18955304312050375,-0.22361543276048884,1.8470407
2015-06-11,-0.11370770504641621,-0.27745901235129633,0.0015082842020131505,-0.04266906446469688,-0.4860289540359708,0.07740324944010432,-0.1843617111054736,-0.21732971226830097,-0.40165782
2015-06-12,-0.11370770504641621,-0.27745901235129633,0.33849249235845225,-0.05120464133535078,-0.2900257866727707,-0.06396432996470992,-0.184175716696692,-0.21226169530599096,-0.36661625
2015-06-15,-0.11370770504641621,-0.27745901235129633,-0.6801188641144205,0.028460742790752724,0.18665391635453218,-0.43389461602560014,-0.19363616080139623,-0.21021339200989425,-1.0057628
2015-06-16,-0.11370770504641621,-0.27745901235129633,-0.22059494390109444,-0.9296577609401527,-0.09715866998738168,-0.27953026777046647,-0.1976703664511469,-0.20943021253212657,0.43364763
2015-06-17,-0.11370770504641621,-0.27745901235129633,-0.5422616880504226,0.002854012178790847,0.1380451308484585,0.029029560397264273,-0.19322538821099125,-0.20786110045994657,0.9005666
2015-06-18,-0.11370770504641621,-0.27745901235129633,-0.47333310001842377,0.8955330932346827,0.05650781322536725,0.4457296003142388,-0.17795083982078955,-0.20336680551731764,1.3632417
2015-06-19,-0.11370770504641621,-0.27745901235129633,-0.3507933879615368,-1.7135082368952066,-0.06423013787036405,0.2431240053172567,-0.17098352948287857,-0.19829393439266607,-0.47644377
2015-06-22,8.794478787447106,-0.27745901235129633,-0.6494839361001987,2.375033084148033,0.20233416974358814,0.943737039826726,-0.14171548028467743,-0.1880292761911562,2.702701
2015-06-23,8.794478787447106,-0.27745901235129633,-0.013809179805097717,-0.5021676193349008,0.1160927761037801,1.598214721605428,-0.08529446951144219,-0.1678533365216715,3.7054539
2015-06-24,8.794478787447106,-0.27745901235129633,0.192976584290899,0.7923948727142808,0.22115047381045536,1.755096219119143,-0.03201359781976489,-0.14041424583792053,1.1151552
2015-06-25,8.794478787447106,-0.27745901235129633,0.08575433624112293,-0.6380255511928096,-0.4154678137852187,1.3453113051932224,-0.0022696465450325423,-0.11215569579170293,-0.99031925
2015-06-26,-0.11370770504641621,-0.27745901235129633,-0.4197219759935357,0.5996330950520125,0.05807583856427283,1.3511053381824385,0.018709036249057974,-0.08510027484063958,0.034093857
2015-06-29,-0.11370770504641621,-0.27745901235129633,-0.6801188641144205,-1.1131726636592123,-0.07207026456489206,0.414483319039116,0.007930099774885839,-0.06574163788009713,-2.5110781
2015-06-30,-0.11370770504641621,-0.27745901235129633,-0.2359124079082053,0.4879592976609567,0.009467053058199207,0.40108999751275615,-0.0036712647062237293,-0.05271482597911991,-0.04079938
2015-07-01,-0.11370770504641621,-0.27745901235129633,-0.10571396384776292,0.24825184721009178,-0.8639230607122207,0.6949144868768184,-0.002798713560506535,-0.04210834985721629,1.3350487
2015-07-02,-0.11370770504641621,-0.27745901235129633,-0.2818647999295379,-1.9468140046930809,-0.6161750571651358,0.7866934915003746,-0.0006370750615425091,-0.03316478823750808,0.43147802
2015-07-03,-0.11370770504641621,-0.27745901235129633,-0.34313465595798137,1.5399691469690555,1.3752171232449781,0.7866934915003746,-0.0016169898424639147,-0.026217732263878427,0.0
2015-07-06,-0.11370770504641621,-0.27745901235129633,-0.8256347721819738,0.06118045412825947,-0.16301573422141694,0.8579330474588531,-0.0021305277149816838,-0.02076898444484429,0.30360222
2015-07-07,-0.11370770504641621,-0.27745901235129633,-0.20527747989398357,-0.33287867806693094,0.2932796394001131,0.6909570800099456,-0.00882111997909555,-0.017828742616902035,-0.37692785
2015-07-08,-0.11370770504641621,-0.27745901235129633,-0.2359124079082053,0.5277919897240085,-0.08147841659832566,-0.024384367649287385,-0.033921488074350616,-0.02079914350144499,-1.8000484
2015-07-09,-0.11370770504641621,-0.27745901235129633,-0.1210314278548738,-0.38622603350851814,-0.025029504397724018,0.055985205145169095,-0.05335008684805577,-0.02729534602151368,0.26853085
2015-07-10,-0.11370770504641621,-0.27745901235129633,-0.05210283982287489,-0.23400824598185613,-0.048549884481308044,0.6886755142632552,-0.04786389178235635,-0.03132894697721091,2.4103403
2015-07-13,-0.11370770504641621,-0.27745901235129633,-0.8179760401784183,-0.6636322818047713,0.21017429643811616,1.1819526361914734,-0.02203986149809321,-0.029079779060590488,2.4445772
2015-07-14,-0.11370770504641621,-0.27745901235129633,-0.35845211996509224,1.345784773161678,0.9643944844517105,0.9960682804732325,-0.00885920622489842,-0.02448545459092384,-0.46614408
2015-07-15,-0.11370770504641621,-0.27745901235129633,-0.42738070799709116,0.10385833848152923,-0.9705487837578018,1.0144868775429126,-0.00023184905794890136,-0.018980542860895414,0.08920431
2015-07-16,8.794478787447106,-0.27745901235129633,-0.5499204200539781,-0.3044267551647511,0.16783761228766497,1.2591297047639929,0.015844979995967304,-0.011167482618167222,1.2143493
2015-07-17,8.794478787447106,-0.27745901235129633,-0.40440451198642485,8.819888572882662e-06,-0.202216367694057,1.92587616484599,0.07092055406794023,0.006761875546383165,4.534948
2015-07-20,-0.11370770504641621,-0.27745901235129633,-0.7567061841499748,0.08536458859511231,-0.08147841659832566,2.238580258763824,0.1429372211161844,0.0363766721822682,3.0957222
2015-07-21,8.794478787447106,-0.27745901235129633,-0.25888860391887164,1.704279001729144,0.8107280012389615,2.282928640385584,0.20033320542118555,0.07223946811744054,0.49023628
2015-07-22,-0.11370770504641621,-0.27745901235129633,-0.5039680280326455,-4.46409788346344,-0.3778352056514844,1.7345170715704068,0.2254808961244282,0.10626233408705546,-1.372087
2015-07-23,-0.11370770504641621,-0.27745901235129633,-0.5422616880504226,3.841729709755403,-0.2837536853171482,1.1508983544919156,0.22232498035410606,0.13281140721725646,-1.6488016
2015-07-24,-0.11370770504641621,-0.27745901235129633,-0.618849008085977,-1.0100344431388104,0.007899027719293615,1.3777298695166742,0.23125588753426468,0.15594448639724862,1.5821457
2015-07-27,-0.11370770504641621,-0.27745901235129633,-0.6265077400895325,2.107585008867543,0.3967693117678828,0.5129982468244381,0.20234251116142796,0.1683197976781437,-2.8674543
2015-07-28,-0.11370770504641621,-0.27745901235129633,-0.29718226393664876,0.9816001600137763,-0.09088656863175938,0.7077071054747021,0.18702869591116264,0.17497271478441304,1.1893392
2015-07-29,8.794478787447106,-0.27745901235129633,-0.29718226393664876,8.819888572882662e-06,0.06434793991989536,0.9803455428332456,0.1889273066087372,0.1806976535040446,1.7840266
2015-07-30,8.794478787447106,-0.27745901235129633,0.5223020604437827,8.819888572882662e-06,0.26191913262200106,0.47820344501806084,0.1659917925911309,0.1804140727263506,-1.8352389
2015-07-31,-0.11370770504641621,-0.27745901235129633,0.23127024430867618,-0.9972310778328296,-0.5111173594584605,0.16744986840161769,0.1302439206742995,0.17260678457191722,-1.26037
2015-08-03,-0.11370770504641621,-0.27745901235129633,-0.7720236481570857,-2.590538760354899,-0.11127089803753207,0.19337063277340596,0.09950191880345205,0.15984203748311926,0.13828278
2015-08-04,-0.11370770504641621,-0.27745901235129633,-0.5422616880504226,0.010678290976890274,-0.028165555075535215,0.17097696240521124,0.0707210631869488,0.14352718909896367,-0.0849843
2015-08-05,-0.11370770504641621,-0.27745901235129633,-0.34313465595798137,-0.07254358351198566,-0.17242388625485053,0.6460315782431835,0.0708775769424467,0.1305084995156816,2.5303006
2015-08-06,-0.11370770504641621,-0.27745901235129633,-0.212936211897539,0.606034777705003,0.1490213082207977,0.26819562059374463,0.05298500172646026,0.11629938358283402,-1.3687253
2015-08-07,-0.11370770504641621,-0.27745901235129633,-0.48865056402553464,-0.562627955502033,-0.009349251008668003,0.04479698461346121,0.026657749871035957,0.09934933279240209,-0.86206794
2015-08-10,-0.11370770504641621,-0.27745901235129633,-0.8026585761713074,-0.2980250725117607,-0.22887279845545216,0.003222880841987882,0.001395782739843813,0.08043243034298252,-0.15906692
2015-08-11,-0.11370770504641621,-0.27745901235129633,-0.40440451198642485,0.4267876634212701,0.047099661191933644,-0.14830326408487315,-0.02692577886414002,0.05929325208722906,-0.5629301
2015-08-12,-0.11370770504641621,-0.27745901235129633,-0.24357113991176074,0.08109680015978542,-0.03286963109225203,-0.002099955259518406,-0.04521602028789347,0.03850341912599083,0.6088495
2015-08-13,-0.11370770504641621,-0.27745901235129633,-0.5728966160646444,0.6309302102444103,0.2431028285551338,-0.23210192356109258,-0.07007550940820165,0.016600037384940557,-0.80688
2015-08-14,-0.11370770504641621,-0.27745901235129633,-0.3737695839722031,-1.9681529468697159,0.06748399059770649,0.03440405126905988,-0.08053944049320917,-0.0031415701462275568,1.0596156
2015-08-17,-0.11370770504641621,-0.27745901235129633,-0.8792458962068618,-0.04622555482746936,0.03612348381959443,-0.12188197600250139,-0.0958931778473326,-0.022190653669217204,-0.5189538
2015-08-18,-0.11370770504641621,-0.27745901235129633,-0.6111902760824216,1.2696758793983471,0.5080991108301803,0.21065460124576263,-0.09586404284008923,-0.03742374233817851,1.3201356
2015-08-19,-0.11370770504641621,-0.27745901235129633,-0.25888860391887164,-0.17070271752450603,-0.31511419209526026,0.24725449489554008,-0.09588879526736915,-0.049615462085994926,0.14710426
2015-08-20,-0.11370770504641621,-0.27745901235129633,-0.565237884061089,0.5306371820142265,-0.296297888028393,-1.0561335687097841,-0.14977063508943494,-0.07079461359195727,-4.983735
2015-08-21,-0.11370770504641621,-0.27745901235129633,-0.4580156360113129,-0.31936401468839554,-0.006213200330856766,-1.81232126060522,-0.24248304950223815,-0.10739782866633221,-4.9690843
2015-08-24,-0.11370770504641621,-0.27745901235129633,-0.8792458962068618,-0.24538901514272807,0.051803737208650405,-2.2779045042573522,-0.358728756278034,-0.1613305867066837,-4.61306
2015-08-25,-0.11370770504641621,-0.27745901235129633,-0.34313465595798137,0.04410930038695163,0.042395585175216854,-2.0322057499606294,-0.43838239807506124,-0.22136754238732917,1.1085391
2015-08-26,-0.11370770504641621,-0.27745901235129633,-0.4350394400006466,0.19561578984105915,-0.296297888028393,-1.059281468086174,-0.45236245669856023,-0.2723616125007016,5.0481915
2015-08-27,-0.11370770504641621,-0.27745901235129633,-0.1440076238655401,0.46875424970198526,-0.034437656431157634,-0.5827266500627416,-0.4328879540060595,-0.30902725274089243,2.913177
2015-08-28,-0.11370770504641621,-0.27745901235129633,0.27722263633000876,-0.404719783394935,0.026715331786160822,-0.3614526642489597,-0.40129108701157196,-0.3316595721308407,1.426506
2015-08-31,-0.11370770504641621,-0.27745901235129633,-0.7107537921286422,0.7155746808783954,0.1145247507648745,-0.6250306811744268,-0.39203166773437903,-0.34780194517460195,-1.7360747
2015-09-01,-0.11370770504641621,-0.27745901235129633,-0.5269442240433118,-0.881289492006447,-0.23671292514998019,-0.9631783445564897,-0.4072015109740642,-0.3639326459116505,-2.4600208
2015-09-02,-0.11370770504641621,-0.27745901235129633,-0.13634889186198468,0.5733150663674962,0.13490908017064732,-0.48305702194792793,-0.3878534917976211,-0.3727344117892209,3.0494094
2015-09-03,-0.11370770504641621,-0.27745901235129633,-0.5192854920397564,-0.3968955045968356,0.17567773898219294,-0.7526656569970814,-0.39010441941244584,-0.3802531391885148,-1.9356966
2015-09-04,-0.11370770504641621,-0.27745901235129633,-0.32015845994731507,-0.08250175652774858,-0.21319254506639618,-0.7322226904547428,-0.38889257430220026,-0.38601114639313183,0.124788284
2015-09-07,-0.11370770504641621,-0.27745901235129633,-0.9251982882281944,-0.259614976593818,0.054939787886461644,-0.7322226904547415,-0.38619206510857595,-0.39004490258797525,0.0
2015-09-08,-0.11370770504641621,-0.27745901235129633,-0.8256347721819738,3.0827746663397564,-0.03600568177006322,-0.4752633131992883,-0.3683794646790355,-0.3894947021263835,1.4389277
2015-09-09,-0.11370770504641621,-0.27745901235129633,-0.12869015985842924,-2.650287798449477,0.02985138246397203,-0.29617142071072894,-0.34289162323084954,-0.38364978273955763,1.0164261
2015-09-10,-0.11370770504641621,-0.27745901235129633,-0.31249972794375963,1.2789227543415558,0.05180373720865043,-0.005854768307964721,-0.3047479034723763,-0.37088537831260554,1.7027855
2015-09-11,-0.11370770504641621,-0.27745901235129633,-0.47333310001842377,-0.05404983362556874,-0.046981859142402424,0.0072970183682066,-0.2733006965563559,-0.35400539775393164,0.07610321
2015-09-14,-0.11370770504641621,-0.27745901235129633,-0.7030950601250868,-0.8912476650222101,-0.07520631524270327,0.058999443364487786,-0.2453674762087549,-0.33457810572247676,0.2824545
2015-09-15,-0.11370770504641621,-0.27745901235129633,-0.19761874789042813,-0.6060171379278573,0.00789902771929361,0.17957051579154087,-0.21687389022767792,-0.3129941376118681,0.6391525
2015-09-16,-0.11370770504641621,-0.27745901235129633,1.4413499008704347,-0.4431298793128778,0.009467053058199207,0.2929845830529906,-0.188706281855671,-0.2897539529859407,0.5920291
2015-09-17,-0.11370770504641621,-0.27745901235129633,0.016825748209124018,0.295908818071243,0.04239558517521684,0.4744052164055754,-0.1573734368409379,-0.2645175989885135,0.95237494
2015-09-18,-0.11370770504641621,-0.27745901235129633,-0.18230128388331726,1.1672489569504998,0.03298743314178322,0.4868456978951085,-0.13305179138809328,-0.239171051481552,0.06361008
