date,sig1,sig4,sig8,news_sent,news_heat_z,news_sent_z,delta_twit,gap,rsi,macd,macd_hist,sma_20,return
2015-04-02,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.1618433369162708,-1.1603313677610136,0.07630506599735988,1.0506483460274412,-1.123525562353325,-1.2723858216888526,-0.48098726299996625,-0.2291633199188884,-1.4297210702765282,0.16876459
2015-04-03,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-0.08258027070620602,-1.6366131190257065,-0.8110248491376618,-0.1582768385453887,0.015119200062309678,-1.2723858216888526,-0.48894853346561884,-0.20025511124592504,-1.4309282513017034,0.0
2015-04-06,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-0.08258027070620602,-0.977842964461451,-0.8087563165140865,-0.03911889770789204,-0.012786077632643405,-1.3281802031562873,-0.49596393987676235,-0.17499762358162146,-1.4324955263410084,-0.13785362
2015-04-07,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,0.9140454482368606,-0.783798893195811,-0.1692382466977258,0.33343820845491395,-0.773888847704795,-0.8019565272094694,-0.4804680234657438,-0.10407626463873783,-1.4327907118385907,0.92025995
2015-04-08,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,3.8686005376007935,-0.5559345666035026,2.1132540090669165,1.3048016755352663,-2.8016723602047193,-0.26994134644600265,-0.44436686773443196,-0.0009179911404686115,-1.4326062477392638,1.0638237
2015-04-09,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.4770248619909594,-0.7620921106391222,0.27682600924867146,-1.0293364693511395,-1.1399404315856503,-0.3169094441968373,-0.41642504687949794,0.06322660360826869,-1.4331699974008376,-0.09022355
2015-04-10,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.4770248619909594,-0.5859672259926233,0.27506887435355265,-0.000656524399586154,-1.1399404315856503,-0.3989245302913074,-0.3964521403670688,0.09658925047601152,-1.433121299498558,-0.15051961
2015-04-13,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.4770248619909594,-0.7110054362281583,0.273314007051792,-0.7789539607558934,-1.7046119331776424,-0.9556178239294214,-0.40275454904201835,0.06408416603152306,-1.4340923623605812,-1.1003852
2015-04-14,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.27813445134038,0.585618407932431,0.09960041651281296,1.9707286486967195,-0.07406825609999121,-1.012543103909759,-0.4091378970614638,0.037897751630307244,-1.4344435872548875,-0.12193322
2015-04-15,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,0.6032112545425127,0.186292209272018,-0.41915609300797924,-1.7374966367334774,-0.6546074646165644,-0.8713960668136572,-0.4082820466415106,0.03325768473666387,-1.4351741046985,0.22890568
2015-04-16,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,0.04946991997163761,-0.5310307226301348,-0.8372734818806487,0.11850141643791051,-0.010597428401666706,-0.8958233950065335,-0.4074223290231256,0.029554343566033963,-1.4358588568994497,-0.04567504
2015-04-17,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.124347603760834,0.49055292177202225,-0.031121840331627897,1.1645271375873274,-0.24751870765489586,-1.690079761074397,-0.44114990893377526,-0.05132945218645717,-1.437564880975213,-1.721257
2015-04-20,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.124347603760834,-0.39434963684089674,-0.045632907454262094,-1.2910314406841228,-1.1837134162051846,-1.4842371806604218,-0.45977989112810613,-0.08202337270466005,-1.4389580213305442,0.30999184
2015-04-21,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.7998142169812439,-0.11044142551689193,0.559905458397675,-0.052693852993176464,-1.9015903639655463,-0.8835196469470982,-0.45285290146689366,-0.04900165041585578,-1.4399910594143108,0.9734154
2015-04-22,5.140038910358558,-0.16303927308344354,-0.13628481670017936,0.9080678675888925,1.9368731178388587,-0.18463461734003306,1.405859675992384,0.016760686985542225,0.7519324781622455,-0.36216591952698995,0.1661171615163967,-1.4386451585712918,4.070401
2015-04-23,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,4.650576769639547,0.504471214245469,3.0921796663399017,-0.16431015200551533,-3.8702803472290994,0.5382588268318756,-0.29962419171148064,0.27480425611940273,-1.4373877882241317,-0.42641163
2015-04-24,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,3.6626457134571604,-0.4358477871925255,2.106551515133834,-0.6816667812113549,-3.369626835643176,0.3607702745503424,-0.2582752401224527,0.31400909375052205,-1.4362425786095765,-0.3543973
2015-04-27,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,2.1736847156905292,0.06651621794795627,0.8406515616771735,0.09285983423237332,-1.80255398626385,0.08302352651020475,-0.23840294713439827,0.29698857212551527,-1.4353925430592331,-0.5631387
2015-04-28,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.9313209912365448,-0.6839725272202946,0.6134841395076817,-0.16958930128312577,-1.6810839539446425,-0.15183680911367956,-0.23401025339932827,0.24849843410415207,-1.4345897127210891,-0.49180388
2015-04-29,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.4677867828077358,0.22554212496816575,0.21264327636272884,0.6954370160624989,-0.7093236953909822,0.18409623401179323,-0.21350455697311965,0.24600702803022584,-1.433314640975143,0.85368156
2015-04-30,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,4.612537620061567,2.691531957701404,2.6479195234729125,0.2308718796327648,-3.7077731418290787,-0.6540673837583885,-0.23907846083530385,0.14020197075950178,-1.4328660043965964,-1.9156396
2015-05-01,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,3.4181083233130063,2.2716088000234627,1.6212026362510574,2.25806520223524,-0.8663592777135614,-0.8123085251199846,-0.26871390187669647,0.046407758264039235,-1.4325826683174994,-0.42393208
2015-05-04,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,0.7624322663474846,-0.5584599895334833,-0.4525848333356408,-3.923818601846786,-1.0387154046529774,-0.9208132580174844,-0.29836278077598233,-0.028657885649349173,-1.4323583424059787,-0.28887987
2015-05-05,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-0.005415138705161595,-0.14405021491734565,-1.0245546253697309,0.3801963877708937,0.010741901600356245,-0.6556973590178247,-0.3097674033028631,-0.04760823197698569,-1.4322638843425344,0.5794406
2015-05-06,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,4.558739394229852,-0.7469998788918547,2.343751107702738,0.14640549119099516,-4.478177671132881,-0.8365763512938426,-0.3278095491072317,-0.07772207012795795,-1.4327538417584296,-0.43966174
2015-05-07,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-0.015196634310927805,0.132752278600707,-1.0160453939360379,-0.2336932567969689,-0.04178567994308484,-0.2284474783563623,-0.3131230347009925,-0.0280793096163272,-1.4326711975429838,1.3857245
2015-05-08,5.140038910358558,-0.16303927308344354,-0.13628481670017936,2.603527105921699,0.8544888388967355,0.8802646410345271,2.0310617832979836,-1.2045055838994632,1.0532976125904931,-0.2107195205213946,0.20925100645944367,-1.4308235362342547,4.3406367
2015-05-11,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,2.603527105921699,0.6376019691810173,0.8532551256564299,-2.0685747128579144,-2.704824631734,0.7664721124583415,-0.14575325063384112,0.31477354086334425,-1.4288105725205138,-0.6477654
2015-05-12,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,3.4979905374267632,-0.884040020010778,1.4476677324179004,0.08003904312960464,-3.5469074233522897,0.5584716685836997,-0.107087200660597,0.339940259020359,-1.4269451882166313,-0.4781127
2015-05-13,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,0.23912225143899324,-1.2961301631915088,-0.881669250976522,-0.05646467390575548,-0.30606507458352283,0.5914881880636146,-0.07657445232510683,0.34170520167476454,-1.4251210415405653,0.116467476
2015-05-14,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,2.210637032423424,-0.24783545530063403,0.5047442879085314,-0.08135209192877693,-2.3497162940080285,1.0995597807215538,-0.012803797831682515,0.41804331584763976,-1.4224808780386706,1.9665003
2015-05-15,5.140038910358558,-0.16303927308344354,-0.13628481670017936,0.09294323377504292,0.8360893032294312,-1.0451349844950681,0.5438500153768226,0.17762640546233058,0.8102302907726906,0.020242057842055145,0.4098944407316646,-1.4194279457128813,-0.61428547
2015-05-18,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.6063579705560902,-0.5855721368314688,0.05462100022687435,-0.806858035508978,-1.931137128583732,0.9696834242767498,0.05592353817362187,0.409313093725466,-1.4162387943015227,0.61808825
2015-05-19,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,3.3577891004107814,-0.4460798773074558,1.3005663461493269,1.73165860283921,-2.4378094255548413,1.0293136909665797,0.08476053821937723,0.39342820517648636,-1.4133268976863567,0.22857189
2015-05-20,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,2.1084747449854215,-0.1337652368805069,0.3740653627438586,0.4427920149197054,-0.8581518430973987,0.7484899881198516,0.09090014676660672,0.32958573463154633,-1.4122099437422333,-0.5416274
2015-05-21,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-0.07279877510043983,-0.06463212010705463,-1.2162943704865476,-1.0874071114048565,0.5496967747283718,0.45339908457083716,0.07824285243641604,0.23616454166495612,-1.4111642539984617,-0.5875528
2015-05-22,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,2.9676161090252187,-1.1895486727001523,0.9686607958075184,-0.8023330504138834,-3.0933098702323667,0.5720365784739695,0.07178615621278683,0.17539680723979817,-1.4098290586016584,0.3603816
2015-05-25,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,2.9676161090252187,-1.4927194214190695,0.9371300252137221,0.6147414485333081,-2.646825427113117,0.5720365784739695,0.06238877089830532,0.12015759224213254,-1.4082695341173983,0.0
2015-05-26,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,2.0872815045062616,-0.41554226737972083,0.2692013956306954,-0.6243503033401542,-2.212925717071984,-0.2103538835228596,0.016784056480798448,-0.005604643611648901,-1.407153878496051,-1.5512824
2015-05-27,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.5949462256826963,1.19271897442203,-0.09404339170435787,-0.12132279360211444,-1.8047426354948268,0.29474073826742414,0.007259149517767766,-0.02493085974965608,-1.4058128997191721,1.3860464
2015-05-28,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-0.05051870177619461,1.552470247761539,-1.2752477764059715,0.03705168472620394,-0.12057705225824648,0.3297638546351053,-0.001603677037375341,-0.03890024319043763,-1.4036690575744115,0.10073185
2015-05-29,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,0.3021585564539309,1.5036913596212313,-0.9895312800389363,0.014426759250729879,-0.46474214382933454,-0.2620815597072238,-0.03976086479843773,-0.11607250830286638,-1.4018802768550558,-1.2650907
2015-06-01,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,0.2853126473551114,-0.950951881836931,-0.9748012515800066,0.0717432371219308,-0.395252530745824,-0.021668781293306846,-0.05918276992543689,-0.13560192703985746,-1.3997250832786279,0.6260872
2015-06-02,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.8449177800522767,-0.2650064081788762,0.1478228177565577,0.15620962556370058,-1.8517985939608261,-0.0693915187703067,-0.07945015830009973,-0.1531302365763706,-1.3978355942531104,-0.10128617
2015-06-03,5.140038910358558,-0.16303927308344354,-0.13628481670017936,0.6010375888523424,0.9318077965683821,-0.7233548600613701,0.020460072710856297,-0.5840235269175654,-0.13397964408165125,-0.10077900123704406,-0.16954421678199,-1.3958281452352306,-0.13036728
2015-06-04,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,2.4779979123143665,0.9011059569657494,0.6045565477180344,0.018951744345824702,-2.459695917864608,-0.6396082884440497,-0.14316533447983765,-0.23011545569320677,-1.394795481276765,-1.0732412
2015-06-05,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,4.359305567156731,-0.391688066894612,1.8698480978394574,-0.1522435250852623,-4.463951451131533,-0.5277732834478798,-0.17322341851850084,-0.25079834797751815,-1.395374163555823,0.23458004
2015-06-08,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,4.359305567156731,0.26736412293637446,1.7844439689201133,-0.03006892751770242,-4.485290781133556,-0.9698403249211952,-0.22004944078016844,-0.3051208590504675,-1.396095269429685,-1.0092199
2015-06-09,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,3.557222927483903,-0.5652639632430029,1.1900501146202682,0.048364147463940944,-3.6421136648997767,-0.7673564289046332,-0.249247328345363,-0.3088647489451364,-1.3964619198467958,0.3989339
2015-06-10,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,0.7586283513896867,0.4622213181387188,-0.7378196309286527,0.059676610201677985,-0.7804547953977252,0.25971925553233494,-0.21989757004780955,-0.17995888478639163,-1.395882400390918,2.4724126
2015-06-11,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,2.3519253022844913,-1.1498658731292837,0.3444423598209598,-0.09869786812664036,-2.455865781710399,0.2648923996363622,-0.19760319221511438,-0.0927291377595174,-1.3960952897556778,0.014364719
2015-06-12,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-0.409716957076831,-0.0649571271452814,-1.508612950972207,-0.6070045271422907,-0.11510542918080473,0.03743433714866867,-0.19116643986823356,-0.05867070960386883,-1.3962371867802363,-0.44514537
2015-06-15,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-0.14724682498877142,-0.4041251519146701,-1.2850542329554093,0.420921253626747,-0.07352109379224717,-0.4782831439388164,-0.21139884865790107,-0.09150645772713359,-1.397082805238318,-1.0962069
2015-06-16,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.1314120172538873,-0.9860278544616781,-0.41054360349001495,0.1245347298980369,-1.270165060828765,-0.20399973642589678,-0.21450523558115436,-0.07919213854962742,-1.3977628494312369,0.64167976
2015-06-17,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,3.837625801515867,-0.29360257682772317,1.4028270210467826,-0.0210189573275128,-4.009806735703864,-0.3803731431706077,-0.22620354535282186,-0.08869727719808267,-1.3983719400303785,-0.37676096
2015-06-18,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,0.0315371780277329,-0.48832715028511525,-1.1775756893299603,-0.022527285692544398,-0.1933496391882222,0.07821744160969132,-0.21269366560667036,-0.03951029509381574,-1.3982950823709444,1.090908
2015-06-19,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-1.5090483798804426,-0.6962014614217504,-2.0934849357811345,-0.13037276379230406,1.263743586334524,-0.4627045170275962,-0.22871300844324705,-0.06668658289322739,-1.398845030683558,-1.1654615
2015-06-22,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-1.5090483798804426,-1.0162657311561578,-1.981183941121665,-1.4463892622823782,0.21483344238893462,-0.21848363816159097,-0.22958224140782413,-0.054296193324059945,-1.3991584536779806,0.58231354
2015-06-23,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,0.6727685566279612,-1.242516009131957,-0.5896824151333127,1.6328630949296403,-0.7968696646300506,-0.022467287288788423,-0.22077479997300858,-0.022583469720020673,-1.3986380650752601,0.47763586
2015-06-24,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,2.44484951053927,-0.9640549574819691,0.5122916516059515,-0.1552601818153255,-2.693334223271372,-0.40425915223794057,-0.23251451590394473,-0.04350362535257872,-1.399010627815462,-0.8066833
2015-06-25,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.739494994079019,-0.30966767538555656,0.06240914841183281,0.15771795392873217,-1.8682134631931515,-0.5613728509688223,-0.25014125136041754,-0.07350251405939516,-1.3995664865456046,-0.3485322
2015-06-26,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.484089275484013,-1.137538379565727,-0.11607598776600762,0.31910908898711376,-1.3790503600698563,-0.4703530279409404,-0.2605272927611883,-0.08118919094948508,-1.3995251034599039,0.1894474
2015-06-29,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.484089275484013,-1.0625559756726202,-0.13415520063378297,-0.17185179383067314,-1.5032562039277848,-1.590806409155347,-0.33314258660499924,-0.22753373615709546,-1.4009384135517446,-2.9527247
2015-06-30,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.269439788579699,-0.5893914116834319,-0.27655947288811117,0.03554335636117232,-1.2608633015971136,-1.287138136957212,-0.3762183710763872,-0.2780603239102414,-1.4020560560388664,0.6444812
2015-07-01,-0.19455105641024065,-0.16303927308344354,7.3375745311376575,1.9264302434336618,1.2003279369690538,0.17093837379204335,-0.13942273398249366,-2.023060396284754,-0.8264008263467014,-0.38715643013146306,-0.24607906983086653,-1.4027065233718359,1.0424376
2015-07-02,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,0.6765724715857593,-0.6106410765223613,-0.6383629510006247,-0.04741470371556585,-0.7985111515532833,-0.5860301200816858,-0.3825539296769626,-0.18548300954106053,-1.4026887819562524,0.57479143
2015-07-03,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-1.0476878371418037,-1.5655017687088106,-1.6930227110883247,0.5483750004719175,1.3359690109567557,-0.5860301200816858,-0.3781090374129677,-0.13736123406848164,-1.402765677091735,0.0
2015-07-06,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-1.0476878371418037,-0.5156174419386457,-1.6259896551693462,0.3168465964395663,1.5663243425170548,-0.6616564003526556,-0.37761710146983185,-0.1077693604364551,-1.4025054885070602,-0.17584562
2015-07-07,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.3938821493419469,-1.2597438877215412,-0.10988086526357135,0.4676794329427268,-0.5522881130684031,-0.8831918510928092,-0.38747067405701474,-0.10740307829467896,-1.4026119211208818,-0.5138099
2015-07-08,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,0.4293179993288915,0.24803444651360657,-0.7067370436860987,-2.288036489970013,-1.2406182962105792,-1.4612872283017937,-0.42704604888815456,-0.17406978544329196,-1.4043268187627798,-1.5345931
2015-07-09,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,2.523644891807942,0.10961446603617396,0.570710963302023,-1.1862026193144264,-4.20952097803049,-1.2142203938329466,-0.44662868636662567,-0.18236185987952838,-1.4058583759516277,0.4795432
2015-07-10,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-1.3351551246668214,-0.9086675491472409,-1.7612909569960333,0.45938362693505286,0.009647576984867783,-0.31122624603775206,-0.41726008146958377,-0.0787141143567414,-1.4063965008884338,2.0432472
2015-07-13,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,-1.3351551246668214,-0.12407492411692689,-1.6919431590707752,1.6728337966029778,1.2238007378691993,0.25346946334135406,-0.3583761738625986,0.07069859570430415,-1.4058347285648254,1.6077161
2015-07-14,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,0.8086226622636028,0.39484495936836805,-0.41447791853741095,0.7127827922603622,-0.41713902305559114,0.5139840066279073,-0.29341370385055543,0.20392305158559013,-1.4051901786364451,0.83429813
2015-07-15,5.140038910358558,-0.16303927308344354,-0.13628481670017936,3.902835772220975,0.7987387970370131,1.3605653979355161,-0.3083555108660332,-3.755923424910566,0.458958936091424,-0.24521309060615162,0.27274011985045055,-1.4044391681460031,-0.11412501
2015-07-16,-0.19455105641024065,-0.16303927308344354,-0.13628481670017936,1.0618547151684388,-0.9045211553692931,-0.26265763403371833,-0.4968965564949836,-1.255391678519672,0.7089046148768541,-0.19085610133470057,0.34166336725438184,-1.4038064390526812,0.78549385
