date,sig1,sig4,sig7,delta_news,delta_twit,z_diff,rsi,macd,sma_20,return
2015-04-27,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-1.4380070986573448,-5.654535734192268,-0.6859326473321764,0.38102806994047195,-0.19795927703315072,-1.2855334086715688,-1.3143659
2015-04-28,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.23929581138778744,0.2121969887502503,-0.10015719219090088,0.2700734396989592,-0.17664624247130242,-1.285025606302173,-0.3091216
2015-04-29,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.12633399749138813,-0.322474033440516,-0.06114513531567999,0.07867818215380627,-0.16718453360212213,-1.284400698906718,-0.5280137
2015-04-30,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.16691251316291023,0.19510704740168702,-0.08015476453698772,-0.635595210024605,-0.18835512052238926,-1.2840089523980298,-2.2479951
2015-05-01,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.027206332076533304,0.029090474301357732,0.02254864642017203,-0.5005061310437735,-0.20021371918036612,-1.283491700144543,0.4355073
2015-05-04,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.3825425233622941,-0.06856633340471832,0.18311837528000552,-0.40342380621649077,-0.20620555285451705,-1.2830248553731765,0.30483007
2015-05-05,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.5419896039645467,0.1877827868237313,-0.2520777360838256,-0.9232950909376719,-0.23281483125866298,-1.2831201635400236,-1.771766
2015-05-06,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.2480695445059543,0.07547745796174385,-0.11680034457073807,-1.2853977528661689,-0.2712422681933001,-1.283842744743032,-1.4667273
2015-05-07,-0.10157202105193536,-0.1777715072884621,11.119188982851384,0.23009891043414363,-0.8473793748606748,0.10780865452900404,-0.8540834747066207,-0.2856077923513613,-1.284156771660506,1.3007283
2015-05-08,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.12633399749138813,0.7712822128675357,-0.059313223002711635,-0.4652617061646446,-0.28106792628768645,-1.2841352421112981,1.2748122
2015-05-11,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.14717161364703465,0.029090474301357725,-0.075973446236107,-0.6288135567832442,-0.2839762824049859,-1.2842854312407257,-0.5774617
2015-05-12,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.18294009492399638,-0.6081201959807885,0.10530372113415072,-0.9736578208299222,-0.3012357376125549,-1.2843405763436266,-1.29174
2015-05-13,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.41544402255542007,0.4612218484007442,0.1862394723078795,-0.9259314418415007,-0.31233482527431583,-1.2844219717115353,0.1410842
2015-05-14,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.4202540569499804,0.04618041564992105,-0.20225631324413287,-0.3522646019956937,-0.2987620260889729,-1.2841236949530663,1.7998457
2015-05-15,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.017759050154072305,-0.000206568010465079,-0.004436054438046415,-0.5014172447123865,-0.29337843511731077,-1.2834016399175754,-0.49344897
2015-05-18,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.8080685795933904,0.07791887815439577,0.3805752490659057,-0.49056629954178776,-0.28810456045834926,-1.2832892598335617,0.032937527
2015-05-19,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.6242433519473616,-0.43233794210985166,-0.2962089664995633,-0.32780919023835753,-0.27762308402411656,-1.2829555375572628,0.47744513
2015-05-20,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.4395717886303791,0.2268455099061617,0.21123578308708454,-0.12860443309729178,-0.26181508087915567,-1.2827806692694506,0.5880356
2015-05-21,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.4608325726215025,-0.0490349718635031,-0.2213681125408917,0.12660768558405558,-0.23965653352725877,-1.282814803594732,0.77825785
2015-05-22,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.09014234837894947,0.1658100050898642,-0.034159300269849625,-0.0413322509059852,-0.22729415654533947,-1.2838199008315918,-0.4112661
2015-05-25,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.3759622235236689,-0.000206568010465079,0.19267966252417976,-0.0413322509059852,-0.21770241090060702,-1.284429050672113,0.0
2015-05-26,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.3160659761717481,-0.1906373430373134,-0.1546334320653854,-0.5744726893328974,-0.22654034176540128,-1.2853312251049789,-1.3218641
2015-05-27,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.21364816083758054,0.146278643548649,0.08859519057845357,-0.09632402605000667,-0.21801240326812762,-1.2857061712327498,1.290226
2015-05-28,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.09849291366163963,0.07547745796174386,0.03612945106730273,-0.10153864090950837,-0.2116849304102892,-1.285422077752907,-0.012630224
2015-05-29,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.16581579652313932,-0.039269291092895495,-0.11052383550919598,-0.7165193888109419,-0.22651962350494553,-1.2857287520604315,-1.5987575
2015-06-01,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.30028877537947907,0.04373899545726914,0.32281970049550773,-0.44013839034591823,-0.22967444381264307,-1.285919376846616,0.7133484
2015-06-02,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.35073774080893894,-0.10762905648714872,0.37113657955453905,-0.12360882985483994,-0.22176979363607519,-1.28534672485896,0.8630514
2015-06-03,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.6352105183450703,-0.11495331706510441,-0.7445170482588935,-0.036119864468083754,-0.21278110181760038,-1.2842854333538485,0.24189949
2015-06-04,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.0594342824653653,0.1584857445119085,-0.07135854444288789,-0.3101651170469051,-0.21392954493562233,-1.2837786822629262,-0.64830184
2015-06-05,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-1.263629152933777,0.03153189449400964,-1.4118380901273102,-0.4707833248990652,-0.21983440804532173,-1.283748223714339,-0.39152503
2015-06-08,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,1.9936192671856974,-0.007530828588420782,2.2287845468813208,-0.8913303805200976,-0.2379691142260214,-1.2838690045170917,-1.1009455
2015-06-09,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.7931377144720752,0.004676272374838725,-0.9084160675994523,-0.9783266063667763,-0.25505780293923735,-1.2836888830065945,-0.242877
2015-06-10,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.41654073919519097,0.009559112760142525,0.463745510359262,-0.179127777080653,-0.24522215199749192,-1.2830004340157446,1.9256234
2015-06-11,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.4926373551748576,0.029090474301357732,-0.562452448771248,-0.36557352567277585,-0.24304615257312837,-1.2829563289216612,-0.46326518
2015-06-12,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.6172398842732596,-0.0368278709002436,0.6894795517913072,-0.5506237370335022,-0.24691791204584837,-1.2829048659348226,-0.4672408
2015-06-15,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.7027837821753873,0.004676272374838726,0.7429139158210842,-0.8579874921491931,-0.2596700001611538,-1.2830975932779547,-0.8164823
2015-06-16,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-1.3107879684439245,-0.0026479882031169816,-1.4452231604738774,-0.7034097414715957,-0.26526574536355735,-1.2833291777752909,0.34438372
2015-06-17,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.08533231398438916,0.007117692567490625,0.10798868067679333,-0.5590002151915919,-0.265499516269001,-1.2836395320857545,0.31750202
2015-06-18,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.161005762128579,-0.01729650935902839,0.19107260391757153,0.14497668921506482,-0.24423419215156777,-1.2836726140760006,1.7526507
2015-06-19,-0.10157202105193536,-0.1777715072884621,11.119188982851384,0.11275022997866085,-0.6154444565587442,0.12329344666925783,0.2323784282016097,-0.2245219086227278,-1.2835150765628687,0.2409339
2015-06-22,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.7400721479275965,0.5124916724464341,0.7996870158692839,0.37492192959739573,-0.20444428797422137,-1.283244109800372,0.38741827
2015-06-23,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.9598386437172468,-0.009972248781072689,-1.1007419158731653,0.6116401566287232,-0.18089424671055968,-1.2823933962412224,0.6628871
2015-06-24,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.01666233351430141,0.07303603776909197,-0.01822177832111652,0.15938012940731816,-0.173685610446867,-1.2821665398556152,-0.85553527
2015-06-25,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.4966010538984643,0.00467627237483872,0.5721417660630229,0.10272605120387991,-0.17010843032012102,-1.2819685592897976,-0.11099577
2015-06-26,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.09849291366163948,0.05350467622787675,0.13571220775800075,-0.33020031219865553,-0.17882527049524888,-1.281562109674333,-0.8764267
2015-06-29,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.8819717622935154,0.1853413666310794,-1.2234817481625089,-1.1607866690039463,-0.2123208468759835,-1.281980112787397,-2.13539
2015-06-30,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.6238201841118848,-0.40059947960537684,0.8852159284681608,-1.2335488316661778,-0.2414943928022783,-1.2827105695981889,-0.22355914
2015-07-01,-0.10157202105193536,-0.1777715072884621,11.119188982851384,-0.49812093837371196,-0.3297982940184717,-0.8138981780839375,-0.943184073820976,-0.25710072396070366,-1.2833402040488116,0.6036639
2015-07-02,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.13578127941384904,0.5539958157215165,0.22356107577744574,-0.6028637851844366,-0.26018082084750604,-1.2835686315410424,0.7436156
2015-07-03,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.18555669603901487,-0.061242072826762604,-0.2831171141748131,-0.6028637851844366,-0.2623131027147135,-1.2836836318970313,0.0
2015-07-06,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.04627368278811486,0.012000532952794426,-0.07698211690290148,-0.739520629550124,-0.2674682422170049,-1.2835712549827014,-0.31425357
2015-07-07,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.18074666164445463,0.04373899545726914,0.3017291305895235,-0.3458078622851272,-0.2614269081202684,-1.2831579725854374,0.8082628
2015-07-08,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.09343249829826217,0.009559112760142525,-0.1345153554337121,-0.9836831823419925,-0.27475152814993087,-1.2837303667721407,-1.5144646
2015-07-09,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.3715753569645855,-0.009972248781072683,0.5660120270716933,-0.723727289996115,-0.2782445385795001,-1.2840134079169483,0.5445838
2015-07-10,-0.10157202105193536,-0.1777715072884621,11.119188982851384,-0.40270659071364656,-0.5861474142469214,-0.7229025368643521,0.12015976310289675,-0.25524565734183124,-1.2835596930326116,2.1040916
2015-07-13,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.2092612942784971,0.6492112032349406,0.37584269255963476,0.922059186473583,-0.20258758578359357,-1.2820509879746385,2.8087974
2015-07-14,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.7258148316105753,0.03641473487931345,1.2823298213864256,1.3830208946401343,-0.13427677519172765,-1.2799867007330534,2.177596
2015-07-15,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.26848399282612384,0.024207633916053933,0.41273652373133995,1.365380517333805,-0.08239528193964529,-1.2780248069582607,-0.037652254
2015-07-16,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,1.0679904232190858,-0.05147639205615501,1.436023041715368,1.8851585220606,-0.004231024631447408,-1.2756302048505055,3.051579
2015-07-17,9.845230897676876,-0.1777715072884621,-0.08993461677306268,0.0008851327220324314,4.538393570129419,-0.0037597420904508048,3.0044923849504976,0.2699357357248647,-1.268168089720406,16.258419
2015-07-20,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,1.965104634551655,-1.7092007028667962,1.3773258277170757,2.7034867251810972,0.4640407822825755,-1.261175438577087,-0.9690881
2015-07-21,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-3.5733143962912224,-2.678444519349601,-4.0347850863364965,2.7224705418405413,0.6136747840131287,-1.2542458123706968,0.3622651
2015-07-22,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.06120454790943017,-0.18819592284466147,0.0632119309383711,2.710283776910389,0.7206812696074958,-1.247076193552302,-0.0359416
2015-07-23,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.6121794689098822,-0.2370243266976995,-0.6864229777009491,1.7765443116478783,0.7487416497877875,-1.2409437132481522,-2.930516
2015-07-24,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.11604037989797347,0.24637687144737694,0.13187740045613514,1.0160836132987925,0.7155333102024517,-1.2356025994560398,-2.9582143
2015-07-27,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,1.1831456703950267,0.09989165988826286,1.3030254360010538,1.0794526577221604,0.68638800379893,-1.2294575196586228,0.53453445
2015-07-28,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.37925237344298157,-0.10762905648714872,0.3567439086265871,1.1057240498841205,0.6561093773821882,-1.2231759078428868,0.2111435
2015-07-29,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.0008851327220324314,-0.002647988203116976,-0.05736360224023623,1.1409812489508475,0.6261255124334543,-1.216972536503077,0.2683282
2015-07-30,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.0008851327220324314,0.03397331468666153,-0.05338265358567827,1.205756815716107,0.5997106793488584,-1.2108169544865341,0.47322512
2015-07-31,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-1.3623336505131551,-0.47384208538493394,-1.4310881646050155,0.8910950226576956,0.5539423296015221,-1.205032110314183,-1.0623574
2015-08-03,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,2.4706910054860245,0.6711839849688077,2.3939177209111726,1.0599119550353302,0.5249940254812843,-1.1987778010984904,1.0980964
2015-08-04,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-2.7847751322959695,-0.15889888053283865,-2.745951278636377,0.9005969080840428,0.4860680272584089,-1.1929357145490973,-0.51749945
2015-08-05,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.030496481995845846,-0.058800652634110696,0.0361603330663766,1.186630553617982,0.47380758597199585,-1.1860255121652836,1.8161654
2015-08-06,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.6698822829822613,-0.012413668973724586,0.6466160556035699,1.03449697429561,0.44920012000815507,-1.1794351150325855,-0.46635866
2015-08-07,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.7032069500108642,-0.0929805353312373,-0.6970326755728443,0.7558956815929564,0.40942700584828784,-1.1737489917200166,-0.85951686
2015-08-10,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,1.5088705124069741,0.03885615507196533,1.4682260959507607,0.6946318200913614,0.36816163439579264,-1.168948768626914,-0.18814206
2015-08-11,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.9225502779650373,0.014441953145446326,-0.9104522937280718,1.3692946557152104,0.3887912412809954,-1.163376067167781,4.0956616
2015-08-12,9.845230897676876,-0.1777715072884621,-0.08993461677306268,0.13358784613430733,0.4294833858962695,0.12755123810263605,1.3938531969170829,0.40041660307804733,-1.1577303879644598,0.16949177
2015-08-13,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.14826833028680547,-0.3444468151743832,-0.1537934054023454,1.1389139277391847,0.39134996536563343,-1.1532809506123325,-0.71730614
2015-08-14,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.4794767554976073,-0.17843024207405384,-0.4741465086534523,1.2097774326986006,0.3834038429133101,-1.1538192020212643,0.4166007
2015-08-17,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.4779568710223595,0.19998988778699084,0.4667166670052793,1.3277356246222383,0.38056779943136027,-1.153752513986377,0.68758726
2015-08-18,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.42793107342837644,-0.09786337571654112,-0.4239960751099278,1.0250548948549147,0.35947148231748427,-1.1541001448353692,-0.7750988
2015-08-19,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.27067742610566564,-0.009972248781072683,0.2638672508329508,1.1726160863587312,0.3478615879319825,-1.1541558055401746,0.7709861
2015-08-20,-0.10157202105193536,-0.1777715072884621,11.119188982851384,-0.15923549668451417,-1.9875226048291126,-0.15562332137072346,0.4079496961182196,0.3000380459873579,-1.1539063704400083,-2.097863
2015-08-21,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.008985317035905348,1.8894526611021067,-0.010278644745110225,-0.8933103050310924,0.17836207189744757,-1.154470362851411,-5.2172127
2015-08-24,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.2042008789151196,-0.3420053949817312,-0.1926026559941215,-1.5301874555293007,0.02120758165910834,-1.1565792866374032,-4.024667
2015-08-25,-0.10157202105193536,-0.1777715072884621,11.119188982851384,0.07875201414576392,-0.6081201959807885,0.08965057107408765,-1.6498712432119562,-0.11727113211722759,-1.159057371878157,-0.91246367
2015-08-26,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,0.5558237524460912,1.2790976129391312,0.5378219556441913,-0.23270140073819692,-0.12296735904856651,-1.1591461145732087,7.7179313
2015-08-27,-0.10157202105193536,-0.1777715072884621,-0.08993461677306268,-0.17020266308222284,0.11698160123682615,-0.1737502866246575,-0.04352241840325754,-0.11060225464439351,-1.1589675631127736,1.2459636
2015-08-28,-0.10157202105193536,-0.1777715072884621,11.119188982851384,-0.19871729571626542,-1.3039249508865804,-0.23065929561586793,-0.26200431275485825,-0.12055883214672368,-1.1588525574739785,-1.2381136
