,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-03-04,0,0,1,0,1,0,0,0,63.60249,-0.5630195,0.3629,0.0095,0.6667,34.0,-0.7789611012229533,0.7586674582593326,0.3241,0.0043,-44.0,-0.3534,1.2648670713572279,57.49514632184696,0.8916476620580625,0.8289704213511454,0.06267724070691705,62.92211135000001
2015-03-05,0,0,1,0,0,0,0,0,63.690823,0.13881922,0.3629,0.0041,0.875,11.0,-0.50290777289771,0.7455214357574861,0.0,-0.005399999999999999,-23.0,-0.3588,-0.013146022501846488,58.017336409000094,0.8581110471982214,0.8347985465205606,0.023312500677660775,62.95490860000001
2015-03-06,0,1,1,0,0,0,0,0,62.577892,-1.7473519,0.3629,0.0776,1.25,12.0,-0.014317497921434521,0.7330402715528186,0.0,0.0735,1.0,-0.2853,-0.012481164204667494,49.727979254953226,0.7332760578100448,0.8144940487784574,-0.08121799096841265,62.98284840000001
2015-03-09,0,0,1,0,0,0,0,0,63.061157,0.7722616,0.3629,0.1364,0.2917,1.0,-1.2414344864367777,0.7211695512481768,0.0,0.05879999999999999,-11.0,-0.2265,-0.011870720304641758,52.87647167912118,0.665665498513782,0.7847283387255224,-0.1190628402117404,63.05767940000002
2015-03-10,0,0,1,0,0,0,0,0,61.616047,-2.2916496,0.3629,0.128,0.9583,6.0,-0.36469740691923425,0.7098609099645858,0.0,-0.00839999999999999,5.0,-0.2349,-0.011308641283590992,44.00189005162603,0.4898289007914798,0.7257484511387139,-0.2359195503472341,63.07080865000002
2015-03-11,0,1,1,0,0,0,0,0,61.511475,-0.16968846,0.5096,0.0791,0.625,9.0,-0.7915783469741509,1.268196989614152,0.14670000000000005,-0.0489,3.0,-0.43050000000000005,0.5583360796495662,43.43380612683181,0.3381411629658402,0.6482269935041391,-0.31008583053829897,63.05640380000002
2015-03-12,0,0,1,0,0,0,0,0,62.633663,1.8243551,0.0855,0.0426,0.5417,6.0,-0.8858318010536625,-0.43122369057047927,-0.42410000000000003,-0.036500000000000005,-3.0,-0.04290000000000001,-1.6994206801846312,50.77787023198065,0.30496330383788006,0.5795742555708874,-0.2746109517330073,63.04095275000002
2015-03-13,0,0,1,0,0,0,0,0,61.576523,-1.6878068,0.081,0.029,0.5833,7.0,-0.8169165435189738,-0.444226083773555,-0.004500000000000004,-0.013599999999999998,1.0,-0.052000000000000005,-0.013002393203075724,44.868122203002734,0.19116363296739536,0.5018921310501889,-0.31072849808279357,62.98751475000002
2015-03-16,0,0,1,0,0,0,0,0,62.503555,1.5054822,0.081,0.0045,0.375,3.0,-1.0717199700043205,-0.4391693824932975,0.0,-0.0245,-4.0,-0.0765,0.005056701280257481,50.327661458373186,0.17377711438832932,0.436269127717817,-0.2624920133294877,62.98042835000001
2015-03-17,0,1,1,0,0,0,0,0,61.453377,-1.6801655,0.0247,0.0866,0.4583,4.0,-0.9435853100486101,-0.6619476703407998,-0.0563,0.08209999999999999,1.0,0.0619,-0.2227782878475023,44.90290193475755,0.07439994895586466,0.3638952919654265,-0.28949534300956187,62.90642800000002
2015-03-18,0,1,0,0,1,0,0,0,62.189907,1.1984944,0.2588,0.2308,1.125,8.0,-0.05499350379145825,0.3043562652761362,0.23409999999999997,0.1442,4.0,-0.02799999999999997,0.9663039356169361,49.050757982931636,0.05444701365742333,0.3020056363038259,-0.24755862264640255,62.88958435000002
2015-03-19,0,0,1,0,0,0,0,0,62.08998,-0.1606524,0.1834,0.0105,1.4167,7.0,0.3339005509745315,-0.010478681175767364,-0.07539999999999997,-0.2203,-1.0,-0.1729,-0.3148349464519036,48.51709530167141,0.030222508638331647,0.24764901077072704,-0.2174265021323954,62.867975750000014
2015-03-20,0,0,1,0,1,0,0,0,62.64762,0.8980751,0.703,-0.0181,0.75,7.0,-0.5634393177377398,2.073204620632984,0.5196,-0.0286,0.0,-0.7211,2.0836833018087515,51.67670476143931,0.055382882100424524,0.20919578503666653,-0.153812902936242,62.82894325000001
2015-03-23,0,0,1,0,0,0,0,0,62.34093,-0.48954487,0.703,0.2098,0.875,6.0,-0.38894935877462583,1.9806374743192814,0.0,0.2279,-1.0,-0.49319999999999997,-0.09256714631370278,49.86415794347357,0.04999898231032773,0.17735642449139877,-0.12735744218107103,62.774461250000016
2015-03-24,0,1,1,0,0,0,0,0,62.35948,0.029814243,0.1768,0.0669,1.5833,10.0,0.578178039572494,-0.10715711375848605,-0.5262,-0.14289999999999997,4.0,-0.10990000000000001,-2.0877945880777675,49.97844067928122,0.04669081031170208,0.15122330165545944,-0.10453249134375736,62.727178000000016
2015-03-25,0,1,1,0,0,0,0,0,61.086292,-2.0417213,0.0119,0.0851,1.2083,25.0,0.05906537437151689,-0.7572153054531165,-0.16490000000000002,0.018199999999999994,15.0,0.07319999999999999,-0.6500581916946305,42.77193804068277,-0.057998006044044814,0.10937904011555859,-0.16737704615960342,62.60996410000001
2015-03-26,0,0,1,0,1,0,1,0,60.956173,-0.21300316,0.2945,-0.0208,1.0417,12.0,-0.17187246711524223,0.3749671514385802,0.28259999999999996,-0.1059,-13.0,-0.31529999999999997,1.1321824568916967,42.10375485926161,-0.14973807576955522,0.05755561693853582,-0.20729369270809106,62.477648250000016
2015-03-27,0,1,1,0,0,0,0,0,60.909702,-0.07622242,0.4139,0.02,0.5,18.0,-0.9357126157515604,0.8504433902158639,0.1194,0.0408,6.0,-0.3939,0.4754762387772837,41.852287399684315,-0.2236148702750782,0.0013215194958130089,-0.2249363897708912,62.37135210000001
2015-03-30,0,0,1,0,0,0,0,0,61.021236,0.18309355,0.4139,0.4986,0.8333,3.0,-0.4618874155175332,0.8426126838917368,0.0,0.47859999999999997,-15.0,0.0847,-0.007830706324127079,42.7362836821566,-0.27004993297569513,-0.05295277099848862,-0.21709716197720652,62.18954760000001
2015-03-31,0,1,1,0,0,0,0,0,60.788895,-0.3807485,0.6002,0.0617,1.4583,15.0,0.398110566720373,1.5282498021832311,0.18629999999999997,-0.4369,12.0,-0.5385,0.6856371182914943,41.32682262983411,-0.32188751277845995,-0.1067397193544829,-0.21514779342397705,62.03086085000001
2015-04-01,0,1,1,0,0,0,1,0,60.57514,-0.35163164,0.2302,-0.1112,0.5833,19.0,-0.8666129935756107,0.05224032625135419,-0.37,-0.1729,4.0,-0.3414,-1.476009475931877,40.019149231606086,-0.37588444837573576,-0.16056866515873347,-0.2153157832170023,61.879493350000004
