,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-03-17,0,1,1,1,0,0,0,0,59.78851,-0.8175969,-0.7114,-0.0493,1.75,55.0,0.3828094512118783,-4.605726975858567,-0.6794,0.0632,34.0,0.6621,-3.57200209560508,34.72308538473844,-0.09764172008235761,1.243658805323296,-1.3413005254056536,65.75307475000001
2015-03-18,0,1,1,0,0,0,0,0,60.445652,1.0991096,0.079,0.0052,1.042,62.0,-0.589411129445031,-0.07198601240417794,0.7904,0.05449999999999999,7.0,-0.0738,4.533740963454389,37.81070143918722,-0.32811141836328517,0.9293047605859797,-1.2574161789492648,65.38207535000001
2015-03-19,0,0,1,0,0,0,0,0,60.744225,0.4939556,-0.0798,0.0042,0.708,29.0,-1.034374081749961,-0.973689972171662,-0.1588,-0.001,-33.0,0.08399999999999999,-0.9017039597674841,39.21745664243779,-0.48112189515474313,0.6472194294378351,-1.1283413245925782,65.02929010000001
2015-03-20,0,1,1,0,1,0,0,0,61.18494,0.7255316,0.0893,0.002,0.875,44.0,-0.7903928060487828,0.005625827242815362,0.1691,-0.0021999999999999997,15.0,-0.0873,0.9793157994144773,41.32720957349087,-0.5603622756021238,0.40570308842984326,-0.9660653640319671,64.67282610000002
2015-03-23,0,1,0,0,0,0,0,0,60.714226,-0.7693291,-0.0213,0.0026,1.208,58.0,-0.3224857332523792,-0.6329705590635519,-0.1106,0.0005999999999999998,14.0,0.023899999999999998,-0.6385963863063673,39.74059632494592,-0.6536091346352393,0.19384064381682672,-0.847449778452066,64.33825540000002
2015-03-24,1,1,0,0,0,0,0,0,62.611366,3.124702,0.0232,0.0135,2.375,64.0,1.2887747926051487,-0.3678661181264024,0.0445,0.0109,6.0,-0.009699999999999999,0.2651044409371495,48.34760781502053,-0.567878450007214,0.04149682505201854,-0.6093752750592326,64.07682695000003
2015-03-25,0,0,1,0,1,0,0,0,60.24994,-3.7715614,0.5674,0.0069,1.333,38.0,-0.16686022523920852,2.6505906352557727,0.5442,-0.0066,-26.0,-0.5605,3.018456753382175,40.57831927072215,-0.6826148486603927,-0.10332550969046372,-0.579289338969929,63.67268495000003
2015-03-26,0,1,0,0,0,0,0,0,59.75137,-0.8275032,0.0231,0.0024,1.292,64.0,-0.22273580960228292,-0.3899737677140883,-0.5443,-0.0045000000000000005,26.0,-0.0207,-3.040564402969861,39.14793856324959,-0.8045009177059299,-0.24356059129355698,-0.5609403264123729,63.21004295000002
2015-03-27,0,0,1,0,0,0,0,0,59.252792,-0.83441734,0.0567,0.0076,0.792,34.0,-0.9179317266617917,-0.1936231917803535,0.033600000000000005,0.0052,-30.0,-0.0491,0.1963505759337348,37.7161572856711,-0.930600203508483,-0.38096851373654217,-0.5496316897719409,62.78047180000002
2015-03-30,0,0,1,0,1,0,0,0,60.36709,1.8805742,0.1857,0.0227,1.583,25.0,0.22683531953135014,0.5189154059919022,0.129,0.015100000000000002,-9.0,-0.163,0.7125385977722557,42.75529285275345,-0.9299009407781966,-0.4907549991448731,-0.43914594163332354,62.36847280000002
