,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-02-18,0,1,1,0,0,0,0,0,28.67544,0.69231987,0.1096,0.0086,0.9583,326.0,-1.15620286558908,-0.582905403629976,0.0374,0.0054,95.0,-0.101,0.2465801643892872,75.85643132594394,1.2038672295895623,1.0671427181432707,0.1367245114462916,26.666394599999997
2015-02-19,0,0,1,0,0,0,0,0,28.616396,-0.2058804,0.1824,0.0061,0.9583,304.0,-1.118268543720566,-0.11928489874709218,0.0728,-0.0024999999999999996,-22.0,-0.1763,0.4636205048828838,74.79984852858472,1.200101347839496,1.0937344440825156,0.10636690375698032,26.850099399999994
2015-02-20,0,0,1,0,0,0,0,0,28.849194,0.8135438,0.1387,0.0082,1.0,291.0,-1.0116075114168932,-0.39431745078872327,-0.04370000000000002,0.0021000000000000003,-13.0,-0.13049999999999998,-0.2750325520416311,76.20702337292173,1.2020452826753214,1.1153966118010767,0.08664867087424466,27.039008599999995
2015-02-23,0,0,0,0,0,0,0,0,29.630056,2.7066708,0.0249,0.002,1.5,138.0,-0.08843616263430669,-1.1014495645745415,-0.11379999999999998,-0.006200000000000001,-153.0,-0.022899999999999997,-0.7071321137858182,80.20071207767823,1.2521607725589412,1.1427494439526495,0.10941132860629166,27.265629899999993
2015-02-24,0,1,1,0,1,0,0,0,29.445148,-0.62406063,0.2982,0.0178,1.5833,331.0,0.06645493024825963,0.6608878075305834,0.27330000000000004,0.0158,193.0,-0.28040000000000004,1.762337372105125,76.90865945016581,1.2624049110995657,1.1666805373820328,0.09572437371753284,27.526943099999993
2015-02-25,0,0,1,0,0,0,0,0,28.692148,-2.5573134,0.1878,-0.0102,1.5833,328.0,0.06561632153292014,-0.060844204603443496,-0.11040000000000003,-0.028,-3.0,-0.198,-0.7217320121340269,65.17591433871662,1.1959761887470712,1.1725396676550406,0.02343652109203065,27.682148049999995
2015-02-26,0,0,1,0,0,0,1,0,29.054163,1.2617469,0.1055,-0.0321,1.25,265.0,-0.5651922914008821,-0.5964129974519482,-0.0823,-0.021899999999999996,-63.0,-0.1376,-0.5355687928485047,67.72512233548989,1.159180224639023,1.169867779051837,-0.010687554412813993,27.81562145
2015-02-27,0,1,1,0,1,0,1,0,28.618626,-1.4990509,0.22,-0.0251,1.7083,361.0,0.318637228762473,0.167184646642245,0.1145,0.006999999999999996,96.0,-0.2451,0.7635976440941932,61.858253527105965,1.0823977544730141,1.1523737741360724,-0.06997601966305833,27.946624099999998
2015-03-02,0,0,0,0,0,0,0,0,28.75897,0.4904151,0.0,-0.0023,0.5417,208.0,-1.8590040505815537,-1.2797419896350686,-0.22,0.0228,-153.0,-0.0023,-1.4469266362773137,62.97138764512297,1.0211010641210372,1.1261192321330653,-0.10501816801202812,28.068333899999992
2015-03-03,0,1,1,0,1,0,0,0,28.819124,0.20916462,0.5088,0.0095,0.8333,300.0,-1.2655624111998136,2.0050171758623447,0.5088,0.0118,92.0,-0.4993,3.2847591654974133,63.463572609599396,0.9662387219464534,1.094143130095743,-0.1279044081492895,28.192829199999995
2015-03-04,0,1,1,0,0,0,0,0,28.636444,-0.6338954,0.2004,0.013,0.4583,354.0,-1.8666895744194907,0.014971273677445697,-0.3084,0.0034999999999999996,54.0,-0.18739999999999998,-1.990045902184899,60.81966599754999,0.8976713744085707,1.0548487789583085,-0.15717740454973783,28.29809414999999
2015-03-05,0,0,1,0,0,0,0,0,28.161917,-1.6570628,0.4805,0.004,0.7917,312.0,-1.2231624557200307,1.7568736168121473,0.2801,-0.009,-42.0,-0.4765,1.7419023431347016,54.471535827308536,0.795866639164835,1.0030523509996139,-0.20718571183477885,28.370164299999992
2015-03-06,0,1,1,0,0,0,0,0,28.204247,0.15029907,-0.4467,-0.003,0.9583,394.0,-0.9029283490049084,-3.486834063615865,-0.9272,-0.007,82.0,0.4437,-5.243707680428012,54.92352060165355,0.7104121413053299,0.9445243090607571,-0.2341121677554272,28.455601699999995
2015-03-09,0,0,0,0,0,0,0,0,28.324545,0.42654276,0.0272,0.0016,2.0833,352.0,1.1121251087849848,-0.8756016835568602,0.4739,0.0046,-42.0,-0.025599999999999998,2.611232380059005,56.2527097426711,0.6449611684375647,0.8846116809361186,-0.23965051249855396,28.538253899999994
2015-03-10,0,1,1,0,0,0,0,0,27.73863,-2.0685852,0.134,0.0014,1.5417,2106.0,0.13029666597143433,-0.28630209431192105,0.1068,-0.0002000000000000001,1754.0,-0.1326,0.5892995892449391,48.71769028000838,0.5395922732455816,0.8156077993980112,-0.27601552615242964,28.565990049999993
2015-03-11,0,0,1,0,0,0,0,0,27.232912,-1.8231511,0.0814,-0.0037,4.0,871.0,3.809369276890263,-0.5700292276235486,-0.05260000000000001,-0.0051,-1235.0,-0.0851,-0.2837271333116275,43.323536645937644,0.41054691919778463,0.7345956233579659,-0.3240487041601813,28.53658254999999
2015-03-12,0,0,1,0,0,0,1,0,27.72526,1.8079162,0.0929,-0.0272,4.0,664.0,3.312901003707969,-0.4995618147292494,0.011499999999999996,-0.0235,-207.0,-0.1201,0.0704674128942992,49.21861537712017,0.3440400358931228,0.6564845058649973,-0.31244446997187447,28.514192499999996
2015-03-13,0,0,1,0,0,0,0,0,27.533672,-0.69103837,0.0801,-0.0051,4.0,445.0,2.970896975911734,-0.5641956944897317,-0.012799999999999992,0.022099999999999998,-219.0,-0.0852,-0.06463387976048235,47.16287644267037,0.2727294460003762,0.5797334938920731,-0.3070040478916969,28.475316999999997
2015-03-16,0,0,1,0,0,0,0,0,27.83665,1.100409,0.0327,-0.0015,1.0,138.0,-0.7610288851474047,-0.8191870674971354,-0.047400000000000005,0.0036000000000000003,-307.0,-0.0342,-0.2549913730074037,50.67170499217982,0.23792048302457403,0.5113708917185733,-0.2734504086939993,28.451590399999994
2015-03-17,0,1,1,0,0,0,0,0,28.30227,1.6726732,0.1019,-0.0054,1.5833,334.0,-0.029875659312161407,-0.4213724324420632,0.06920000000000001,-0.0039000000000000003,196.0,-0.1073,0.39781463505507225,55.556399743411745,0.2450806347327088,0.4581128403214004,-0.21303220558869163,28.442790599999995
2015-03-18,0,0,1,0,0,0,0,0,28.62085,1.1256337,0.1613,0.0056,1.3333,306.0,-0.34263153212436975,-0.08048133392499283,0.059399999999999994,0.011,-28.0,-0.1557,0.34089109851707033,58.578693556856976,0.273311287669479,0.42115252979101614,-0.14784124212153715,28.440061099999998
2015-03-19,0,0,1,0,1,0,0,0,28.403633,-0.75892806,0.2341,0.0076,1.125,245.0,-0.6008868684960467,0.33694772587417815,0.0728,0.002,-61.0,-0.2265,0.417429059799171,55.79279343449473,0.2749868101963564,0.3919193858720842,-0.11693257567572779,28.429422949999996
2015-03-20,0,0,1,0,0,0,0,0,28.0483,-1.25103,0.1796,-0.0062,1.0833,222.0,-0.6461337807356464,0.01910766939325911,-0.05449999999999999,-0.0138,-23.0,-0.18580000000000002,-0.31784005648091906,51.479705348032155,0.24482013627643084,0.36249953595295353,-0.11767939967652269,28.38937825
2015-03-23,0,0,1,0,0,0,0,0,28.340141,1.0405064,0.0968,0.004,0.7083,129.0,-1.1076494616859616,-0.4630107134263148,-0.08280000000000001,0.0102,-93.0,-0.0928,-0.48211838281957387,54.585014525584874,0.24167606826194543,0.3383348424147519,-0.09665877415280649,28.3248825
2015-03-24,0,1,1,0,1,0,0,0,28.224297,-0.40876865,0.2488,0.0097,0.75,268.0,-1.0349627936384156,0.4330165910273988,0.152,0.0057,139.0,-0.23909999999999998,0.8960273044537136,53.131415161293425,0.2272175070738207,0.3161113753465657,-0.08889386827274498,28.263839949999998
2015-03-25,0,0,1,0,0,0,0,0,27.48689,-2.6126802,0.1606,0.0056,1.125,253.0,-0.5465336354345963,-0.09247047409364985,-0.0882,-0.0041,-15.0,-0.155,-0.5254870651210487,44.929404157012506,0.1544757111905426,0.28378424251536105,-0.12930853132481845,28.20357705
2015-03-26,0,1,1,0,0,0,0,0,27.67849,0.69702864,0.1358,-0.0064,1.2917,303.0,-0.3277734461846118,-0.23962184037863588,-0.02479999999999999,-0.012,50.0,-0.1422,-0.14715136628498604,47.20972431425273,0.11100819918865668,0.24922903385002018,-0.1382208346613635,28.1347934
2015-03-27,0,1,1,0,0,0,0,0,27.45793,-0.7968426,0.1089,0.0046,1.4167,332.0,-0.1584584084395064,-0.4027103330022013,-0.026900000000000007,0.011,29.0,-0.1043,-0.16308849262356545,44.90465824431495,0.058092875549697,0.21100180218995554,-0.15290892664025854,28.076758600000005
2015-03-30,0,0,1,0,0,0,0,0,28.153006,2.531445,0.0631,-0.0025,1.25,227.0,-0.35961289122948437,-0.6816568879018862,-0.045799999999999993,-0.0071,-105.0,-0.0656,-0.27894655489968484,52.736563621986186,0.07142063195165704,0.18308556814229585,-0.1116649361906388,28.046460400000008
2015-03-31,0,0,1,0,0,0,0,0,27.72081,-1.5351772,0.0762,0.0123,1.5417,454.0,0.030086291349137904,-0.5888036225292704,0.0131,0.0148,227.0,-0.0639,0.09285326537261573,48.15294440187518,0.04657152221585292,0.15578275895700727,-0.10921123674115435,27.99154470000001
2015-04-01,0,0,1,0,0,0,0,0,27.680704,-0.14466047,0.1018,0.0085,1.2083,434.0,-0.39483756127601577,-0.4308680062517402,0.025599999999999998,-0.0037999999999999996,-20.0,-0.0933,0.15793561627753022,47.73829892345749,0.023372777867674444,0.1293007627391407,-0.10592798487146626,27.94375770000001
2015-04-02,0,0,1,0,0,0,0,0,27.91909,0.8611679,0.1352,0.0069,0.9167,335.0,-0.7555271301590025,-0.23350087423392268,0.033399999999999985,-0.0016000000000000007,-99.0,-0.1283,0.19736713201781753,50.46848220260157,0.02394731402944572,0.1082300729972017,-0.08428275896775599,27.931616350000006
2015-04-03,0,0,1,0,0,0,0,0,27.91909,0.0,0.1401,0.0034,0.0417,309.0,-1.8079269893540257,-0.1940701077315662,0.0049000000000000155,-0.0035,-26.0,-0.13670000000000002,0.039430766502356496,50.46848220260157,0.02412454533534003,0.09140896746482938,-0.06728442212948935,27.917358500000006
2015-04-06,0,0,1,0,0,0,0,0,28.371334,1.6198516,0.1302,-0.0185,0.75,125.0,-0.8828469650723535,-0.26362029631879647,-0.009899999999999992,-0.0219,-184.0,-0.1487,-0.06955018858723028,55.57470768985634,0.06006492262246255,0.085140158496356,-0.02507523587389346,27.919697950000007
2015-04-07,0,1,1,0,0,0,0,0,28.072811,-1.0522127,0.1479,0.0141,1.375,245.0,-0.07933509277133287,-0.1586107308954462,0.017699999999999994,0.0326,120.0,-0.1338,0.10500956542335027,51.7800672564219,0.06372503676339747,0.0808571341497643,-0.017132097386366826,27.93640700000001
2015-04-08,0,1,1,0,0,0,0,0,27.981468,-0.3253758,0.1075,-0.0079,1.7917,387.0,0.4627460948311039,-0.38775230486447276,-0.040400000000000005,-0.022,142.0,-0.1154,-0.22914157396902657,50.64067032430864,0.05857981522978761,0.07640167036576896,-0.01782185513598135,27.97383480000001
2015-04-09,0,1,1,0,0,0,0,0,28.195333,0.7643342,0.0434,-0.0039,2.125,556.0,0.8858814594061428,-0.7647380261234246,-0.06409999999999999,0.004000000000000001,169.0,-0.0473,-0.3769857212589518,53.23532454071738,0.07094153835610939,0.07530964396383705,-0.004368105607727657,27.997338450000008
2015-04-10,0,0,1,0,0,0,0,0,28.315643,0.4266739,0.0541,-0.0056,2.0,659.0,0.7305216863377194,-0.6908163453416687,0.010700000000000001,-0.0017000000000000001,103.0,-0.0597,0.07392168078175587,54.678635490523,0.08941557740543615,0.07813083065215687,0.011284746753279284,28.036437000000006
2015-04-13,0,0,1,0,0,0,0,0,28.259947,-0.19669533,0.0699,0.016,1.875,158.0,0.5452263972915836,-0.6009952964357187,0.0158,0.0216,-501.0,-0.0539,0.08982104890595,53.850054263271495,0.09842757292949145,0.08219017910762379,0.01623739382186766,28.057601850000008
2015-04-14,0,1,1,0,1,0,0,0,28.137417,-0.43358207,0.2305,0.0113,1.5417,379.0,0.10077439747165513,0.36064564283755685,0.16060000000000002,-0.004700000000000001,221.0,-0.2192,0.9616409392732755,51.98372639756964,0.09459209850612282,0.08467056298732359,0.009921535518799235,28.04935920000001
2015-04-15,0,1,1,0,0,0,0,0,28.24435,0.38003922,0.1276,0.017,1.0833,433.0,-0.48906175109775185,-0.2614614423940494,-0.10290000000000002,0.005700000000000002,54.0,-0.11059999999999999,-0.6221070852316062,53.498415657557445,0.09903939235098846,0.08754432886005656,0.011495063490931906,28.030534200000012
2015-04-16,0,0,1,0,1,0,0,0,28.108452,-0.48114657,0.2238,0.0219,1.25,358.0,-0.26520211561497464,0.3416831922170086,0.09620000000000001,0.004899999999999998,-75.0,-0.2019,0.603144634611058,51.28427448996913,0.09055421923968865,0.08814630693598298,0.00240791230370567,28.015775150000014
2015-04-17,0,1,1,0,0,0,0,0,27.792103,-1.1254668,0.0894,0.0082,1.3333,378.0,-0.1485960340095203,-0.46870038835151856,-0.13440000000000002,-0.013699999999999999,20.0,-0.0812,-0.8103835805685271,46.46352438546543,0.0576385170101581,0.08204474895081801,-0.02440623194065991,28.00296530000001
2015-04-20,0,0,1,0,0,0,0,0,28.427023,2.2845626,0.0837,0.0023,1.2083,149.0,-0.294838611419675,-0.47906129015912474,-0.005699999999999997,-0.005900000000000001,-229.0,-0.0814,-0.010360901807606182,55.5039536459435,0.08184190110941358,0.08200417938253712,-0.00016227827312353948,28.007309400000008
2015-04-21,0,1,1,0,0,0,0,0,28.273312,-0.5407512,0.1089,0.0189,0.75,241.0,-0.865690683420444,-0.30072638383666533,0.0252,0.0166,92.0,-0.09,0.1783349063224594,53.163379110454144,0.08761014903778275,0.08312537331358624,0.004484775724196505,28.009760150000012
2015-04-22,0,0,1,0,0,0,0,0,28.654264,1.3474107,0.0961,0.0128,1.0833,301.0,-0.4098149467925176,-0.3533200168873227,-0.012799999999999992,-0.0060999999999999995,60.0,-0.0833,-0.05259363305065734,57.90158859040354,0.12152035867923772,0.09080437038671654,0.030715988292521174,28.06812885000001
