,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-02-18,0,0,1,0,0,0,0,0,37.554634,0.5930662,0.5272,-0.017,0.4167,16.0,-1.5575099286480172,1.8641536456437688,-0.09340000000000004,-0.0508,0.0,-0.5442,-0.5784357951846235,54.6897686735875,0.12564093144659694,0.013326064158259814,0.11231486728833712,36.9457663
2015-02-19,0,1,1,0,0,0,1,0,37.563152,0.022685528,0.1366,-0.0523,1.25,17.0,0.5340133104454177,0.10043444603119582,-0.3906,-0.0353,1.0,-0.1889,-1.763719199612573,54.78420429364348,0.14659608595854934,0.039980068518317716,0.10661601744023162,36.9483208
2015-02-20,0,1,1,0,0,0,0,0,37.27363,-0.7708013,0.138,0.0906,0.4167,20.0,-1.5144321154213893,0.1053762982487821,0.0014000000000000123,0.1429,3.0,-0.04740000000000001,0.004941852217586279,50.90096469265431,0.13824755931168653,0.059633566676991476,0.07861399263469505,36.93043815
2015-02-23,0,0,1,0,0,0,0,0,37.282143,0.0228405,0.138,0.0,0.875,4.0,-0.3643708959222015,0.10396661947520763,0.0,-0.0906,-16.0,-0.138,-0.001409678773574466,51.01092193582895,0.130810319809882,0.07386891730356958,0.056941402506312425,36.92532855
2015-02-24,0,1,1,0,0,0,0,0,37.3673,0.22841692,0.6042,0.0428,0.4167,6.0,-1.458218627972145,2.1233896363988336,0.46619999999999995,0.0428,2.0,-0.5614,2.019423016923626,52.164958169802965,0.13028585786619118,0.08515230541609389,0.045133552450097286,36.94576705
2015-02-25,0,1,1,0,0,0,0,0,37.239563,-0.34184456,0.6487,0.0133,1.125,14.0,0.29840327644596193,2.1456801803574432,0.044500000000000095,-0.0295,8.0,-0.6354000000000001,0.022290543958609632,50.25264020621084,0.11820036935912981,0.09176191820470107,0.026438451154428735,36.9900494
2015-02-26,0,1,1,0,0,0,0,0,37.37582,0.36587715,0.7995,0.0042,1.5833,17.0,1.3965632620367978,2.511774535781225,0.15079999999999993,-0.0091,3.0,-0.7953,0.3660943554237819,52.262952772241455,0.11825417329964694,0.09706036922369024,0.021193804075956696,37.033905399999995
2015-02-27,0,1,0,0,0,0,0,0,37.3162,-0.15949011,0.0271,0.0107,0.5833,18.0,-1.0578627530927258,-0.5072529315815154,-0.7724,0.0065,1.0,-0.016399999999999998,-3.0190274673627404,51.28636054339726,0.11219269008153532,0.10008683339525926,0.012105856686276062,37.116082399999996
2015-03-02,0,0,0,0,0,0,0,0,37.495033,0.47923326,0.0271,0.0,1.5833,8.0,1.3704488134447457,-0.49976030300295626,0.0,-0.0107,-10.0,-0.0271,0.007492628578559146,54.059401859040214,0.1204309959353651,0.10415566590328043,0.016275330032084673,37.17356415
2015-03-03,0,0,0,0,0,0,0,0,36.941513,-1.476264,0.0271,0.0028,0.9167,32.0,-0.25914598773981734,-0.4925917115058334,0.0,0.0028,24.0,-0.0243,0.007168591497122845,45.43770933292641,0.08135763447114641,0.09959605961685362,-0.018238425145707213,37.188040799999996
2015-03-04,0,0,0,0,0,0,0,0,37.137356,0.53019524,0.0271,0.0058,0.6667,11.0,-0.8609244830612289,-0.48572437367658855,0.0,0.0029999999999999996,-21.0,-0.0213,0.006867337829244868,48.563447298554365,0.06544025287416133,0.09276489826831516,-0.02732464539415383,37.2387096
2015-03-05,0,0,1,0,0,0,0,0,37.299175,0.4356742,0.0271,0.1364,0.9583,10.0,-0.13500580715222374,-0.47913769332402273,0.0,0.1306,-1.0,0.1093,0.006586680352565821,51.05830140560796,0.06513225016570345,0.08723836864779282,-0.022106118482089362,37.26596045
2015-03-06,0,1,0,0,0,0,0,0,36.089935,-3.242004,0.0,0.0031,0.4167,13.0,-1.4442627981853555,-0.5817157115666352,-0.0271,-0.1333,3.0,0.0031,-0.10257801824261242,36.72365763437532,-0.03231490010634275,0.0633277148969657,-0.09564261500330845,37.2404137
2015-03-09,0,0,0,0,0,0,0,0,36.353916,0.7314682,0.0,0.0051,0.5,5.0,-1.204834471435815,-0.5735233544969446,0.0,0.0020000000000000005,-8.0,0.0051,0.00819235706969057,40.641511425372215,-0.08723580815303222,0.03321501028696612,-0.12045081843999834,37.210183
2015-03-10,0,1,1,0,0,0,0,0,35.613056,-2.0379484,0.0,-0.0635,0.5833,10.0,-0.9787824102527932,-0.5656693503925748,0.0,-0.0686,5.0,-0.0635,0.00785400410436976,34.23495345587874,-0.18837081237020215,-0.011102154244467533,-0.1772686581257346,37.11778700000001
2015-03-11,0,1,1,0,1,0,0,0,35.314983,-0.8369148,0.1684,0.0463,0.9583,15.0,-0.053078377847848864,0.1388189373735177,0.1684,0.10980000000000001,5.0,-0.12209999999999999,0.7044882877660925,32.046172740534715,-0.2892388662455332,-0.06672949664468067,-0.22250936960085252,37.03731195
2015-03-12,0,0,1,0,0,0,0,0,35.442722,0.36170483,0.3198,0.0066,1.0,14.0,0.050383172258019554,0.7676327683596327,0.15139999999999998,-0.0397,-1.0,-0.3132,0.628813830986115,33.99378673663379,-0.35478036866928164,-0.12433967104960086,-0.23044069761968078,36.940657050000006
