,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-02-18,0,1,1,0,0,0,0,0,37.43918,-0.11473894,0.0867,-0.0004,1.0833,184.0,-0.41133652419108874,0.2783971243663144,0.0303,-0.0002,24.0,-0.0871,0.24888639591365988,49.446786294388325,-0.6799610728915013,-1.1260068894876167,0.4460458165961154,36.852649699999986
2015-02-19,0,0,1,0,0,0,0,0,37.41338,-0.06891489,0.1052,0.0001,0.5417,186.0,-0.9824484754094506,0.4279821447304118,0.018500000000000003,0.0005,2.0,-0.1051,0.14958502036409738,49.223879451356616,-0.5989622786120776,-1.020597967312509,0.42163568870043133,36.710868199999986
2015-02-20,0,0,1,0,0,0,0,0,37.71869,0.8160949,0.0983,0.0004,0.0,143.0,-1.5079686144853397,0.36305046616897035,-0.006900000000000003,0.00030000000000000003,-43.0,-0.0979,-0.06493167856144144,51.98249348415135,-0.504320690175355,-0.9173425118850782,0.41302182170972324,36.58221759999999
2015-02-23,0,0,1,0,0,0,0,0,37.97241,0.6726742,0.1989,0.0003,0.0833,72.0,-1.361276137641829,1.1957813063505838,0.1006,-0.00010000000000000005,-71.0,-0.1986,0.8327308401816134,54.20893125702831,-0.40418428111324545,-0.8147108657307116,0.41052658461746616,36.47351179999999
2015-02-24,0,1,1,0,0,0,0,0,37.920803,-0.13590455,0.0368,0.0012,0.1667,190.0,-1.228917313307199,-0.20075034323789695,-0.1621,0.0009,118.0,-0.0356,-1.3965316495884808,53.66388711164504,-0.32524053861600066,-0.7168168003077694,0.39157626169176873,36.54796994999999
2015-02-25,0,0,1,0,1,0,0,0,37.834812,-0.2268076,0.1237,0.0005,1.7917,147.0,0.49120122603425664,0.5500155017543992,0.0869,-0.0006999999999999999,-43.0,-0.1232,0.7507658449922961,52.712830777422106,-0.2665432641396279,-0.6267620930741411,0.3602188289345132,36.68089854999998
2015-02-26,0,1,1,0,0,0,0,0,37.890705,0.14775991,0.0318,-0.0033,0.5417,155.0,-0.833323765714287,-0.25779670472243826,-0.09190000000000001,-0.0038,8.0,-0.0351,-0.8078122064768374,53.292262212941466,-0.21305914010099514,-0.5440215024795119,0.33096236237851673,36.78160729999998
2015-02-27,0,0,1,0,0,0,0,0,37.71439,-0.46533346,0.0368,-0.0161,0.0,168.0,-1.3665132057205793,-0.21045296735760713,0.0049999999999999975,-0.012799999999999999,13.0,-0.0529,0.047343737364831134,51.16251929690914,-0.1827926139727083,-0.47177572477815116,0.28898311080544287,36.942247049999985
2015-03-02,0,0,1,0,0,0,0,0,37.740204,0.06842613,0.0368,0.0006,1.375,182.0,0.09737169647709164,-0.20788203778826958,0.0,0.0167,14.0,-0.036199999999999996,0.002570929569337549,51.468320419596004,-0.15493718052208294,-0.40840801592693754,0.2534708354048546,37.06660224999998
2015-03-03,0,0,1,0,0,0,0,0,37.22415,-1.3673723,0.0368,0.0006,0.3333,184.0,-1.0019972495173861,-0.20540313916872902,0.0,0.0,2.0,-0.036199999999999996,0.002478898619540565,45.35427602272546,-0.17251415795509928,-0.36122924433256987,0.1887150863774706,37.15149044999998
2015-03-04,0,1,1,0,0,0,1,0,37.03064,-0.51986575,0.0263,-0.0421,0.5,223.0,-0.8067574306512325,-0.2989083958684165,-0.010499999999999999,-0.0427,39.0,-0.0684,-0.09350525669968748,43.278165895404584,-0.1997560159672318,-0.32893459865950225,0.12917858269227045,37.21645474999998
2015-03-05,0,1,1,0,1,0,0,0,37.077946,0.12774467,0.225,-0.0009,0.1667,259.0,-1.1373178277871294,1.5022387756243218,0.19870000000000002,0.0412,36.0,-0.22590000000000002,1.8011471714927383,43.953591367368375,-0.21504923217654692,-0.3061575253629112,0.09110829318636426,37.25773779999998
2015-03-06,0,0,1,0,0,0,0,0,36.432877,-1.7397344,-0.2404,-0.0147,0.5,190.0,-0.7644381804574393,-2.5451015088878814,-0.46540000000000004,-0.0138,-69.0,0.2257,-4.047340284512203,37.411624198797625,-0.27603888895391293,-0.3001337980811115,0.024094909127198583,37.26847514999998
2015-03-09,0,0,1,0,1,0,0,0,36.85431,1.1567473,0.3163,-0.0109,0.375,90.0,-0.8827053302976853,2.1090741805041158,0.5567,0.0037999999999999996,-100.0,-0.32720000000000005,4.654175689391997,43.344473601851824,-0.28705847886263314,-0.2975187342374158,0.010460255374782679,37.30241914999998
2015-03-10,0,1,0,0,0,0,0,0,36.14906,-1.9136488,0.0113,-0.0043,0.1667,199.0,-1.0834296607887368,-0.40496312397364764,-0.30500000000000005,0.0066,109.0,-0.0156,-2.5140373044777635,37.02023741228762,-0.3486799982627673,-0.3077509870424861,-0.0409290112202812,37.29085264999998
2015-03-11,0,0,1,0,0,0,0,0,36.106052,-0.11895895,0.0582,-0.0017,0.375,180.0,-0.8426944259407092,-0.01398993043218147,0.046900000000000004,0.0026,-19.0,-0.0599,0.39097319354146615,36.6688690141466,-0.39641624282683097,-0.32548403819935506,-0.0709322046274759,37.28652974999998
2015-03-12,0,0,1,0,1,0,1,0,35.28038,-2.2868037,0.2456,-0.0259,1.0833,163.0,-0.07231189004195848,1.5115005421018446,0.1874,-0.0242,-17.0,-0.2715,1.5254904725340261,30.653681928931753,-0.4951644430656046,-0.35942011917260497,-0.13574432389299962,37.21060574999998
2015-03-13,0,1,1,0,0,0,0,0,35.59,0.8776188,0.0891,-0.0012,0.3333,167.0,-0.8800028488608345,0.20980705930649995,-0.15650000000000003,0.0247,4.0,-0.0903,-1.3016934827953446,34.962159806495876,-0.5421893356393923,-0.39597396246596245,-0.14621537317342986,37.11685674999998
2015-03-16,0,0,1,0,0,0,0,0,35.74481,0.4349947,0.1756,0.0012,0.875,122.0,-0.28112189568836216,0.91835877544392,0.08650000000000001,0.0024,-45.0,-0.1744,0.70855171613742,37.06753682563278,-0.5605038886742477,-0.4288799477076195,-0.13162394096662822,37.030848249999984
