,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-02-18,0,1,1,0,0,0,0,0,44.60406,-1.2146413,0.1999,0.069,1.375,89.0,0.19403121090865935,1.4322063982211526,0.06139999999999998,-0.06919999999999998,70.0,-0.1309,0.29819939284515673,51.95707482921381,0.2723206303135868,-0.17988607418443475,0.45220670449802153,43.13528345000002
2015-02-19,0,0,1,0,0,0,1,0,44.49888,-0.2358079,0.0427,-0.0261,0.375,43.0,-1.2770183846867897,0.4977157626109292,-0.1572,-0.0951,-46.0,-0.0688,-0.9344906356102234,51.154175108720004,0.29376161408927715,-0.08515653652969236,0.3789181506189695,43.19688975000001
2015-02-20,0,0,1,0,0,0,1,0,44.927116,0.96235275,0.0533,-0.043,0.75,64.0,-0.6973331448126924,0.5507361122381921,0.010599999999999998,-0.016899999999999995,21.0,-0.0963,0.053020349627262875,54.25378121443901,0.3413736713028399,0.00014950503681408767,0.3412241662660258,43.31409135000001
2015-02-23,0,0,1,0,0,0,0,0,44.58903,-0.75250864,-0.0391,-0.1639,1.125,26.0,-0.1264946115247454,-0.00486270198478535,-0.09240000000000001,-0.1209,-38.0,-0.1248,-0.5555988142229774,51.476518747160846,0.3478164435208413,0.06968289273361952,0.2781335507872218,43.41100750000001
2015-02-24,0,1,0,0,1,0,0,1,45.693436,2.4768353,-0.0372,-0.0233,3.0417,180.0,2.5274738457727617,0.006638703535693226,0.0019000000000000059,0.1406,154.0,0.013899999999999996,0.011501405520478576,58.881304466470084,0.4370012429107675,0.14314656276904913,0.29385468014171834,43.584556000000006
2015-02-25,1,1,0,0,0,0,0,0,45.933838,0.5261421,0.0514,0.0453,2.0417,263.0,1.0810398571874964,0.5452940271795127,0.0886,0.0686,83.0,-0.006100000000000001,0.5386553236438195,60.30143844088256,0.5210726698640116,0.21873178418804162,0.30234088567596995,43.82459340000001
2015-02-26,0,0,1,0,0,0,0,0,46.26439,0.7196665,-0.0617,0.0053,1.7917,152.0,0.7144794503071699,-0.1585311084757293,-0.1131,-0.04,-111.0,0.067,-0.703825135655242,62.23291673017549,0.6073712673930274,0.2964596808290388,0.3109115865639886,44.04659870000001
2015-02-27,0,0,0,0,1,0,0,0,46.03903,-0.48717856,0.0379,0.0479,0.875,120.0,-0.5777100007132029,0.464060022995812,0.0996,0.0426,-32.0,0.009999999999999995,0.6225911314715413,60.08650166629413,0.6500850829226792,0.3671847612477669,0.2829003216749123,44.30579395000001
2015-03-02,0,0,0,0,0,0,0,0,46.40715,0.79960823,0.0379,0.0205,1.4167,41.0,0.19555044354355205,0.4574381737276463,0.0,-0.027399999999999997,-79.0,-0.017400000000000002,-0.006621849268165725,62.36962494079741,0.7055076440023527,0.43484933779868407,0.2706583062036686,44.542450450000004
2015-03-03,0,0,0,0,0,0,0,0,46.557407,0.32378435,0.0379,0.0115,1.625,64.0,0.49025803413785785,0.4510930898427778,0.0,-0.009000000000000001,23.0,-0.026400000000000003,-0.006345083884868485,63.2926066530236,0.7528762187057652,0.4984547139801003,0.2544215047256649,44.7396638
