,rsi,macd_signal,macd_hist,sma_20,MSFT US Equity_news_heat,AAPL US Equity_news_heat,GOOGL US Equity_news_heat,return
2019-06-13,0.2754897489445441,-0.4586840905719925,0.6801129578126677,-1.196201711036402,-0.23283427588876127,-0.8398904943425148,-0.555765245807163,-0.0011815046892792447
2019-06-14,-0.055456387870256016,-0.4078873481067789,0.5857318731340877,-1.1961064108433133,-0.8798877695636941,-0.7349880595117676,-1.1344014283507486,-0.010523680356676057
2019-06-17,-0.03103833761499343,-0.3641428807447744,0.5021033757268613,-1.1954305400513432,-0.7181243961449608,-0.262738202830733,-1.1344014283507486,0.007405455521807935
2019-06-18,0.4895957564014281,-0.31712389635406685,0.5409338148173904,-1.1924238277218266,0.1446567323211947,-0.05280739987412366,0.5989858287242625,0.016723114683280693
2019-06-19,0.5853754368165737,-0.2685437761682577,0.5594463428856125,-1.1899630148065639,0.036857620274950945,0.2095116538503016,-0.39818458607307106,0.028526518055090433
2019-06-20,0.9483203708334496,-0.2134871266734366,0.63624743283176,-1.186176516270414,0.2524558443674384,1.1540113672123709,-0.5040787894143809,0.032677210765931
2019-06-21,0.731781339422875,-0.1602159052799509,0.6150751632934698,-1.1815783362809553,-1.2034145164011607,0.26202583791323275,-0.8192401088825648,0.033839695668467895
2019-06-24,0.7820687909715224,-0.11017116219449784,0.5768143851943563,-1.1768670788796016,0.6299468525773944,-0.5250572565551584,-0.9238736669460018,-0.003196820540782297
2019-06-25,-0.014928646558789803,-0.07567089136992851,0.39248225986724095,-1.1732260086484034,0.1446567323211947,-0.7875022435746986,-0.9768207686166567,0.00391999985861502
2019-06-26,0.30002950317811844,-0.047324253722812765,0.3195101921735776,-1.1684906230186856,-0.340633387935005,-0.262738202830733,0.0216102914585498,-0.008032033462144206
2019-06-27,0.37359090248999,-0.023531809650797247,0.26550487332066247,-1.1639712348034317,-0.6101958733999822,0.6292473264684051,-0.18891746994619707,-0.0034481501979019002
2019-06-28,0.36782230814522565,-0.004621646940774116,0.20760896763812017,-1.1584034533349266,-1.3112136284474043,1.7836778427870836,-0.29355102800963406,0.010450850854594629
2019-07-01,0.8192630076202786,0.0184305601447404,0.2567268682087855,-1.1506656735013958,-1.0954859936561816,0.10460921901955454,-0.8709265652753468,0.0320696830806908
2019-07-02,0.8893382845515739,0.04358149059511148,0.28161430934058884,-1.1447901694969433,-0.9337226202374486,-0.5775714406180894,-0.8709265652753468,0.02890189751512917
2019-07-03,1.089138142051854,0.07226853373255959,0.32354684690542684,-1.13920742880725,-0.7719592468187153,-1.1547237321298711,-1.4495627478189326,0.02434305884399257
2019-07-05,0.985959920514251,0.09965924426107053,0.3081744533673359,-1.134500293253159,-1.5269412632386272,-1.2597521002557333,-0.9238736669460018,0.016657870550717435
2019-07-08,0.5735432261038601,0.11941203515825624,0.21760116563580167,-1.1315279927403306,-0.340633387935005,0.524344891637658,-1.1860878847435308,0.004289002221019578
2019-07-09,0.6852743798308761,0.13432802879564906,0.16024462733005507,-1.128988051573535,-0.17887001451627177,0.8916923134879455,-0.24060392633897912,0.009561195719428817
2019-07-10,0.9269410839912308,0.14890701060573489,0.15624821591477722,-1.1259002972776857,-0.5563610227262276,-0.4201548217244112,-0.7662930072119098,0.005617988271065633
2019-07-11,1.037169745772434,0.16357318942629814,0.1572822304502149,-1.1221791103928054,0.09069247094870518,0.2095116538503016,0.4414051689901706,0.01488444674434608
2019-07-12,1.2453630460134069,0.1806464405075015,0.18582618730980313,-1.1181441864397472,-0.5563610227262276,-0.6824738754488366,-0.0830232666048872,0.02609030342836327
2019-07-15,1.3370950174491867,0.19910728243778175,0.20228075495301862,-1.113293928852387,0.2524558443674384,-1.2072379161928022,-1.0285072250094387,0.012936190014966042
2019-07-16,0.7466629679679152,0.21077198812166187,0.12168964724047292,-1.1091565195133077,0.1446567323211947,-0.15783576799998594,1.1246749095971933,0.002367359887424314
2019-07-17,0.5922103420601116,0.21480830080355942,0.03122932981789837,-1.1063974615068242,1.4387637196710605,-0.10532158393705479,0.8624606917996643,0.006083011793416526
2019-07-18,0.849789679112177,0.21692833295502637,0.008505363576462869,-1.1033592955571245,1.8162547278810164,-0.15783576799998594,0.9141471481924465,-0.005545683007141866
2019-07-19,0.5828214382421643,0.21395515260464956,-0.05189184190281364,-1.1016132235751102,1.2770003462523274,-1.0498212972991239,-0.6616594491484729,0.002579805427295856
2019-07-22,0.9728074296249356,0.21340452075255484,-0.02316436206935149,-1.0987350525946682,0.7377459646236381,0.31441408868104864,-0.5040787894143809,0.017606768541579276
2019-07-23,1.1414708990628566,0.21639880360724928,0.01887255311432626,-1.0955960275660308,-0.12490575314378229,1.5737470398304743,0.23213805286329667,0.028717147477254068
2019-07-24,1.3776004730965865,0.22510831713415302,0.08664588107696826,-1.0906135343889374,0.036857620274950945,0.31441408868104864,0.5472993723314805,0.016905178501634532
2019-07-25,1.101382356465031,0.2332156468544471,0.07950496184555349,-1.0866484224714048,-0.12490575314378229,-0.05280739987412366,0.8095135901290095,0.023546304578550226
2019-07-26,1.1699135042584061,0.24052538106220803,0.07004677802888191,-1.082700730265518,0.036857620274950945,1.416330420936796,1.754997548533561,0.011271582325940832
2019-07-29,1.1258531255144808,0.24528127850889284,0.03976243321440371,-1.0787877933635912,-0.4484324999812489,-0.00041914910630773227,-0.0830232666048872,-0.0007310193555104538
2019-07-30,0.6650842330056322,0.24304285339802015,-0.04317884138275932,-1.076413938807671,0.46818347915866115,0.9965947483186925,0.1262438495219868,-0.023927538550237104
2019-07-31,-0.23105941838654961,0.2262770527973308,-0.21544985544616801,-1.075300920877694,-0.28666912656251553,1.8361920268500147,-0.555765245807163,-0.024875565921814835
2019-08-01,-0.48339368513594205,0.1970492929488079,-0.36322839661115797,-1.075074850173236,0.1446567323211947,0.8916923134879455,0.33677161092673363,-0.04286220326063728
2019-08-02,-1.1734680168041693,0.1508816740528571,-0.5641075367034085,-1.0758574403575991,-0.5563610227262276,0.6292473264684051,0.4943522706608256,-0.08226304613508462
2019-08-05,-2.273411166854545,0.07160565769111232,-0.9567192103979995,-1.0789790807243123,-0.5023967613537382,-0.31525238689366397,-0.6087123474778179,-0.0609678907501261
2019-08-06,-1.59621365539164,-0.016102097248970437,-1.0567058980296393,-1.0812485922589652,-0.39459764930749436,0.6817615105313362,0.7048800320655725,-0.040609439018669424
2019-08-07,-1.3597352878429487,-0.10175984762050586,-1.0323961824787589,-1.0836485658674377,0.5221477405311507,-0.15783576799998594,-0.0830232666048872,-0.012070695675875376
2019-08-08,-0.5454315039548338,-0.16846623701065405,-0.8076639053765529,-1.0846572477860916,0.46818347915866115,0.31441408868104864,-0.29355102800963406,-0.007083742789392167
2019-08-09,-0.8602859450988171,-0.22666760122984786,-0.7068081581108355,-1.0869615216346489,-0.7719592468187153,-0.10532158393705479,0.33677161092673363,0.02257419584715259
2019-08-12,-1.1898939738894694,-0.28416278430550906,-0.698433999833307,-1.0903962050850515,0.3603843671124174,-0.262738202830733,-0.555765245807163,0.031034545929425894
2019-08-13,-0.45971451265984004,-0.32432115458959426,-0.49284763481329236,-1.0914831460221421,0.2524558443674384,0.524344891637658,-0.24060392633897912,-0.0068394460279673774
2019-08-14,-1.1733454311587312,-0.369132164888611,-0.5480203681129919,-1.0945091637383277,0.46818347915866115,0.15699746978737047,-0.451131687743726,-0.03237198142785824
2019-08-15,-1.2098627058601785,-0.4154409007165091,-0.5657809536936356,-1.0981786452738722,0.1986209936936842,-0.5775714406180894,-0.9768207686166567,-0.0026760868759173606
2019-08-16,-0.6969025912447766,-0.449543962459182,-0.4210415371718338,-1.1002742891594501,-0.7719592468187153,-0.47266900578734217,-1.0814543266800938,0.025948895260355487
2019-08-19,-0.32507481015725675,-0.4653618543217868,-0.20420920157418268,-1.1021438132709596,-0.5023967613537382,0.9440805642557615,0.4943522706608256,-0.004156011301329143
2019-08-20,-0.4538893670927705,-0.471476574060389,-0.08914538274431578,-1.1047524308622998,-0.8259235081912047,1.1540113672123709,-0.24060392633897912,0.039501531460942596
2019-08-21,-0.16468393795374162,-0.46416738690501064,0.07004029087855194,-1.1071436560602557,-0.39459764930749436,-0.00041914910630773227,-0.451131687743726,0.038922568858481776
2019-08-22,-0.2322688190884532,-0.4499022498863222,0.15252652781561205,-1.109404447224169,-0.23283427588876127,0.15699746978737047,0.5472993723314805,-0.014179557610490279
2019-08-23,-1.0511077096341586,-0.45080594863574525,-0.02735116046783686,-1.114117351962439,-0.9337226202374486,-0.47266900578734217,0.07455739312920473,-0.015477502467083903
2019-08-26,-0.6957745823643571,-0.4531855815274012,-0.04485333569222598,-1.1178563791556249,-1.4190127404936481,0.052095034956623404,0.0216102914585498,-0.01201457070398626
2019-08-27,-0.7314678104048007,-0.4569602512543165,-0.061396200605052645,-1.1212388875904218,-0.28666912656251553,-0.00041914910630773227,0.9141471481924465,-0.02262509372916255
2019-08-28,-0.7066071187468124,-0.4606268208059951,-0.060114308578408285,-1.1234822940924114,-0.4484324999812489,0.41944245680691095,0.5472993723314805,-0.003257989999766675
2019-08-29,-0.241910991964782,-0.45393506405595774,0.06271857181675526,-1.1241866252583381,0.09069247094870518,1.6262612238934053,0.4943522706608256,0.030581489246789495
2019-08-30,-0.24927786430823504,-0.440973515489181,0.13706809179669077,-1.1237692601832145,0.3603843671124174,0.6817615105313362,0.9670942498631013,0.004090067837734246
2019-09-03,-0.6032496002943546,-0.43151556755002585,0.0955210943079392,-1.1213258389398204,-1.0416511429824273,-0.10532158393705479,0.4943522706608256,0.022785491478982234
2019-09-04,-0.14153956370567256,-0.4148615032885415,0.18085531431449656,-1.1188128650288407,0.3064201057399279,0.6817615105313362,1.2293084676606305,0.043227675214129846
2019-09-05,0.34652634481341626,-0.38233970439719495,0.36902080487344696,-1.1152651181864315,0.3064201057399279,0.26202583791323275,0.2838245092560787,0.024512868480697003
2019-09-06,0.31827920620342937,-0.341972656093487,0.46205268615132983,-1.1134303844286035,-0.12490575314378229,0.31441408868104864,1.0717278079265387,0.01710076530392457
2019-09-09,0.06749503556733338,-0.30318737539234625,0.443295498447473,-1.111343502973431,0.6299468525773944,1.7836778427870836,1.4927833307360319,0.02443993086444185
2019-09-10,-0.09928215753881615,-0.270455146194434,0.37151616560306794,-1.1087174726803892,1.3309646076248167,2.4133443183617964,0.9670942498631013,0.01777213743092121
2019-09-11,0.1783762713448681,-0.2373188218625094,0.3763080757841731,-1.1070479352705074,0.2524558443674384,1.8885802776178306,-0.24060392633897912,0.002329051052530229
2019-09-12,0.3185057980055596,-0.20271351611456315,0.3937278029988888,-1.102874144320385,-0.6101958733999822,1.206525551275302,1.3352026710019398,-0.004171875823783755
2019-09-13,0.04691234089660149,-0.17362963116217028,0.3282527445351265,-1.0991003267735178,0.3603843671124174,1.8361920268500147,1.2293084676606305,0.000865463137389666
2019-09-16,-0.043710019442114334,-0.1513399576348738,0.24768446206848324,-1.096769926862464,-0.340633387935005,0.7342756945942673,-1.1860878847435308,0.01006453119969608
2019-09-17,0.08151876188341531,-0.13251370957242906,0.20661387658101657,-1.0951873548218694,1.1692012342060836,1.5213587890626583,-0.29355102800963406,-0.0004921052010682381
2019-09-18,0.07639021551031318,-0.11737740071077753,0.1628572070849638,-1.0932656767245872,0.7377459646236381,0.7342756945942673,-0.7133459055412549,-0.003668955861110157
2019-09-19,0.15158288134321687,-0.10454319823378776,0.1355579745673269,-1.0919961687975148,2.3553796988109705,1.3639421701689802,0.9141471481924465,-0.008008204679945452
2019-09-20,-0.35222730994688184,-0.10120113214452604,0.022996695877426126,-1.09138746729206,-0.12490575314378229,1.311427986106049,1.020041351533756,-0.002460115479848035
2019-09-23,-0.23410049952153617,-0.10270593520657938,-0.03447927865871701,-1.0882650838712487,-0.28666912656251553,0.5768590757005891,0.3897187125973886,-0.016134888168882533
2019-09-24,-0.6285368513637561,-0.11334188958431972,-0.14275986229355747,-1.0867534734970485,1.3309646076248167,0.47183070757472684,1.0717278079265387,-0.0042889972635239415
2019-09-25,-0.17291076821025683,-0.12277266954697681,-0.12846845647457783,-1.0843088675730637,0.41421921778617166,-0.6824738754488366,0.33677161092673363,-0.005381290179561127
2019-09-26,-0.1315697142359108,-0.13078468194369414,-0.11164418374368851,-1.0818466526689359,-0.12490575314378229,-0.3676406376614802,-1.0285072250094387,-0.007101872340928295
2019-09-27,-0.6794390068886884,-0.14576645320204093,-0.1942941729115173,-1.0815090327204453,0.036857620274950945,-0.21022401876780186,-0.24060392633897912,0.000248454967462175
2019-09-30,-0.2742223764700318,-0.1586826312619673,-0.1697996015979441,-1.080421299659646,-0.12490575314378229,0.052095034956623404,-0.8192401088825648,0.0006267604327692133
2019-10-01,-0.6331993541309745,-0.17545472011748942,-0.2155244239074494,-1.0791443611915903,1.1692012342060836,-0.7349880595117676,-0.6616594491484729,-0.029747485498403337
2019-10-02,-1.2418853679796882,-0.20498063598051858,-0.3667640413670957,-1.0803409727076343,2.139781474718483,-0.7875022435746986,0.1262438495219868,-0.018942785980547328
2019-10-03,-0.7767694806996404,-0.2343006082380172,-0.36432188560472223,-1.0821523423210293,1.3309646076248167,-0.8398904943425148,0.1262438495219868,0.010792085178942257
2019-10-04,-0.22874982737287178,-0.2527028757178622,-0.23485568748726443,-1.0827601745933881,0.8995093380423713,1.206525551275302,-0.5040787894143809,-0.003973892861173889
2019-10-07,-0.37542226960286357,-0.26594397883620113,-0.1736526836186149,-1.0831341761529216,-0.01710664109753855,-0.21022401876780186,-1.0814543266800938,-0.013035563147811735
2019-10-08,-0.9509505831615206,-0.28604900557360907,-0.2550476391726771,-1.0844338829201428,0.3603843671124174,-0.31525238689366397,-0.8192401088825648,0.020823105345451953
2019-10-09,-0.4697697255280303,-0.30104575027672675,-0.19447173358078682,-1.0854434410818377,0.1986209936936842,0.15699746978737047,-0.7133459055412549,0.015396124335742778
2019-10-10,-0.2610611587278232,-0.30815077166339994,-0.10088874748775686,-1.086355869454975,-0.23283427588876127,1.1014971831494396,-0.555765245807163,0.012662713781881996
2019-10-11,0.1298883135865916,-0.3019643035145606,0.05672667191824395,-1.0857783692117076,-0.5563610227262276,0.15699746978737047,-0.6087123474778179,0.016332315723904145
2019-10-14,0.10724789565773543,-0.2882068006231826,0.14650681379732594,-1.085070582143229,-0.5023967613537382,-1.2072379161928022,-0.8192401088825648,0.04673621858423682
2019-10-15,0.4134262792188891,-0.26401760422163123,0.27020970979914855,-1.083864717500677,-0.07107090247002805,-0.7349880595117676,1.1246749095971933,0.024276856595063068
2019-10-16,0.1379733641510311,-0.23884305435814757,0.2818943971135895,-1.0831473408283625,-0.6101958733999822,-0.7875022435746986,0.4943522706608256,0.015287432049420735
2019-10-17,0.06033390321752541,-0.21574581286020728,0.2572609029972288,-1.0827260361645288,0.1986209936936842,-0.4201548217244112,-0.451131687743726,-0.008091187537734745
2019-10-18,-0.31048810487859496,-0.2010759128691208,0.15732635747233198,-1.0821590648576362,-0.23283427588876127,-0.8398904943425148,-0.7133459055412549,0.0031893057160155003
2019-10-21,0.03881703168343,-0.1864653584033283,0.15662261619231252,-1.081051311395847,0.7917102259961276,-0.9973071132361928,-0.346498129680289,-0.02111124924736063
2019-10-22,-0.4579897157388791,-0.1809545338994212,0.04871463864082535,-1.080222658867329,0.7377459646236381,-0.7875022435746986,-0.03133681021210513,-0.013439051937686242
2019-10-23,-0.4279099881699364,-0.18127925786775817,-0.020485462480973674,-1.080161616272153,1.115236972833594,-0.8924046784054458,1.6503639904701237,0.002937900729590659
2019-10-24,0.05369646612531,-0.17705461404511236,0.033462630431567664,-1.0791498009083857,1.5465628317173044,-1.1547237321298711,0.7048800320655725,0.024842456318652895
2019-10-25,0.4045304756460606,-0.16339459634550366,0.1453507981870704,-1.0763324201651239,0.8456744873686171,-0.7875022435746986,-0.13597036827554213,0.0267793494810995
2019-10-28,0.7338162178767598,-0.1373282638779877,0.29246948644259035,-1.0733318695766687,1.2770003462523274,0.8391781294250144,1.020041351533756,0.03135819294761166
2019-10-29,0.35046444544088146,-0.11080090454150586,0.2979365142813694,-1.070340025339064,0.6299468525773944,0.41944245680691095,1.5444697871288144,0.03678008315273784
2019-10-30,0.5175244918694771,-0.08219420176858802,0.3225941410242054,-1.0655949729961227,-0.340633387935005,1.6262612238934053,-0.5040787894143809,0.021237803842111047
2019-10-31,0.4908970000384909,-0.05472005201299711,0.30916390671159744,-1.061730874376303,-0.8259235081912047,1.4688446049997272,-0.6087123474778179,0.02110471331554531
2019-11-01,0.8186068534909546,-0.022797163101295613,0.36191870789808683,-1.0581372053886258,-0.6641601347724715,0.7866639453620833,0.5989858287242625,0.013576185466102508
2019-11-04,0.9526637120843268,0.012714544485963444,0.4044762526494685,-1.0538631582147775,1.3309646076248167,0.2095116538503016,-0.5040787894143809,0.021632096353500163
2019-11-05,0.8911902992050145,0.04709950987393499,0.391114925175324,-1.048394132841913,1.5465628317173044,-0.6824738754488366,-0.6087123474778179,0.014930788907295156
2019-11-06,0.8651066613512038,0.07781692871679455,0.3476237961070298,-1.0439805597362342,0.036857620274950945,-0.3676406376614802,0.23213805286329667,0.023544644353654665
2019-11-07,1.0935664607214572,0.10853428686258824,0.34762307633867995,-1.0394622790921835,0.1446567323211947,-0.47266900578734217,0.3897187125973886,0.017125171704470032
2019-11-08,1.2473931754945664,0.1401053414553627,0.35774652587206557,-1.0354935360234911,0.1446567323211947,-0.47266900578734217,0.3897187125973886,0.01233695800484469
2019-11-11,1.2603705634217568,0.16976466585235506,0.3350765191888985,-1.0314462885883107,-0.17887001451627177,-0.00041914910630773227,0.33677161092673363,0.016938980983848273
2019-11-12,1.3574209837347841,0.19762045270416148,0.3136895011395347,-1.0279311309770653,-0.12490575314378229,0.26202583791323275,0.5989858287242625,0.019653789433939917
2019-11-13,1.4216637405813595,0.22304801369798347,0.2848946970661345,-1.0237530499410166,0.2524558443674384,0.8916923134879455,1.0717278079265387,0.010509240547393883
2019-11-14,1.3324338661352444,0.2436269332712106,0.22739770630264625,-1.0195226256506986,0.9534735994148609,0.3669282727439798,0.8095135901290095,0.013004985924275347
2019-11-15,1.5791217622892133,0.2638359247944302,0.2230109620934141,-1.0140012850633418,0.6839111139498839,0.10460921901955454,0.8624606917996643,0.015552546907012355
2019-11-18,1.6648749274299197,0.2832719455906301,0.213844788129071,-1.0090119922402538,0.5759825912049049,-0.7349880595117676,-0.18891746994619707,0.014112355196993054
2019-11-19,1.7214941750668518,0.30102709456116206,0.1939123857401181,-1.0029149669852098,0.7377459646236381,-0.6824738754488366,0.1262438495219868,0.005771255939682307
2019-11-20,1.2017631378899343,0.3115147167535412,0.10773135402637295,-0.997341276133639,-0.17887001451627177,0.7866639453620833,0.17919095119264172,0.0018486789379499324
2019-11-21,0.8023483631067055,0.3122414901902739,-0.008016415722776872,-0.9931806428490136,0.036857620274950945,0.8916923134879455,0.9141471481924465,-0.0074505348894109424
2019-11-22,0.7037062586364093,0.30454266568740757,-0.10793028537960328,-0.9899794816738859,0.7917102259961276,0.15699746978737047,0.5472993723314805,0.0039998409211583486
2019-11-25,1.2665589207488903,0.2996279028065182,-0.0749158486584486,-0.9865951576635088,-0.9876868816099379,-0.8398904943425148,-1.0285072250094387,0.002965577900848171
2019-11-26,1.297819176772665,0.295849764083388,-0.061437337250563405,-0.9824781332425246,-0.9876868816099379,-1.1547237321298711,-0.13597036827554213,0.01468935349044953
2019-11-27,1.486604449175057,0.2950918479143337,-0.025622416485793383,-0.9783785145132977,-1.257249367074915,-0.262738202830733,-1.0814543266800938,0.016839608173311094
2019-11-29,1.232479295717659,0.29295043677428906,-0.04202841368543969,-0.9744621287187633,-1.5807761139123813,-0.5775714406180894,-1.0814543266800938,0.0035801363410661313
2019-12-02,0.18083958473258296,0.2795069708609319,-0.17605237680001082,-0.9725170093676607,-1.2034145164011607,-0.31525238689366397,-0.346498129680289,-0.019578579980737754
2019-12-03,-0.3324171854308816,0.25271353260891494,-0.33436130700639816,-0.9716273002240782,-0.7181243961449608,0.15699746978737047,1.4398362290653772,-0.016490168433294206
2019-12-04,-0.131576136243958,0.22015181685502952,-0.40276368397686985,-0.9703450832679461,-0.23283427588876127,-0.7349880595117676,1.4927833307360319,-0.018321944359663167
2019-12-05,0.04825604876260741,0.1867333901097468,-0.41292288109755587,-0.9687488558558074,-0.23283427588876127,-0.7349880595117676,-0.03133681021210513,-0.004537181836869464
2019-12-06,0.5327694512409776,0.1602889288461475,-0.3302230082667775,-0.9668996886226158,-1.0416511429824273,-0.7875022435746986,-0.8192401088825648,0.0046030601615236755
2019-12-09,0.2037866821441579,0.13514605348182102,-0.3147883192608021,-0.9658704184974811,0.46818347915866115,-0.8398904943425148,-0.9768207686166567,0.014396838581370197
2019-12-10,0.24031425961396483,0.11157360780390828,-0.2961655807776247,-0.9648149802501839,0.2524558443674384,-0.21022401876780186,-0.346498129680289,0.017113654755368746
2019-12-11,0.5413006132546624,0.09347414638503013,-0.23126490075335837,-0.9634978677912054,-0.39459764930749436,-0.262738202830733,1.1246749095971933,0.02419369846862862
2019-12-12,0.9558989569167087,0.085580978371066,-0.11023488291388654,-0.9615265452682187,-0.23283427588876127,-0.3676406376614802,0.07455739312920473,0.019712852516104995
2019-12-13,1.1821557615153133,0.08781083735235272,0.009807730914437011,-0.9589534190249922,0.3064201057399279,-0.4201548217244112,-0.451131687743726,0.03424955837801269
2019-12-16,1.455850578064845,0.1010955920623342,0.1409007902824176,-0.9562930400047613,-1.0954859936561816,-1.0498212972991239,-0.451131687743726,0.031017316088991498
2019-12-17,1.2800802347461164,0.11810097332037867,0.1850213617397561,-0.9540426375783363,0.6839111139498839,0.31441408868104864,0.07455739312920473,0.0239882064007777
2019-12-18,1.2713332521282337,0.13544343313700283,0.18901856447925028,-0.951949229864998,-0.7719592468187153,-0.15783576799998594,-0.03133681021210513,0.02047245646244633
2019-12-19,1.5082038671515516,0.1557210187351014,0.22382437610934786,-0.9488265520265251,-0.5563610227262276,-0.21022401876780186,-0.451131687743726,0.019630009003800408
2019-12-20,1.6821937736448402,0.17946944331576448,0.2649828738432511,-0.9448606970548938,-1.257249367074915,-0.6824738754488366,0.33677161092673363,0.013485101660966725
2019-12-23,1.7649162640621847,0.2048651834035975,0.28451735294454983,-0.9405713401626417,-1.3112136284474043,-0.8924046784054458,-1.5012492042117145,0.01618205408595963
2019-12-24,1.7747638581193521,0.22895114971510172,0.2689855690514464,-0.937354750100056,-0.7719592468187153,-0.8398904943425148,-1.0814543266800938,0.023869082305737255
2019-12-26,1.9893874104515321,0.25460636436766587,0.2875942987026622,-0.9336128768694746,-1.5269412632386272,-1.3121403510235492,-1.2390349864141856,0.016422239173817355
2019-12-27,1.9783321611445661,0.27848530451338116,0.2665305758874617,-0.9303072044344162,-1.6347403752848708,-1.3646545350864803,-1.5541963058823696,0.00472833789741034
2019-12-30,1.402459259852194,0.29475483433774474,0.1762953621420256,-0.9272385031672399,-0.8798877695636941,-0.9973071132361928,-1.1344014283507486,0.005043145535890137
2019-12-31,1.5196505629007797,0.30607347243945765,0.11758584932073031,-0.9228170158344191,-0.39459764930749436,-0.9973071132361928,-1.3966156461482775,0.02356381111199002
2020-01-02,2.0666401012545146,0.32472286712194237,0.2045166835176439,-0.916218744510467,-0.5563610227262276,-0.10532158393705479,-0.39818458607307106,0.004568809307832433
2020-01-03,1.151923317766578,0.33786451080390933,0.13920372656041202,-0.91084461275392,-0.7719592468187153,-0.00041914910630773227,-0.7662930072119098,0.0070720674905138114
2020-01-06,1.230946754710216,0.3469303350282329,0.09087114566169481,-0.9055570608197225,-0.9337226202374486,-0.10532158393705479,-1.0285072250094387,0.012475225878537222
2020-01-07,1.1966664136940632,0.3511232120169318,0.0330859275163411,-0.9011418614069607,-0.39459764930749436,-0.31525238689366397,-0.346498129680289,0.02007214581140193
2020-01-08,1.547081532590769,0.3576670157452103,0.06096408993460052,-0.8954590888117601,-0.8259235081912047,0.47183070757472684,-0.6616594491484729,0.01263534453484394
2020-01-09,1.852032245787529,0.3714594711860936,0.14692129411082824,-0.8889097819489128,0.6299468525773944,0.5768590757005891,-0.6087123474778179,0.021767599446467
2020-01-10,1.6616425493314368,0.38586646673916825,0.15420873900299245,-0.8830676102297222,0.036857620274950945,-0.31525238689366397,-0.346498129680289,0.032087238683866204
2020-01-13,1.9738203718119431,0.40682845938049367,0.2319403290184932,-0.8770127638096771,1.2230360848798378,-0.3676406376614802,-0.451131687743726,0.027669895473381834
2020-01-14,1.6006745312453372,0.425844216647418,0.2088611471119482,-0.8718662940149502,1.9780181012997498,0.6817615105313362,-0.03133681021210513,0.01796595185493266
2020-01-15,1.632982087506933,0.44170918058105185,0.17149786955292495,-0.8673213825924118,1.49272798104355,0.47183070757472684,-0.24060392633897912,0.0200909790411421
2020-01-16,1.9716701402220542,0.46229145504758706,0.2274374898735095,-0.8614731753111579,1.5465628317173044,0.052095034956623404,0.4943522706608256,0.02935908072552218
2020-01-17,2.116813776639938,0.48765492155504464,0.28413464084196566,-0.855047411707082,1.2230360848798378,0.15699746978737047,0.7048800320655725,0.016225379304654286
2020-01-21,2.0817785311997454,0.5125215222904179,0.2782426219793473,-0.8492236551116313,0.3603843671124174,0.10460921901955454,0.6519329303949175,0.024715857033151822
2020-01-22,2.1628695294990368,0.5363839802202419,0.2663351236498852,-0.843552995700223,0.09069247094870518,0.5768590757005891,0.1262438495219868,0.028364004798372866
2020-01-23,2.265816817096733,0.5597209387344662,0.26010355640784844,-0.8377073750884247,0.5221477405311507,0.41944245680691095,-0.13597036827554213,0.00995126956055592
2020-01-24,1.8332040447003897,0.5761281946465594,0.17792856924215297,-0.8322905387510545,-1.1494502550286712,-0.4201548217244112,-0.555765245807163,-0.020696325254762504
2020-01-27,0.17603316102220387,0.5684141410729816,-0.10811087735621547,-0.8294989896526275,-0.8259235081912047,-0.4201548217244112,0.0216102914585498,-0.0015452421690786977
2020-01-28,0.8177243812635226,0.5571409364620339,-0.1503166122353301,-0.8251060117633737,-0.5023967613537382,1.311427986106049,-0.29355102800963406,-0.002565932646097391
2020-01-29,0.8941933733655726,0.5440111366207003,-0.1723328080215577,-0.8200304545654311,0.41421921778617166,1.8885802776178306,0.4943522706608256,0.001328368895890053
2020-01-30,1.1415148937159694,0.5345023083163639,-0.129393982697568,-0.8144735735603503,0.9534735994148609,0.41944245680691095,-0.18891746994619707,-0.021553784896589434
2020-01-31,-0.18773625435347263,0.5062525318738409,-0.35163110615722226,-0.8127758561742846,0.09069247094870518,-0.4201548217244112,-0.13597036827554213,0.015560832422037985
2020-02-03,0.2221698668450742,0.4749685332433518,-0.3876120397801632,-0.8090566811434252,-0.07107090247002805,-0.15783576799998594,1.597416888799469,0.022593947031046557
2020-02-04,0.8761100438505132,0.45994566450732344,-0.19478152206557697,-0.8033160204279948,0.41421921778617166,0.3669282727439798,1.8079446502042156,0.02593116170799936
2020-02-05,1.0029811056015905,0.4583026970527325,-0.036117683340042554,-0.797032825071586,0.5221477405311507,-0.00041914910630773227,0.8624606917996643,0.026423033481107305
2020-02-06,1.194547457047828,0.46993198309099377,0.1212696279277753,-0.7908196450390883,0.036857620274950945,0.10460921901955454,1.4927833307360319,0.04573572891753863
2020-02-07,0.7862826657670164,0.48075848180192693,0.11174987764300975,-0.7863391409850015,-0.6641601347724715,0.26202583791323275,0.3897187125973886,0.0460712068744602
2020-02-10,1.0847532691304684,0.498457310278772,0.19324451640839904,-0.7804847299030205,0.41421921778617166,-0.3676406376614802,-0.346498129680289,0.015939963495464893
2020-02-11,0.9335538497289129,0.5151692481691716,0.18154160130059244,-0.7759604767864058,0.7917102259961276,0.15699746978737047,0.7565664884583545,0.020962772031672072
2020-02-12,1.1718249792904885,0.5363635368535566,0.2346949817724496,-0.7700886039331133,0.46818347915866115,-0.4201548217244112,0.2838245092560787,0.009044883488664723
