,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-05-05,0,1,0,0,0,0,0,0,77.13682,-1.5860915,0.0114,0.0016,1.375,177.0,0.5590019515711506,-0.2953518421854461,-0.0485,0.0014,74.0,-0.0098,-0.37714942716086375,33.96955306379131,-0.7579853871229716,-0.1516211905785112,-0.6063641965444604,81.11822800000002
2015-05-06,0,0,0,0,0,0,0,0,77.673874,0.69624186,-0.0238,-0.0047,1.417,149.0,0.6136943501458977,-0.5517059731539982,-0.0352,-0.0063,-28.0,0.019100000000000002,-0.2563541309685521,37.11727850898188,-0.8716909484563189,-0.2956351421540727,-0.5760558063022462,80.91061670000002
2015-05-07,0,1,0,0,0,0,0,0,77.99711,0.4161358,0.0294,0.0027,1.042,242.0,-0.007616158419066605,-0.1479111691224724,0.0532,0.0074,93.0,-0.026699999999999998,0.4037948040315258,39.0020314563962,-0.9250574942478949,-0.42151961257283715,-0.5035378816750578,80.72438870000002
2015-05-08,0,0,0,0,0,0,0,0,78.081635,0.108385086,0.0264,0.0022,0.583,186.0,-0.7528005628783105,-0.17631885014269386,-0.002999999999999999,-0.0005,-56.0,-0.0242,-0.028407681020221454,39.512581468868916,-0.9495841897341961,-0.5271325280051089,-0.4224516617290872,80.54885195000001
2015-05-11,0,0,0,0,0,0,0,0,77.58438,-0.6368637,0.0095,0.0014,0.75,55.0,-0.5070293861308764,-0.30488461689680296,-0.0169,-0.0008000000000000001,-131.0,-0.0081,-0.1285657667541091,37.52283724877768,-0.9976458549757865,-0.6212351933992444,-0.3764106615765421,80.30021695000002
2015-05-12,0,1,0,0,0,0,0,0,77.03737,-0.7050395,-0.0193,-0.0157,1.042,95.0,-0.007779408891908665,-0.5263786190190837,-0.0288,-0.017099999999999997,40.0,0.0036000000000000025,-0.2214940021222807,35.410355686487684,-1.0675679476297262,-0.7105017442453407,-0.35706620338438544,79.99911895000001
2015-05-13,0,1,1,0,1,0,0,1,78.01202,1.2651682,0.0571,-0.0002,1.958,168.0,1.5129837942717221,0.061864479201135844,0.0764,0.015499999999999998,73.0,-0.0573,0.5882430982202195,41.70755754279965,-1.0324343399069846,-0.7748882633776695,-0.25754607652931516,79.78703245000001
2015-05-14,0,0,1,0,0,0,0,0,80.92604,3.7353396,0.0342,0.0039,1.833,167.0,1.2969954612630898,-0.11141526678028388,-0.022899999999999997,0.0040999999999999995,-1.0,-0.0303,-0.1732797459814197,55.634569447653035,-0.7606849396694173,-0.772047598636019,0.011362658966601713,79.74028945000002
2015-05-15,0,0,1,0,1,0,0,0,79.98122,-1.1675119,0.1047,0.0448,1.0,141.0,-0.09421010983920537,0.4423171268022469,0.07050000000000001,0.0409,-26.0,-0.0599,0.5537323935825308,51.35072669131755,-0.6144773475782301,-0.7405335484244613,0.12605620084623115,79.72263645000001
2015-05-18,0,0,1,0,0,0,0,0,80.438705,0.57199,-0.0644,0.004,0.625,55.0,-0.7154673920611468,-0.8393319062969457,-0.1691,-0.0408,-86.0,0.0684,-1.2816490330991925,53.22866374904744,-0.4564301190443558,-0.6837128625484402,0.2272827435040844,79.61273920000002
2015-05-19,0,1,1,0,1,0,0,0,80.19008,-0.30909777,0.0628,0.0068,0.75,121.0,-0.5012350531027222,0.13344365491354965,0.12719999999999998,0.0027999999999999995,66.0,-0.055999999999999994,0.9727755612104954,52.052682463962526,-0.3472357933378163,-0.6164174487063154,0.26918165536849914,79.46405520000003
2015-05-20,0,1,0,0,0,0,0,0,80.11051,-0.09921193,0.0196,0.0059,0.625,182.0,-0.6929129285394094,-0.19551434438729992,-0.043199999999999995,-0.0008999999999999998,61.0,-0.0137,-0.32895799930084957,51.65932012463104,-0.2640750447832687,-0.5459489679217061,0.2818739231384374,79.26116870000003
2015-05-21,0,0,1,0,0,0,0,0,80.0409,-0.08690357,-0.041,0.0047,0.542,97.0,-0.8091121902090324,-0.6382971616283805,-0.0606,-0.0011999999999999997,-85.0,0.045700000000000005,-0.44278281724108054,51.29412560393711,-0.20146414440823435,-0.47705200321901176,0.2755878588107774,79.16519620000003
2015-05-22,0,0,0,0,0,0,0,0,80.100555,0.07455349,0.0133,0.0014,0.458,83.0,-0.9272416158913847,-0.2185091244848518,0.0543,-0.0033,-14.0,-0.011899999999999999,0.41978803714352864,51.60983865581634,-0.14535532907841286,-0.410712668390892,0.2653573393124791,79.11596595000002
2015-05-25,0,0,1,0,0,0,0,0,80.100555,0.0,0.0352,-0.0165,0.042,67.0,-1.5445368696194197,-0.04896730681801464,0.021900000000000003,-0.0179,-16.0,-0.0517,0.16954181766683715,51.609838655816354,-0.09973896004134986,-0.3485179267209836,0.24877896667963373,79.04783920000003
2015-05-26,0,1,0,0,0,0,0,0,78.902145,-1.4961541,-0.0296,-0.0005,0.25,70.0,-1.1818197082107174,-0.5315464128723134,-0.0648,0.016,3.0,0.0291,-0.48257910605429877,44.83828768201151,-0.15846267136511472,-0.31050687564980983,0.15204420428469512,78.98095645000002
2015-05-27,0,1,1,0,0,0,0,0,80.11051,1.5314817,0.0361,-0.0115,0.667,88.0,-0.520892436473933,-0.029047323475623495,0.06570000000000001,-0.011,18.0,-0.0476,0.50249908939669,51.717279318692846,-0.10627164552059298,-0.26965982962396645,0.16338818410337347,78.98518345000002
2015-05-28,0,0,1,0,0,0,0,0,79.70772,-0.50280094,0.0365,0.0015,0.5,113.0,-0.7819738042861345,-0.03652746996461194,0.0003999999999999976,0.013,25.0,-0.034999999999999996,-0.0074801464889884435,49.501284519382914,-0.09630156378462118,-0.2349881764560974,0.13868661267147622,79.05355845000001
2015-05-29,0,0,1,0,1,0,0,0,78.757935,-1.1915803,0.0676,0.0011,0.333,70.0,-1.0691099064894873,0.1926243453870198,0.031099999999999996,-0.00039999999999999996,-43.0,-0.06649999999999999,0.22915181535163176,44.643657712653805,-0.1631591172532012,-0.22062236461551815,0.05746324736231695,79.06350420000003
2015-06-01,0,0,1,0,0,0,0,0,79.85194,1.3890624,-0.0614,0.0097,0.792,37.0,-0.35925295825418624,-0.7824176140108556,-0.129,0.0086,-33.0,0.0711,-0.9750419593978754,50.65078223644964,-0.12640997404763255,-0.20177988650194104,0.07536991245430849,79.13710120000003
2015-06-02,0,1,1,0,1,0,0,0,80.00607,0.19304752,0.0529,0.0044,1.292,144.0,0.4481627817661689,0.08102155948183723,0.11430000000000001,-0.0053,107.0,-0.0485,0.8634391734926928,51.45013744343384,-0.08388207012249893,-0.17820032322605261,0.09431825310355368,79.28056370000003
2015-06-03,0,1,1,0,0,0,0,0,81.990204,2.4799585,0.1088,-0.0037,1.042,151.0,0.015564273208326648,0.5096722717743573,0.05589999999999999,-0.0081,7.0,-0.11249999999999999,0.42865071229252005,60.353145668028354,0.10867192947836202,-0.12082587268516969,0.22949780216353172,79.49638020000002
2015-06-04,0,0,1,0,0,0,0,0,81.60232,-0.47307014,0.1158,0.0222,0.917,112.0,-0.21451283520107728,0.5422456022038854,0.007000000000000006,0.0259,-39.0,-0.0936,0.03257333042952815,58.10971294827285,0.22735258523997004,-0.05119018110014173,0.27854276634011177,79.67664070000002
2015-06-05,0,1,1,0,0,0,0,0,81.691826,0.10968447,0.0754,0.0016,0.875,171.0,-0.2996519498752662,0.19607956388600345,-0.040400000000000005,-0.0206,59.0,-0.07379999999999999,-0.34616603831788195,58.4931270844336,0.324885172115998,0.024024889543086222,0.30086028257291175,79.85715025000002
2015-06-08,0,0,1,0,0,0,0,0,80.22985,-1.7896295,0.0644,0.0024,0.833,72.0,-0.36992437278490153,0.11783509788567406,-0.010999999999999996,0.0007999999999999997,-99.0,-0.062,-0.07824446600032939,50.38164995082758,0.28097233081240347,0.07541437779694968,0.2055579530154538,79.98942375000001
2015-06-09,0,0,1,0,0,0,0,0,80.22985,0.0,0.056,0.0022,0.958,94.0,-0.14216796790963224,0.05183939054677482,-0.008399999999999998,-0.00019999999999999966,22.0,-0.0538,-0.06599570733889924,50.38164995082758,0.24336571918351524,0.1090046460742628,0.13436107310925244,80.14904775000001
2015-06-10,0,1,1,0,0,0,0,0,81.71172,1.8470407,0.0791,0.0395,0.917,105.0,-0.19876596079154524,0.2646248828010003,0.023100000000000002,0.0373,11.0,-0.0396,0.2127854922542255,57.33654197211607,0.32934030301635175,0.15307177746268058,0.17626852555367117,80.33403275000002
2015-06-11,0,1,1,0,0,0,0,0,81.38352,-0.40165782,0.0731,0.0085,2.042,153.0,1.6945632462379132,0.19069624339517882,-0.006000000000000005,-0.031,48.0,-0.06459999999999999,-0.0739286394058215,55.481683170647614,0.3667649450162429,0.19581041097339305,0.17095453404284985,80.35690675000002
2015-06-12,0,0,1,0,0,0,0,0,81.08516,-0.36661625,0.0659,-0.01,1.0,197.0,-0.05091749005990128,0.1504611281426134,-0.007199999999999998,-0.018500000000000003,44.0,-0.0759,-0.04023511525256543,53.77844909505076,0.36810579051456216,0.23026948688162688,0.13783630363293528,80.41210375000003
2015-06-15,0,0,1,0,0,0,0,0,80.26963,-1.0057628,0.0699,0.0019,1.375,64.0,0.5831241621235757,0.1658994258792484,0.0040000000000000036,0.0119,-133.0,-0.068,0.01543829773663502,49.32143093383619,0.29990484849169263,0.24419655920364003,0.055708289288052604,80.40365000000003
2015-06-16,0,1,1,0,0,0,0,0,80.61773,0.43364763,-0.0608,-0.0043,1.25,124.0,0.39486391586612246,-0.9524908573650941,-0.1307,-0.0062,60.0,0.0565,-1.1183902832443424,51.18125352620414,0.2708220039040725,0.24952164814372652,0.021300355760346,80.42503250000001
2015-06-17,0,0,1,0,0,0,0,0,81.34375,0.9005666,-0.0604,0.0045,0.917,82.0,-0.14420862028259765,-0.9265179384598359,0.0003999999999999976,0.008799999999999999,-42.0,0.0649,0.025972918905258213,54.89886414037931,0.30286613416842556,0.2601905453486663,0.04267558881975925,80.48669450000003
2015-06-18,0,1,1,0,1,0,0,0,82.45267,1.3632417,0.0655,0.0081,1.0,91.0,0.04057336756738729,0.15417271558408863,0.1259,0.0036,9.0,-0.05740000000000001,1.0806906540439245,59.9193766955019,0.41298132301750456,0.290748700882434,0.12223262213507058,80.60728300000002
2015-06-19,0,1,1,0,0,0,0,0,82.05982,-0.47644377,-0.1754,0.004,0.417,107.0,-1.0277752117541028,-1.8354409061021493,-0.2409,-0.0040999999999999995,16.0,0.1794,-1.989613621686238,57.478330772820684,0.46320910547170513,0.3252407818002882,0.13796832367141693,80.70524625000002
2015-06-22,1,0,1,0,1,0,0,1,84.27766,2.702701,0.1585,0.0169,2.0,68.0,1.846097680699457,0.9423353539507044,0.3339,0.012899999999999998,-39.0,-0.1416,2.7777762600528537,65.91950235691307,0.6742043298392844,0.3950334914080874,0.27917083843119694,80.91410150000002
2015-06-23,1,1,1,0,0,0,0,0,87.40051,3.7054539,0.0879,0.0243,2.875,151.0,3.0920697751177126,0.36288574121936473,-0.0706,0.0074,83.0,-0.0636,-0.5794496127313398,73.80482298004569,1.0809469776504699,0.532216188656564,0.5487307889939059,81.33901975
